Unnamed: 0,Unnamed: 1,Unnamed: 2,The 2016 Keystone Exams - Best Score Results*,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13
,,,"* Proficiency summary data do not include students who were enrolled in the school after October 1, home schooled, excluded from school aggregation, ELL students who were enrolled for less than one year in US school, or students who did not attempt. ",,,,,,,,,,
,,,Data for groups with 10 or fewer students were replaced by blanks. Proficiency percentages may not add up to 100 due to rounding.,,,,,,,,,,
,,,,,,,,,,,,,
Year,AUN,School Number,County,District,School,Subject,Group,Grade,Number Scored,Percent Advanced,Percent Proficient,Percent Basic,Percent Below Basic
2016,124150003,000007721,CHESTER,AVON GROVE CS,AVON GROVE CS,Biology,Historically Underperforming,11,33,12.1,39.4,21.2,27.3
2016,124150003,000007721,CHESTER,AVON GROVE CS,AVON GROVE CS,Literature,All Students,11,72,15.3,65.3,19.4,0
2016,124150003,000007721,CHESTER,AVON GROVE CS,AVON GROVE CS,Literature,Historically Underperforming,11,32,3.1,59.4,37.5,0
2016,124150503,000001367,CHESTER,AVON GROVE SD,AVON GROVE HS,Algebra I,All Students,11,443,39.3,44.7,13.1,2.9
2016,124150503,000001367,CHESTER,AVON GROVE SD,AVON GROVE HS,Algebra I,Historically Underperforming,11,129,14,48.8,27.9,9.3
2016,124150503,000001367,CHESTER,AVON GROVE SD,AVON GROVE HS,Biology,All Students,11,444,35.4,39.6,16.9,8.1
2016,124150503,000001367,CHESTER,AVON GROVE SD,AVON GROVE HS,Biology,Historically Underperforming,11,130,13.8,33.8,29.2,23.1
2016,124150503,000001367,CHESTER,AVON GROVE SD,AVON GROVE HS,Literature,All Students,11,445,13,73.9,9.9,3.1
2016,124150503,000001367,CHESTER,AVON GROVE SD,AVON GROVE HS,Literature,Historically Underperforming,11,130,3.1,60,26.9,10
2016,124151607,000007293,CHESTER,CHESTER COUNTY TECHNICAL COLLEGE,CHESTER COUNTY TECHNICAL COLLEGE,Algebra I,All Students,11,48,0,22.9,47.9,29.2
2016,124151607,000007293,CHESTER,CHESTER COUNTY TECHNICAL COLLEGE,CHESTER COUNTY TECHNICAL COLLEGE,Algebra I,Historically Underperforming,11,43,0,18.6,51.2,30.2
2016,124151607,000007293,CHESTER,CHESTER COUNTY TECHNICAL COLLEGE,CHESTER COUNTY TECHNICAL COLLEGE,Biology,All Students,11,45,2.2,24.4,35.6,37.8
2016,124151607,000007293,CHESTER,CHESTER COUNTY TECHNICAL COLLEGE,CHESTER COUNTY TECHNICAL COLLEGE,Biology,Historically Underperforming,11,40,2.5,20,37.5,40
2016,124151607,000007293,CHESTER,CHESTER COUNTY TECHNICAL COLLEGE,CHESTER COUNTY TECHNICAL COLLEGE,Literature,All Students,11,46,0,45.7,32.6,21.7
2016,124151607,000007293,CHESTER,CHESTER COUNTY TECHNICAL COLLEGE,CHESTER COUNTY TECHNICAL COLLEGE,Literature,Historically Underperforming,11,41,0,41.5,34.1,24.4
2016,124151902,000005012,CHESTER,COATESVILLE AREA SD,COATESVILLE AREA SHS,Algebra I,All Students,11,442,16.5,41.9,31.4,10.2
2016,124151902,000005012,CHESTER,COATESVILLE AREA SD,COATESVILLE AREA SHS,Algebra I,Historically Underperforming,11,204,7.8,33.8,38.7,19.6
2016,124151902,000005012,CHESTER,COATESVILLE AREA SD,COATESVILLE AREA SHS,Biology,All Students,11,476,21.6,31.1,25.2,22.1
2016,124151902,000005012,CHESTER,COATESVILLE AREA SD,COATESVILLE AREA SHS,Biology,Historically Underperforming,11,229,9.2,24.9,30.1,35.8
2016,124151902,000005012,CHESTER,COATESVILLE AREA SD,COATESVILLE AREA SHS,Literature,All Students,11,472,7.2,60.2,24.8,7.8
2016,124151902,000005012,CHESTER,COATESVILLE AREA SD,COATESVILLE AREA SHS,Literature,Historically Underperforming,11,226,3.1,45.1,36.7,15
2016,124153320,000007628,CHESTER,COLLEGIUM CS,COLLEGIUM CS,Algebra I,All Students,11,71,8.5,57.7,23.9,9.9
2016,124153320,000007628,CHESTER,COLLEGIUM CS,COLLEGIUM CS,Algebra I,Historically Underperforming,11,32,0,53.1,25,21.9
2016,124153320,000007628,CHESTER,COLLEGIUM CS,COLLEGIUM CS,Biology,All Students,11,71,33.8,45.1,16.9,4.2
2016,124153320,000007628,CHESTER,COLLEGIUM CS,COLLEGIUM CS,Biology,Historically Underperforming,11,32,15.6,43.8,31.3,9.4
2016,124153320,000007628,CHESTER,COLLEGIUM CS,COLLEGIUM CS,Literature,All Students,11,70,12.9,68.6,15.7,2.9
2016,124153320,000007628,CHESTER,COLLEGIUM CS,COLLEGIUM CS,Literature,Historically Underperforming,11,31,3.2,58.1,32.3,6.5
2016,124152003,000007759,CHESTER,DOWNINGTOWN AREA SD,DOWNINGTOWN HS EAST,Algebra I,All Students,11,426,26.3,62,9.6,2.1
2016,124152003,000007759,CHESTER,DOWNINGTOWN AREA SD,DOWNINGTOWN HS EAST,Algebra I,Historically Underperforming,11,95,10.5,50.5,29.5,9.5
2016,124152003,000007759,CHESTER,DOWNINGTOWN AREA SD,DOWNINGTOWN HS EAST,Biology,All Students,11,426,35.2,50,11.7,3.1
2016,124152003,000007759,CHESTER,DOWNINGTOWN AREA SD,DOWNINGTOWN HS EAST,Biology,Historically Underperforming,11,95,13.7,47.4,26.3,12.6
2016,124152003,000007759,CHESTER,DOWNINGTOWN AREA SD,DOWNINGTOWN HS EAST,Literature,All Students,11,423,12.8,79.7,7.1,0.5
2016,124152003,000007759,CHESTER,DOWNINGTOWN AREA SD,DOWNINGTOWN HS EAST,Literature,Historically Underperforming,11,93,4.3,72,21.5,2.2
2016,124152003,000001387,CHESTER,DOWNINGTOWN AREA SD,DOWNINGTOWN HS WEST,Algebra I,All Students,11,348,23.3,65.2,9.5,2
2016,124152003,000001387,CHESTER,DOWNINGTOWN AREA SD,DOWNINGTOWN HS WEST,Algebra I,Historically Underperforming,11,80,6.3,58.8,26.3,8.8
2016,124152003,000001387,CHESTER,DOWNINGTOWN AREA SD,DOWNINGTOWN HS WEST,Biology,All Students,11,349,40.1,44.7,12.9,2.3
2016,124152003,000001387,CHESTER,DOWNINGTOWN AREA SD,DOWNINGTOWN HS WEST,Biology,Historically Underperforming,11,80,17.5,42.5,31.3,8.8
2016,124152003,000001387,CHESTER,DOWNINGTOWN AREA SD,DOWNINGTOWN HS WEST,Literature,All Students,11,351,14,79.2,5.7,1.1
2016,124152003,000001387,CHESTER,DOWNINGTOWN AREA SD,DOWNINGTOWN HS WEST,Literature,Historically Underperforming,11,82,3.7,73.2,18.3,4.9
2016,124152003,000008174,CHESTER,DOWNINGTOWN AREA SD,DOWNINGTOWN STEM ACADEMY,Algebra I,All Students,11,178,64,36,0,0
2016,124152003,000008174,CHESTER,DOWNINGTOWN AREA SD,DOWNINGTOWN STEM ACADEMY,Algebra I,Historically Underperforming,11,11,45.5,54.5,0,0
2016,124152003,000008174,CHESTER,DOWNINGTOWN AREA SD,DOWNINGTOWN STEM ACADEMY,Biology,All Students,11,178,97.2,2.8,0,0
2016,124152003,000008174,CHESTER,DOWNINGTOWN AREA SD,DOWNINGTOWN STEM ACADEMY,Biology,Historically Underperforming,11,11,81.8,18.2,0,0
2016,124152003,000008174,CHESTER,DOWNINGTOWN AREA SD,DOWNINGTOWN STEM ACADEMY,Literature,All Students,11,178,36.5,63.5,0,0
2016,124152003,000008174,CHESTER,DOWNINGTOWN AREA SD,DOWNINGTOWN STEM ACADEMY,Literature,Historically Underperforming,11,11,36.4,63.6,0,0
2016,124153503,000001424,CHESTER,GREAT VALLEY SD,GREAT VALLEY HS,Algebra I,All Students,11,312,50.3,39.7,7.7,2.2
2016,124153503,000001424,CHESTER,GREAT VALLEY SD,GREAT VALLEY HS,Algebra I,Historically Underperforming,11,77,18.2,49.4,24.7,7.8
2016,124153503,000001424,CHESTER,GREAT VALLEY SD,GREAT VALLEY HS,Biology,All Students,11,312,56.7,35.9,5.1,2.2
2016,124153503,000001424,CHESTER,GREAT VALLEY SD,GREAT VALLEY HS,Biology,Historically Underperforming,11,78,24.4,53.8,14.1,7.7
2016,124153503,000001424,CHESTER,GREAT VALLEY SD,GREAT VALLEY HS,Literature,All Students,11,314,20.7,74.5,3.5,1.3
2016,124153503,000001424,CHESTER,GREAT VALLEY SD,GREAT VALLEY HS,Literature,Historically Underperforming,11,78,7.7,75.6,11.5,5.1
2016,124154003,000006482,CHESTER,KENNETT CONSOLIDATED SD,KENNETT HS,Algebra I,All Students,11,289,32.2,46.7,15.9,5.2
2016,124154003,000006482,CHESTER,KENNETT CONSOLIDATED SD,KENNETT HS,Algebra I,Historically Underperforming,11,131,10.7,45.8,32.1,11.5
2016,124154003,000006482,CHESTER,KENNETT CONSOLIDATED SD,KENNETT HS,Biology,All Students,11,289,41.5,31.1,14.5,12.8
2016,124154003,000006482,CHESTER,KENNETT CONSOLIDATED SD,KENNETT HS,Biology,Historically Underperforming,11,131,16.8,29.8,26,27.5
2016,124154003,000006482,CHESTER,KENNETT CONSOLIDATED SD,KENNETT HS,Literature,All Students,11,288,19.4,66,10.8,3.8
2016,124154003,000006482,CHESTER,KENNETT CONSOLIDATED SD,KENNETT HS,Literature,Historically Underperforming,11,130,4.6,64.6,22.3,8.5
2016,124156503,000001414,CHESTER,OCTORARA AREA SD,OCTORARA AREA JSHS,Algebra I,All Students,11,186,16.7,52.7,22.6,8.1
2016,124156503,000001414,CHESTER,OCTORARA AREA SD,OCTORARA AREA JSHS,Algebra I,Historically Underperforming,11,70,5.7,35.7,44.3,14.3
2016,124156503,000001414,CHESTER,OCTORARA AREA SD,OCTORARA AREA JSHS,Biology,All Students,11,191,24.1,27.7,26.7,21.5
2016,124156503,000001414,CHESTER,OCTORARA AREA SD,OCTORARA AREA JSHS,Biology,Historically Underperforming,11,75,12,12,36,40
2016,124156503,000001414,CHESTER,OCTORARA AREA SD,OCTORARA AREA JSHS,Literature,All Students,11,190,6.3,62.1,23.2,8.4
2016,124156503,000001414,CHESTER,OCTORARA AREA SD,OCTORARA AREA JSHS,Literature,Historically Underperforming,11,74,1.4,41.9,36.5,20.3
2016,124156603,000001406,CHESTER,OWEN J ROBERTS SD,OWEN J ROBERTS HS,Algebra I,All Students,11,341,33.4,52.2,12.3,2.1
2016,124156603,000001406,CHESTER,OWEN J ROBERTS SD,OWEN J ROBERTS HS,Algebra I,Historically Underperforming,11,91,12.1,50.5,29.7,7.7
2016,124156603,000001406,CHESTER,OWEN J ROBERTS SD,OWEN J ROBERTS HS,Biology,All Students,11,342,54.4,36.5,5.8,3.2
2016,124156603,000001406,CHESTER,OWEN J ROBERTS SD,OWEN J ROBERTS HS,Biology,Historically Underperforming,11,91,33,36.3,18.7,12.1
2016,124156603,000001406,CHESTER,OWEN J ROBERTS SD,OWEN J ROBERTS HS,Literature,All Students,11,341,19.4,73.3,5,2.3
2016,124156603,000001406,CHESTER,OWEN J ROBERTS SD,OWEN J ROBERTS HS,Literature,Historically Underperforming,11,91,5.5,71.4,15.4,7.7
2016,124156703,000001420,CHESTER,OXFORD AREA SD,OXFORD AREA HS,Algebra I,All Students,11,280,23.2,52.5,20.4,3.9
2016,124156703,000001420,CHESTER,OXFORD AREA SD,OXFORD AREA HS,Algebra I,Historically Underperforming,11,115,12.2,46.1,32.2,9.6
2016,124156703,000001420,CHESTER,OXFORD AREA SD,OXFORD AREA HS,Biology,All Students,11,283,27.9,41.3,19.4,11.3
2016,124156703,000001420,CHESTER,OXFORD AREA SD,OXFORD AREA HS,Biology,Historically Underperforming,11,113,14.2,34.5,27.4,23.9
2016,124156703,000001420,CHESTER,OXFORD AREA SD,OXFORD AREA HS,Literature,All Students,11,281,13.5,71.2,12.5,2.8
2016,124156703,000001420,CHESTER,OXFORD AREA SD,OXFORD AREA HS,Literature,Historically Underperforming,11,111,6.3,64,23.4,6.3
2016,124150004,000007819,CHESTER,PENNSYLVANIA LEADERSHIP CHARTER,PENNSYLVANIA LEADERSHIP CHARTER,Algebra I,All Students,11,247,16.2,42.1,33.6,8.1
2016,124150004,000007819,CHESTER,PENNSYLVANIA LEADERSHIP CHARTER,PENNSYLVANIA LEADERSHIP CHARTER,Algebra I,Historically Underperforming,11,133,8.3,34.6,44.4,12.8
2016,124150004,000007819,CHESTER,PENNSYLVANIA LEADERSHIP CHARTER,PENNSYLVANIA LEADERSHIP CHARTER,Biology,All Students,11,244,19.7,42.6,23,14.8
2016,124150004,000007819,CHESTER,PENNSYLVANIA LEADERSHIP CHARTER,PENNSYLVANIA LEADERSHIP CHARTER,Biology,Historically Underperforming,11,130,13.8,33.1,28.5,24.6
2016,124150004,000007819,CHESTER,PENNSYLVANIA LEADERSHIP CHARTER,PENNSYLVANIA LEADERSHIP CHARTER,Literature,All Students,11,245,5.3,70.2,19.6,4.9
2016,124150004,000007819,CHESTER,PENNSYLVANIA LEADERSHIP CHARTER,PENNSYLVANIA LEADERSHIP CHARTER,Literature,Historically Underperforming,11,131,3.1,58.8,29,9.2
2016,124157203,000001426,CHESTER,PHOENIXVILLE AREA SD,PHOENIXVILLE HS,Algebra I,All Students,11,279,25.1,46.2,24.4,4.3
2016,124157203,000001426,CHESTER,PHOENIXVILLE AREA SD,PHOENIXVILLE HS,Algebra I,Historically Underperforming,11,89,9,28.1,50.6,12.4
2016,124157203,000001426,CHESTER,PHOENIXVILLE AREA SD,PHOENIXVILLE HS,Biology,All Students,11,278,32.7,35.6,16.2,15.5
2016,124157203,000001426,CHESTER,PHOENIXVILLE AREA SD,PHOENIXVILLE HS,Biology,Historically Underperforming,11,88,10.2,25,26.1,38.6
2016,124157203,000001426,CHESTER,PHOENIXVILLE AREA SD,PHOENIXVILLE HS,Literature,All Students,11,278,18.7,61.2,14.7,5.4
2016,124157203,000001426,CHESTER,PHOENIXVILLE AREA SD,PHOENIXVILLE HS,Literature,Historically Underperforming,11,88,5.7,45.5,33,15.9
2016,124153350,000007636,CHESTER,RENAISSANCE ACAD CS,RENAISSANCE ACAD CS,Algebra I,All Students,11,73,17.8,69.9,9.6,2.7
2016,124153350,000007636,CHESTER,RENAISSANCE ACAD CS,RENAISSANCE ACAD CS,Algebra I,Historically Underperforming,11,29,6.9,72.4,13.8,6.9
2016,124153350,000007636,CHESTER,RENAISSANCE ACAD CS,RENAISSANCE ACAD CS,Biology,All Students,11,73,28.8,43.8,20.5,6.8
2016,124153350,000007636,CHESTER,RENAISSANCE ACAD CS,RENAISSANCE ACAD CS,Biology,Historically Underperforming,11,29,13.8,37.9,31,17.2
2016,124153350,000007636,CHESTER,RENAISSANCE ACAD CS,RENAISSANCE ACAD CS,Literature,All Students,11,72,8.3,83.3,6.9,1.4
2016,124153350,000007636,CHESTER,RENAISSANCE ACAD CS,RENAISSANCE ACAD CS,Literature,Historically Underperforming,11,28,3.6,78.6,14.3,3.6
2016,124157802,000001423,CHESTER,TREDYFFRIN-EASTTOWN SD,CONESTOGA SHS,Algebra I,All Students,11,490,61.6,33.9,3.9,0.6
2016,124157802,000001423,CHESTER,TREDYFFRIN-EASTTOWN SD,CONESTOGA SHS,Algebra I,Historically Underperforming,11,94,36.2,46.8,13.8,3.2
2016,124157802,000001423,CHESTER,TREDYFFRIN-EASTTOWN SD,CONESTOGA SHS,Biology,All Students,11,494,66.4,28.9,3.8,0.8
2016,124157802,000001423,CHESTER,TREDYFFRIN-EASTTOWN SD,CONESTOGA SHS,Biology,Historically Underperforming,11,96,38.5,41.7,15.6,4.2
2016,124157802,000001423,CHESTER,TREDYFFRIN-EASTTOWN SD,CONESTOGA SHS,Literature,All Students,11,491,24.8,70.7,3.7,0.8
2016,124157802,000001423,CHESTER,TREDYFFRIN-EASTTOWN SD,CONESTOGA SHS,Literature,Historically Underperforming,11,94,6.4,74.5,14.9,4.3
2016,124158503,000001443,CHESTER,UNIONVILLE-CHADDS FORD SD,UNIONVILLE HS,Algebra I,All Students,11,279,64.5,29.4,3.9,2.2
2016,124158503,000001443,CHESTER,UNIONVILLE-CHADDS FORD SD,UNIONVILLE HS,Algebra I,Historically Underperforming,11,43,46.5,27.9,11.6,14
2016,124158503,000001443,CHESTER,UNIONVILLE-CHADDS FORD SD,UNIONVILLE HS,Biology,All Students,11,280,59.3,36.4,3.2,1.1
2016,124158503,000001443,CHESTER,UNIONVILLE-CHADDS FORD SD,UNIONVILLE HS,Biology,Historically Underperforming,11,43,30.2,46.5,16.3,7
2016,124158503,000001443,CHESTER,UNIONVILLE-CHADDS FORD SD,UNIONVILLE HS,Literature,All Students,11,281,24.6,72.2,2.8,0.4
2016,124158503,000001443,CHESTER,UNIONVILLE-CHADDS FORD SD,UNIONVILLE HS,Literature,Historically Underperforming,11,43,4.7,81.4,11.6,2.3
2016,124159002,000006734,CHESTER,WEST CHESTER AREA SD,EAST SHS,Algebra I,All Students,11,326,39.6,53.4,4,3.1
2016,124159002,000006734,CHESTER,WEST CHESTER AREA SD,EAST SHS,Algebra I,Historically Underperforming,11,54,22.2,50,9.3,18.5
2016,124159002,000006734,CHESTER,WEST CHESTER AREA SD,EAST SHS,Biology,All Students,11,324,44.8,44.8,7.1,3.4
2016,124159002,000006734,CHESTER,WEST CHESTER AREA SD,EAST SHS,Biology,Historically Underperforming,11,53,15.1,43.4,24.5,17
2016,124159002,000006734,CHESTER,WEST CHESTER AREA SD,EAST SHS,Literature,All Students,11,325,27.7,67.1,4.6,0.6
2016,124159002,000006734,CHESTER,WEST CHESTER AREA SD,EAST SHS,Literature,Historically Underperforming,11,54,11.1,59.3,25.9,3.7
2016,124159002,000001453,CHESTER,WEST CHESTER AREA SD,HENDERSON SHS,Algebra I,All Students,11,298,36.9,56,5,2
2016,124159002,000001453,CHESTER,WEST CHESTER AREA SD,HENDERSON SHS,Algebra I,Historically Underperforming,11,54,9.3,64.8,16.7,9.3
2016,124159002,000001453,CHESTER,WEST CHESTER AREA SD,HENDERSON SHS,Biology,All Students,11,303,47.5,41.3,8.6,2.6
2016,124159002,000001453,CHESTER,WEST CHESTER AREA SD,HENDERSON SHS,Biology,Historically Underperforming,11,56,19.6,42.9,23.2,14.3
2016,124159002,000001453,CHESTER,WEST CHESTER AREA SD,HENDERSON SHS,Literature,All Students,11,303,18.2,76.2,4.3,1.3
2016,124159002,000001453,CHESTER,WEST CHESTER AREA SD,HENDERSON SHS,Literature,Historically Underperforming,11,55,5.5,70.9,16.4,7.3
2016,124159002,000007894,CHESTER,WEST CHESTER AREA SD,WEST CHESTER BAYARD RUSTIN HS,Algebra I,All Students,11,309,38.8,52.4,7.4,1.3
2016,124159002,000007894,CHESTER,WEST CHESTER AREA SD,WEST CHESTER BAYARD RUSTIN HS,Algebra I,Historically Underperforming,11,56,19.6,50,25,5.4
2016,124159002,000007894,CHESTER,WEST CHESTER AREA SD,WEST CHESTER BAYARD RUSTIN HS,Biology,All Students,11,309,48.9,42.1,7.8,1.3
2016,124159002,000007894,CHESTER,WEST CHESTER AREA SD,WEST CHESTER BAYARD RUSTIN HS,Biology,Historically Underperforming,11,55,16.4,52.7,23.6,7.3
2016,124159002,000007894,CHESTER,WEST CHESTER AREA SD,WEST CHESTER BAYARD RUSTIN HS,Literature,All Students,11,310,29.7,64.2,5.2,1
2016,124159002,000007894,CHESTER,WEST CHESTER AREA SD,WEST CHESTER BAYARD RUSTIN HS,Literature,Historically Underperforming,11,56,8.9,62.5,23.2,5.4
2016,106160303,000004664,CLARION,ALLEGHENY-CLARION VALLEY SD,ALLEGHENY-CLARION VA,Algebra I,All Students,11,45,17.8,51.1,20,11.1
2016,106160303,000004664,CLARION,ALLEGHENY-CLARION VALLEY SD,ALLEGHENY-CLARION VA,Algebra I,Historically Underperforming,11,20,15,35,25,25
2016,106160303,000004664,CLARION,ALLEGHENY-CLARION VALLEY SD,ALLEGHENY-CLARION VA,Biology,All Students,11,45,15.6,60,20,4.4
2016,106160303,000004664,CLARION,ALLEGHENY-CLARION VALLEY SD,ALLEGHENY-CLARION VA,Biology,Historically Underperforming,11,20,10,45,35,10
2016,106160303,000004664,CLARION,ALLEGHENY-CLARION VALLEY SD,ALLEGHENY-CLARION VA,Literature,All Students,11,45,2.2,77.8,20,0
2016,106160303,000004664,CLARION,ALLEGHENY-CLARION VALLEY SD,ALLEGHENY-CLARION VA,Literature,Historically Underperforming,11,20,5,55,40,0
2016,106161203,000001475,CLARION,CLARION AREA SD,CLARION AREA JSHS,Algebra I,All Students,11,60,36.7,45,15,3.3
2016,106161203,000001475,CLARION,CLARION AREA SD,CLARION AREA JSHS,Algebra I,Historically Underperforming,11,18,22.2,33.3,33.3,11.1
2016,106161203,000001475,CLARION,CLARION AREA SD,CLARION AREA JSHS,Biology,All Students,11,59,23.7,59.3,13.6,3.4
2016,106161203,000001475,CLARION,CLARION AREA SD,CLARION AREA JSHS,Biology,Historically Underperforming,11,17,23.5,41.2,23.5,11.8
2016,106161203,000001475,CLARION,CLARION AREA SD,CLARION AREA JSHS,Literature,All Students,11,59,10.2,72.9,13.6,3.4
2016,106161203,000001475,CLARION,CLARION AREA SD,CLARION AREA JSHS,Literature,Historically Underperforming,11,18,5.6,61.1,22.2,11.1
2016,106161357,000006909,CLARION,CLARION COUNTY CAREER CENTER,CLARION COUNTY CAREER CENTER,Algebra I,All Students,11,6,,,,
2016,106161357,000006909,CLARION,CLARION COUNTY CAREER CENTER,CLARION COUNTY CAREER CENTER,Algebra I,Historically Underperforming,11,6,,,,
2016,106161357,000006909,CLARION,CLARION COUNTY CAREER CENTER,CLARION COUNTY CAREER CENTER,Biology,All Students,11,5,,,,
2016,106161357,000006909,CLARION,CLARION COUNTY CAREER CENTER,CLARION COUNTY CAREER CENTER,Biology,Historically Underperforming,11,5,,,,
2016,106161357,000006909,CLARION,CLARION COUNTY CAREER CENTER,CLARION COUNTY CAREER CENTER,Literature,All Students,11,5,,,,
2016,106161357,000006909,CLARION,CLARION COUNTY CAREER CENTER,CLARION COUNTY CAREER CENTER,Literature,Historically Underperforming,11,5,,,,
2016,106161703,000001480,CLARION,CLARION-LIMESTONE AREA SD,CLARION-LIMESTONE AR,Algebra I,All Students,11,75,18.7,62.7,17.3,1.3
2016,106161703,000001480,CLARION,CLARION-LIMESTONE AREA SD,CLARION-LIMESTONE AR,Algebra I,Historically Underperforming,11,30,10,63.3,23.3,3.3
2016,106161703,000001480,CLARION,CLARION-LIMESTONE AREA SD,CLARION-LIMESTONE AR,Biology,All Students,11,75,25.3,49.3,21.3,4
2016,106161703,000001480,CLARION,CLARION-LIMESTONE AREA SD,CLARION-LIMESTONE AR,Biology,Historically Underperforming,11,30,13.3,43.3,33.3,10
2016,106161703,000001480,CLARION,CLARION-LIMESTONE AREA SD,CLARION-LIMESTONE AR,Literature,All Students,11,76,9.2,76.3,14.5,0
2016,106161703,000001480,CLARION,CLARION-LIMESTONE AREA SD,CLARION-LIMESTONE AR,Literature,Historically Underperforming,11,31,3.2,71,25.8,0
2016,106166503,000001486,CLARION,KEYSTONE SD,KEYSTONE JSHS,Algebra I,All Students,11,80,20,60,17.5,2.5
2016,106166503,000001486,CLARION,KEYSTONE SD,KEYSTONE JSHS,Algebra I,Historically Underperforming,11,35,5.7,57.1,31.4,5.7
2016,106166503,000001486,CLARION,KEYSTONE SD,KEYSTONE JSHS,Biology,All Students,11,80,31.3,41.3,23.8,3.8
2016,106166503,000001486,CLARION,KEYSTONE SD,KEYSTONE JSHS,Biology,Historically Underperforming,11,35,17.1,34.3,40,8.6
2016,106166503,000001486,CLARION,KEYSTONE SD,KEYSTONE JSHS,Literature,All Students,11,80,18.8,67.5,12.5,1.3
2016,106166503,000001486,CLARION,KEYSTONE SD,KEYSTONE JSHS,Literature,Historically Underperforming,11,35,17.1,57.1,22.9,2.9
2016,106167504,000001489,CLARION,NORTH CLARION COUNTY SD,NORTH CLARION CO JSH,Algebra I,All Students,11,39,15.4,74.4,5.1,5.1
2016,106167504,000001489,CLARION,NORTH CLARION COUNTY SD,NORTH CLARION CO JSH,Algebra I,Historically Underperforming,11,10,,,,
2016,106167504,000001489,CLARION,NORTH CLARION COUNTY SD,NORTH CLARION CO JSH,Biology,All Students,11,39,15.4,69.2,7.7,7.7
2016,106167504,000001489,CLARION,NORTH CLARION COUNTY SD,NORTH CLARION CO JSH,Biology,Historically Underperforming,11,10,,,,
2016,106167504,000001489,CLARION,NORTH CLARION COUNTY SD,NORTH CLARION CO JSH,Literature,All Students,11,40,2.5,75,15,7.5
2016,106167504,000001489,CLARION,NORTH CLARION COUNTY SD,NORTH CLARION CO JSH,Literature,Historically Underperforming,11,11,0,36.4,36.4,27.3
2016,106168003,000001495,CLARION,REDBANK VALLEY SD,REDBANK VALLEY HS,Algebra I,All Students,11,89,5.6,71.9,21.3,1.1
2016,106168003,000001495,CLARION,REDBANK VALLEY SD,REDBANK VALLEY HS,Algebra I,Historically Underperforming,11,43,7,60.5,30.2,2.3
2016,106168003,000001495,CLARION,REDBANK VALLEY SD,REDBANK VALLEY HS,Biology,All Students,11,90,17.8,56.7,17.8,7.8
2016,106168003,000001495,CLARION,REDBANK VALLEY SD,REDBANK VALLEY HS,Biology,Historically Underperforming,11,44,15.9,40.9,29.5,13.6
2016,106168003,000001495,CLARION,REDBANK VALLEY SD,REDBANK VALLEY HS,Literature,All Students,11,90,6.7,81.1,6.7,5.6
2016,106168003,000001495,CLARION,REDBANK VALLEY SD,REDBANK VALLEY HS,Literature,Historically Underperforming,11,44,6.8,68.2,13.6,11.4
2016,106169003,000001501,CLARION,UNION  SD,UNION HS,Algebra I,All Students,11,37,2.7,67.6,18.9,10.8
2016,106169003,000001501,CLARION,UNION  SD,UNION HS,Algebra I,Historically Underperforming,11,19,0,47.4,31.6,21.1
2016,106169003,000001501,CLARION,UNION  SD,UNION HS,Biology,All Students,11,37,5.4,51.4,27,16.2
2016,106169003,000001501,CLARION,UNION  SD,UNION HS,Biology,Historically Underperforming,11,19,5.3,31.6,36.8,26.3
2016,106169003,000001501,CLARION,UNION  SD,UNION HS,Literature,All Students,11,37,2.7,62.2,27,8.1
2016,106169003,000001501,CLARION,UNION  SD,UNION HS,Literature,Historically Underperforming,11,19,0,47.4,36.8,15.8
2016,110171003,000006236,CLEARFIELD,CLEARFIELD AREA SD,CLEARFIELD AREA JSHS,Algebra I,All Students,11,188,13.8,46.3,30.9,9
2016,110171003,000006236,CLEARFIELD,CLEARFIELD AREA SD,CLEARFIELD AREA JSHS,Algebra I,Historically Underperforming,11,104,7.7,37.5,38.5,16.3
2016,110171003,000006236,CLEARFIELD,CLEARFIELD AREA SD,CLEARFIELD AREA JSHS,Biology,All Students,11,185,11.9,45.4,23.8,18.9
2016,110171003,000006236,CLEARFIELD,CLEARFIELD AREA SD,CLEARFIELD AREA JSHS,Biology,Historically Underperforming,11,99,5.1,38.4,26.3,30.3
2016,110171003,000006236,CLEARFIELD,CLEARFIELD AREA SD,CLEARFIELD AREA JSHS,Literature,All Students,11,186,7.5,65.6,20.4,6.5
2016,110171003,000006236,CLEARFIELD,CLEARFIELD AREA SD,CLEARFIELD AREA JSHS,Literature,Historically Underperforming,11,100,4,52,32,12
2016,110171607,000005276,CLEARFIELD,CLEARFIELD CO CTC,CLEARFIELD CO CTC,Algebra I,All Students,11,16,0,12.5,37.5,50
2016,110171607,000005276,CLEARFIELD,CLEARFIELD CO CTC,CLEARFIELD CO CTC,Algebra I,Historically Underperforming,11,14,0,14.3,28.6,57.1
2016,110171607,000005276,CLEARFIELD,CLEARFIELD CO CTC,CLEARFIELD CO CTC,Biology,All Students,11,16,6.3,6.3,12.5,75
2016,110171607,000005276,CLEARFIELD,CLEARFIELD CO CTC,CLEARFIELD CO CTC,Biology,Historically Underperforming,11,14,7.1,7.1,7.1,78.6
