Unnamed: 0,Unnamed: 1,2017 Keystone Exams Grade 11 - School Level Proficiency Results*,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12
,,"* Proficiency summary data do not include students who were enrolled in the schools after October 1, home schooled, excluded from school aggregation, 
ELL students who were enrolled for less than one year in US school, or students who did not attempt. Proficiency percentages may not add up to 100 due to rounding.",,,,,,,,,,
,,* Information is not displayed for student populations of fewer than 11.,,,,,,,,,,
,,,,,,,,,,,,
AUN,School Number,County,District Name,School Name,Subject,Group,Grade,Number Scored,% Advanced,% Proficient,% Basic,% Below Basic
104101252,000008344,BUTLER,BUTLER AREA SD,BUTLER AREA SHS,Algebra I,All Students,11,543,18,63.7,15.1,3.1
104101252,000008344,BUTLER,BUTLER AREA SD,BUTLER AREA SHS,Algebra I,Historically Underperforming,11,197,7.6,54.3,29.9,8.1
104101252,000008344,BUTLER,BUTLER AREA SD,BUTLER AREA SHS,Biology,All Students,11,542,28.8,52.2,14,5
104101252,000008344,BUTLER,BUTLER AREA SD,BUTLER AREA SHS,Biology,Historically Underperforming,11,195,12.3,50.8,25.1,11.8
104101252,000008344,BUTLER,BUTLER AREA SD,BUTLER AREA SHS,Literature,All Students,11,544,7,78.5,12.7,1.8
104101252,000008344,BUTLER,BUTLER AREA SD,BUTLER AREA SHS,Literature,Historically Underperforming,11,197,1.5,66.5,26.9,5.1
104103603,000001154,BUTLER,KARNS CITY AREA SD,KARNS CITY HS,Algebra I,All Students,11,130,7.7,74.6,13.1,4.6
104103603,000001154,BUTLER,KARNS CITY AREA SD,KARNS CITY HS,Algebra I,Historically Underperforming,11,44,4.5,61.4,20.5,13.6
104103603,000001154,BUTLER,KARNS CITY AREA SD,KARNS CITY HS,Biology,All Students,11,131,26.7,55,13.7,4.6
104103603,000001154,BUTLER,KARNS CITY AREA SD,KARNS CITY HS,Biology,Historically Underperforming,11,44,13.6,56.8,18.2,11.4
104103603,000001154,BUTLER,KARNS CITY AREA SD,KARNS CITY HS,Literature,All Students,11,131,13.7,76.3,7.6,2.3
104103603,000001154,BUTLER,KARNS CITY AREA SD,KARNS CITY HS,Literature,Historically Underperforming,11,44,9.1,68.2,15.9,6.8
104105003,000001159,BUTLER,MARS AREA SD,MARS AREA SHS,Algebra I,All Students,11,275,49.5,36,12.7,1.8
104105003,000001159,BUTLER,MARS AREA SD,MARS AREA SHS,Algebra I,Historically Underperforming,11,31,6.5,29,51.6,12.9
104105003,000001159,BUTLER,MARS AREA SD,MARS AREA SHS,Biology,All Students,11,271,48.7,39.9,6.6,4.8
104105003,000001159,BUTLER,MARS AREA SD,MARS AREA SHS,Biology,Historically Underperforming,11,32,15.6,31.3,25,28.1
104105003,000001159,BUTLER,MARS AREA SD,MARS AREA SHS,Literature,All Students,11,273,13.2,79.9,5.9,1.1
104105003,000001159,BUTLER,MARS AREA SD,MARS AREA SHS,Literature,Historically Underperforming,11,31,0,64.5,25.8,9.7
104105353,000001164,BUTLER,MONITEAU SD,MONITEAU JSHS,Algebra I,All Students,11,93,21.5,55.9,21.5,1.1
104105353,000001164,BUTLER,MONITEAU SD,MONITEAU JSHS,Algebra I,Historically Underperforming,11,35,11.4,51.4,34.3,2.9
104105353,000001164,BUTLER,MONITEAU SD,MONITEAU JSHS,Biology,All Students,11,93,14,73.1,11.8,1.1
104105353,000001164,BUTLER,MONITEAU SD,MONITEAU JSHS,Biology,Historically Underperforming,11,35,5.7,71.4,20,2.9
104105353,000001164,BUTLER,MONITEAU SD,MONITEAU JSHS,Literature,All Students,11,94,8.5,86.2,5.3,0
104105353,000001164,BUTLER,MONITEAU SD,MONITEAU JSHS,Literature,Historically Underperforming,11,35,8.6,82.9,8.6,0
104107903,000008318,BUTLER,SENECA VALLEY SD,SENECA VALLEY HS,Algebra I,All Students,11,526,27,47.1,20.9,4.9
104107903,000008318,BUTLER,SENECA VALLEY SD,SENECA VALLEY HS,Algebra I,Historically Underperforming,11,156,9.6,37.2,38.5,14.7
104107903,000008318,BUTLER,SENECA VALLEY SD,SENECA VALLEY HS,Biology,All Students,11,526,38,45.8,12.4,3.8
104107903,000008318,BUTLER,SENECA VALLEY SD,SENECA VALLEY HS,Biology,Historically Underperforming,11,155,16.1,44.5,28.4,11
104107903,000008318,BUTLER,SENECA VALLEY SD,SENECA VALLEY HS,Literature,All Students,11,521,11.3,68.7,15.9,4
104107903,000008318,BUTLER,SENECA VALLEY SD,SENECA VALLEY HS,Literature,Historically Underperforming,11,153,4.6,51.6,34.6,9.2
104107503,000001172,BUTLER,SLIPPERY ROCK AREA SD,SLIPPERY ROCK AREA H,Algebra I,All Students,11,141,12.8,65.2,14.2,7.8
104107503,000001172,BUTLER,SLIPPERY ROCK AREA SD,SLIPPERY ROCK AREA H,Algebra I,Historically Underperforming,11,66,3,57.6,25.8,13.6
104107503,000001172,BUTLER,SLIPPERY ROCK AREA SD,SLIPPERY ROCK AREA H,Biology,All Students,11,143,25.9,45.5,18.9,9.8
104107503,000001172,BUTLER,SLIPPERY ROCK AREA SD,SLIPPERY ROCK AREA H,Biology,Historically Underperforming,11,67,14.9,38.8,28.4,17.9
104107503,000001172,BUTLER,SLIPPERY ROCK AREA SD,SLIPPERY ROCK AREA H,Literature,All Students,11,142,2.8,73.2,19,4.9
104107503,000001172,BUTLER,SLIPPERY ROCK AREA SD,SLIPPERY ROCK AREA H,Literature,Historically Underperforming,11,66,0,56.1,34.8,9.1
104107803,000001177,BUTLER,SOUTH BUTLER COUNTY SD,KNOCH HS,Algebra I,All Students,11,208,12,65.9,18.8,3.4
104107803,000001177,BUTLER,SOUTH BUTLER COUNTY SD,KNOCH HS,Algebra I,Historically Underperforming,11,51,13.7,43.1,31.4,11.8
104107803,000001177,BUTLER,SOUTH BUTLER COUNTY SD,KNOCH HS,Biology,All Students,11,208,43.8,41.3,12,2.9
104107803,000001177,BUTLER,SOUTH BUTLER COUNTY SD,KNOCH HS,Biology,Historically Underperforming,11,51,17.6,47.1,23.5,11.8
104107803,000001177,BUTLER,SOUTH BUTLER COUNTY SD,KNOCH HS,Literature,All Students,11,206,6.8,61.2,22.8,9.2
104107803,000001177,BUTLER,SOUTH BUTLER COUNTY SD,KNOCH HS,Literature,Historically Underperforming,11,51,3.9,35.3,35.3,25.5
108110603,000005135,CAMBRIA,BLACKLICK VALLEY SD,BLACKLICK VALLEY JSH,Algebra I,All Students,11,47,10.6,51.1,21.3,17
108110603,000005135,CAMBRIA,BLACKLICK VALLEY SD,BLACKLICK VALLEY JSH,Algebra I,Historically Underperforming,11,32,6.3,53.1,18.8,21.9
108110603,000005135,CAMBRIA,BLACKLICK VALLEY SD,BLACKLICK VALLEY JSH,Biology,All Students,11,46,13,45.7,21.7,19.6
108110603,000005135,CAMBRIA,BLACKLICK VALLEY SD,BLACKLICK VALLEY JSH,Biology,Historically Underperforming,11,31,12.9,45.2,16.1,25.8
108110603,000005135,CAMBRIA,BLACKLICK VALLEY SD,BLACKLICK VALLEY JSH,Literature,All Students,11,46,0,63,21.7,15.2
108110603,000005135,CAMBRIA,BLACKLICK VALLEY SD,BLACKLICK VALLEY JSH,Literature,Historically Underperforming,11,31,0,64.5,12.9,22.6
108111203,000005212,CAMBRIA,CAMBRIA HEIGHTS SD,CAMBRIA HEIGHTS SHS,Algebra I,All Students,11,115,9.6,57.4,30.4,2.6
108111203,000005212,CAMBRIA,CAMBRIA HEIGHTS SD,CAMBRIA HEIGHTS SHS,Algebra I,Historically Underperforming,11,44,6.8,36.4,50,6.8
108111203,000005212,CAMBRIA,CAMBRIA HEIGHTS SD,CAMBRIA HEIGHTS SHS,Biology,All Students,11,115,26.1,49.6,20,4.3
108111203,000005212,CAMBRIA,CAMBRIA HEIGHTS SD,CAMBRIA HEIGHTS SHS,Biology,Historically Underperforming,11,44,13.6,40.9,36.4,9.1
108111203,000005212,CAMBRIA,CAMBRIA HEIGHTS SD,CAMBRIA HEIGHTS SHS,Literature,All Students,11,116,8.6,80.2,10.3,0.9
108111203,000005212,CAMBRIA,CAMBRIA HEIGHTS SD,CAMBRIA HEIGHTS SHS,Literature,Historically Underperforming,11,45,2.2,73.3,22.2,2.2
108111303,000001208,CAMBRIA,CENTRAL CAMBRIA SD,CENTRAL CAMBRIA HS,Algebra I,All Students,11,138,11.6,58.7,25.4,4.3
108111303,000001208,CAMBRIA,CENTRAL CAMBRIA SD,CENTRAL CAMBRIA HS,Algebra I,Historically Underperforming,11,53,5.7,43.4,39.6,11.3
108111303,000001208,CAMBRIA,CENTRAL CAMBRIA SD,CENTRAL CAMBRIA HS,Biology,All Students,11,138,23.9,44.2,21.7,10.1
108111303,000001208,CAMBRIA,CENTRAL CAMBRIA SD,CENTRAL CAMBRIA HS,Biology,Historically Underperforming,11,53,9.4,35.8,32.1,22.6
108111303,000001208,CAMBRIA,CENTRAL CAMBRIA SD,CENTRAL CAMBRIA HS,Literature,All Students,11,137,12.4,73,9.5,5.1
108111303,000001208,CAMBRIA,CENTRAL CAMBRIA SD,CENTRAL CAMBRIA HS,Literature,Historically Underperforming,11,52,9.6,63.5,13.5,13.5
108111403,000005136,CAMBRIA,CONEMAUGH VALLEY SD,CONEMAUGH VALLEY JSH,Algebra I,All Students,11,67,6,59.7,25.4,9
108111403,000005136,CAMBRIA,CONEMAUGH VALLEY SD,CONEMAUGH VALLEY JSH,Algebra I,Historically Underperforming,11,67,6,59.7,25.4,9
108111403,000005136,CAMBRIA,CONEMAUGH VALLEY SD,CONEMAUGH VALLEY JSH,Biology,All Students,11,67,13.4,55.2,22.4,9
108111403,000005136,CAMBRIA,CONEMAUGH VALLEY SD,CONEMAUGH VALLEY JSH,Biology,Historically Underperforming,11,67,13.4,55.2,22.4,9
108111403,000005136,CAMBRIA,CONEMAUGH VALLEY SD,CONEMAUGH VALLEY JSH,Literature,All Students,11,67,3,80.6,16.4,0
108111403,000005136,CAMBRIA,CONEMAUGH VALLEY SD,CONEMAUGH VALLEY JSH,Literature,Historically Underperforming,11,67,3,80.6,16.4,0
108112003,000001225,CAMBRIA,FERNDALE AREA SD,FERNDALE AREA JSHS,Algebra I,All Students,11,52,15.4,50,28.8,5.8
108112003,000001225,CAMBRIA,FERNDALE AREA SD,FERNDALE AREA JSHS,Algebra I,Historically Underperforming,11,34,8.8,41.2,41.2,8.8
108112003,000001225,CAMBRIA,FERNDALE AREA SD,FERNDALE AREA JSHS,Biology,All Students,11,53,22.6,37.7,32.1,7.5
108112003,000001225,CAMBRIA,FERNDALE AREA SD,FERNDALE AREA JSHS,Biology,Historically Underperforming,11,34,11.8,29.4,47.1,11.8
108112003,000001225,CAMBRIA,FERNDALE AREA SD,FERNDALE AREA JSHS,Literature,All Students,11,52,9.6,65.4,19.2,5.8
108112003,000001225,CAMBRIA,FERNDALE AREA SD,FERNDALE AREA JSHS,Literature,Historically Underperforming,11,33,3,57.6,30.3,9.1
108112203,000008382,CAMBRIA,FOREST HILLS SD,FOREST HILLS JSHS,Algebra I,All Students,11,134,23.1,56,14.2,6.7
108112203,000008382,CAMBRIA,FOREST HILLS SD,FOREST HILLS JSHS,Algebra I,Historically Underperforming,11,49,12.2,53.1,20.4,14.3
108112203,000008382,CAMBRIA,FOREST HILLS SD,FOREST HILLS JSHS,Biology,All Students,11,134,17.9,52.2,23.9,6
108112203,000008382,CAMBRIA,FOREST HILLS SD,FOREST HILLS JSHS,Biology,Historically Underperforming,11,49,4.1,49,34.7,12.2
108112203,000008382,CAMBRIA,FOREST HILLS SD,FOREST HILLS JSHS,Literature,All Students,11,135,5.9,80,9.6,4.4
108112203,000008382,CAMBRIA,FOREST HILLS SD,FOREST HILLS JSHS,Literature,Historically Underperforming,11,50,0,76,14,10
108112502,000001251,CAMBRIA,GREATER JOHNSTOWN SD,GREATER JOHNSTOWN HIGH SCHOOL,Algebra I,All Students,11,176,4.5,30.7,46,18.8
108112502,000001251,CAMBRIA,GREATER JOHNSTOWN SD,GREATER JOHNSTOWN HIGH SCHOOL,Algebra I,Historically Underperforming,11,168,3.6,31.5,46.4,18.5
108112502,000001251,CAMBRIA,GREATER JOHNSTOWN SD,GREATER JOHNSTOWN HIGH SCHOOL,Biology,All Students,11,173,2.3,20.2,45.7,31.8
108112502,000001251,CAMBRIA,GREATER JOHNSTOWN SD,GREATER JOHNSTOWN HIGH SCHOOL,Biology,Historically Underperforming,11,166,2.4,19.9,45.8,31.9
108112502,000001251,CAMBRIA,GREATER JOHNSTOWN SD,GREATER JOHNSTOWN HIGH SCHOOL,Literature,All Students,11,175,0.6,52,35.4,12
108112502,000001251,CAMBRIA,GREATER JOHNSTOWN SD,GREATER JOHNSTOWN HIGH SCHOOL,Literature,Historically Underperforming,11,166,0.6,51.8,35.5,12
108112502,000008314,CAMBRIA,GREATER JOHNSTOWN SD,GREATER JOHNSTOWN SCHOOL DISTRIC,Algebra I,All Students,11,8,,,,
108112502,000008314,CAMBRIA,GREATER JOHNSTOWN SD,GREATER JOHNSTOWN SCHOOL DISTRIC,Algebra I,Historically Underperforming,11,7,,,,
108112502,000008314,CAMBRIA,GREATER JOHNSTOWN SD,GREATER JOHNSTOWN SCHOOL DISTRIC,Biology,All Students,11,5,,,,
108112502,000008314,CAMBRIA,GREATER JOHNSTOWN SD,GREATER JOHNSTOWN SCHOOL DISTRIC,Biology,Historically Underperforming,11,4,,,,
108112502,000008314,CAMBRIA,GREATER JOHNSTOWN SD,GREATER JOHNSTOWN SCHOOL DISTRIC,Literature,All Students,11,8,,,,
108112502,000008314,CAMBRIA,GREATER JOHNSTOWN SD,GREATER JOHNSTOWN SCHOOL DISTRIC,Literature,Historically Underperforming,11,6,,,,
108114503,000006201,CAMBRIA,NORTHERN CAMBRIA SD,NORTHERN CAMBRIA HS,Algebra I,All Students,11,78,11.5,53.8,29.5,5.1
108114503,000006201,CAMBRIA,NORTHERN CAMBRIA SD,NORTHERN CAMBRIA HS,Algebra I,Historically Underperforming,11,39,2.6,59,28.2,10.3
108114503,000006201,CAMBRIA,NORTHERN CAMBRIA SD,NORTHERN CAMBRIA HS,Biology,All Students,11,77,26,45.5,23.4,5.2
108114503,000006201,CAMBRIA,NORTHERN CAMBRIA SD,NORTHERN CAMBRIA HS,Biology,Historically Underperforming,11,39,20.5,48.7,23.1,7.7
108114503,000006201,CAMBRIA,NORTHERN CAMBRIA SD,NORTHERN CAMBRIA HS,Literature,All Students,11,79,2.5,74.7,19,3.8
108114503,000006201,CAMBRIA,NORTHERN CAMBRIA SD,NORTHERN CAMBRIA HS,Literature,Historically Underperforming,11,40,0,67.5,25,7.5
108116003,000001213,CAMBRIA,PENN CAMBRIA SD,PENN-CAMBRIA SHS,Algebra I,All Students,11,128,29.7,54.7,14.8,0.8
108116003,000001213,CAMBRIA,PENN CAMBRIA SD,PENN-CAMBRIA SHS,Algebra I,Historically Underperforming,11,52,15.4,55.8,26.9,1.9
108116003,000001213,CAMBRIA,PENN CAMBRIA SD,PENN-CAMBRIA SHS,Biology,All Students,11,129,36.4,28.7,31,3.9
108116003,000001213,CAMBRIA,PENN CAMBRIA SD,PENN-CAMBRIA SHS,Biology,Historically Underperforming,11,53,26.4,20.8,43.4,9.4
108116003,000001213,CAMBRIA,PENN CAMBRIA SD,PENN-CAMBRIA SHS,Literature,All Students,11,129,17.8,74.4,6.2,1.6
108116003,000001213,CAMBRIA,PENN CAMBRIA SD,PENN-CAMBRIA SHS,Literature,Historically Underperforming,11,53,9.4,77.4,9.4,3.8
108116303,000001270,CAMBRIA,PORTAGE AREA SD,PORTAGE AREA HS,Algebra I,All Students,11,73,16.4,65.8,16.4,1.4
108116303,000001270,CAMBRIA,PORTAGE AREA SD,PORTAGE AREA HS,Algebra I,Historically Underperforming,11,39,10.3,69.2,20.5,0
108116303,000001270,CAMBRIA,PORTAGE AREA SD,PORTAGE AREA HS,Biology,All Students,11,74,29.7,45.9,20.3,4.1
108116303,000001270,CAMBRIA,PORTAGE AREA SD,PORTAGE AREA HS,Biology,Historically Underperforming,11,40,22.5,47.5,25,5
108116303,000001270,CAMBRIA,PORTAGE AREA SD,PORTAGE AREA HS,Literature,All Students,11,74,6.8,78.4,14.9,0
108116303,000001270,CAMBRIA,PORTAGE AREA SD,PORTAGE AREA HS,Literature,Historically Underperforming,11,40,5,75,20,0
108116503,000007941,CAMBRIA,RICHLAND SD,RICHLAND JR/SR HIGH SCHOOL,Algebra I,All Students,11,126,34.1,41.3,19.8,4.8
108116503,000007941,CAMBRIA,RICHLAND SD,RICHLAND JR/SR HIGH SCHOOL,Algebra I,Historically Underperforming,11,38,28.9,23.7,31.6,15.8
108116503,000007941,CAMBRIA,RICHLAND SD,RICHLAND JR/SR HIGH SCHOOL,Biology,All Students,11,124,30.6,46,16.9,6.5
108116503,000007941,CAMBRIA,RICHLAND SD,RICHLAND JR/SR HIGH SCHOOL,Biology,Historically Underperforming,11,36,22.2,38.9,22.2,16.7
108116503,000007941,CAMBRIA,RICHLAND SD,RICHLAND JR/SR HIGH SCHOOL,Literature,All Students,11,126,15.9,73.8,8.7,1.6
108116503,000007941,CAMBRIA,RICHLAND SD,RICHLAND JR/SR HIGH SCHOOL,Literature,Historically Underperforming,11,38,13.2,63.2,18.4,5.3
108118503,000008379,CAMBRIA,WESTMONT HILLTOP SD,WESTMONT HILLTOP HS,Algebra I,All Students,11,102,29.4,53.9,14.7,2
108118503,000008379,CAMBRIA,WESTMONT HILLTOP SD,WESTMONT HILLTOP HS,Algebra I,Historically Underperforming,11,26,0,61.5,30.8,7.7
108118503,000008379,CAMBRIA,WESTMONT HILLTOP SD,WESTMONT HILLTOP HS,Biology,All Students,11,101,35.6,37.6,22.8,4
108118503,000008379,CAMBRIA,WESTMONT HILLTOP SD,WESTMONT HILLTOP HS,Biology,Historically Underperforming,11,26,19.2,34.6,34.6,11.5
108118503,000008379,CAMBRIA,WESTMONT HILLTOP SD,WESTMONT HILLTOP HS,Literature,All Students,11,102,11.8,81.4,5.9,1
108118503,000008379,CAMBRIA,WESTMONT HILLTOP SD,WESTMONT HILLTOP HS,Literature,Historically Underperforming,11,26,7.7,73.1,15.4,3.8
109122703,000001299,CAMERON,CAMERON COUNTY SD,CAMERON COUNTY JSHS,Algebra I,All Students,11,52,5.8,51.9,25,17.3
109122703,000001299,CAMERON,CAMERON COUNTY SD,CAMERON COUNTY JSHS,Algebra I,Historically Underperforming,11,31,3.2,51.6,25.8,19.4
109122703,000001299,CAMERON,CAMERON COUNTY SD,CAMERON COUNTY JSHS,Biology,All Students,11,53,13.2,41.5,24.5,20.8
109122703,000001299,CAMERON,CAMERON COUNTY SD,CAMERON COUNTY JSHS,Biology,Historically Underperforming,11,32,12.5,31.3,31.3,25
109122703,000001299,CAMERON,CAMERON COUNTY SD,CAMERON COUNTY JSHS,Literature,All Students,11,53,0,58.5,32.1,9.4
109122703,000001299,CAMERON,CAMERON COUNTY SD,CAMERON COUNTY JSHS,Literature,Historically Underperforming,11,32,0,53.1,31.3,15.6
121131507,000004870,CARBON,CARBON CAREER & TECH INSTITUTE,CARBON CAREER & TECH INSTITUTE,Algebra I,All Students,11,80,3.8,62.5,30,3.8
121131507,000004870,CARBON,CARBON CAREER & TECH INSTITUTE,CARBON CAREER & TECH INSTITUTE,Algebra I,Historically Underperforming,11,44,0,54.5,38.6,6.8
121131507,000004870,CARBON,CARBON CAREER & TECH INSTITUTE,CARBON CAREER & TECH INSTITUTE,Biology,All Students,11,80,11.3,53.8,27.5,7.5
121131507,000004870,CARBON,CARBON CAREER & TECH INSTITUTE,CARBON CAREER & TECH INSTITUTE,Biology,Historically Underperforming,11,44,9.1,52.3,27.3,11.4
121131507,000004870,CARBON,CARBON CAREER & TECH INSTITUTE,CARBON CAREER & TECH INSTITUTE,Literature,All Students,11,80,1.3,78.8,20,0
121131507,000004870,CARBON,CARBON CAREER & TECH INSTITUTE,CARBON CAREER & TECH INSTITUTE,Literature,Historically Underperforming,11,43,2.3,69.8,27.9,0
121135003,000001307,CARBON,JIM THORPE AREA SD,JIM THORPE AREA SHS,Algebra I,All Students,11,126,13.5,53.2,27,6.3
121135003,000001307,CARBON,JIM THORPE AREA SD,JIM THORPE AREA SHS,Algebra I,Historically Underperforming,11,65,10.8,49.2,27.7,12.3
121135003,000001307,CARBON,JIM THORPE AREA SD,JIM THORPE AREA SHS,Biology,All Students,11,126,19.8,55.6,16.7,7.9
121135003,000001307,CARBON,JIM THORPE AREA SD,JIM THORPE AREA SHS,Biology,Historically Underperforming,11,65,20,46.2,18.5,15.4
121135003,000001307,CARBON,JIM THORPE AREA SD,JIM THORPE AREA SHS,Literature,All Students,11,126,3.2,76.2,19.8,0.8
121135003,000001307,CARBON,JIM THORPE AREA SD,JIM THORPE AREA SHS,Literature,Historically Underperforming,11,65,3.1,67.7,27.7,1.5
121135503,000001315,CARBON,LEHIGHTON AREA SD,LEHIGHTON AREA HS,Algebra I,All Students,11,150,26.7,42.7,27.3,3.3
121135503,000001315,CARBON,LEHIGHTON AREA SD,LEHIGHTON AREA HS,Algebra I,Historically Underperforming,11,52,15.4,32.7,42.3,9.6
121135503,000001315,CARBON,LEHIGHTON AREA SD,LEHIGHTON AREA HS,Biology,All Students,11,151,21.9,45,25.8,7.3
121135503,000001315,CARBON,LEHIGHTON AREA SD,LEHIGHTON AREA HS,Biology,Historically Underperforming,11,52,7.7,48.1,26.9,17.3
121135503,000001315,CARBON,LEHIGHTON AREA SD,LEHIGHTON AREA HS,Literature,All Students,11,150,8.7,68.7,20,2.7
121135503,000001315,CARBON,LEHIGHTON AREA SD,LEHIGHTON AREA HS,Literature,Historically Underperforming,11,52,5.8,67.3,19.2,7.7
121136503,000004734,CARBON,PALMERTON AREA SD,PALMERTON AREA HS,Algebra I,All Students,11,106,31.1,53.8,11.3,3.8
121136503,000004734,CARBON,PALMERTON AREA SD,PALMERTON AREA HS,Algebra I,Historically Underperforming,11,27,11.1,44.4,29.6,14.8
121136503,000004734,CARBON,PALMERTON AREA SD,PALMERTON AREA HS,Biology,All Students,11,106,25.5,50,16,8.5
121136503,000004734,CARBON,PALMERTON AREA SD,PALMERTON AREA HS,Biology,Historically Underperforming,11,27,7.4,51.9,22.2,18.5
121136503,000004734,CARBON,PALMERTON AREA SD,PALMERTON AREA HS,Literature,All Students,11,106,8.5,78.3,11.3,1.9
121136503,000004734,CARBON,PALMERTON AREA SD,PALMERTON AREA HS,Literature,Historically Underperforming,11,27,7.4,63,22.2,7.4
121136603,000008348,CARBON,PANTHER VALLEY SD,PANTHER VALLEY JSHS,Algebra I,All Students,11,91,4.4,35.2,38.5,22
121136603,000008348,CARBON,PANTHER VALLEY SD,PANTHER VALLEY JSHS,Algebra I,Historically Underperforming,11,52,5.8,25,42.3,26.9
121136603,000008348,CARBON,PANTHER VALLEY SD,PANTHER VALLEY JSHS,Biology,All Students,11,87,5.7,32.2,31,31
121136603,000008348,CARBON,PANTHER VALLEY SD,PANTHER VALLEY JSHS,Biology,Historically Underperforming,11,48,4.2,25,31.3,39.6
121136603,000008348,CARBON,PANTHER VALLEY SD,PANTHER VALLEY JSHS,Literature,All Students,11,87,2.3,50.6,40.2,6.9
121136603,000008348,CARBON,PANTHER VALLEY SD,PANTHER VALLEY JSHS,Literature,Historically Underperforming,11,49,0,44.9,42.9,12.2
121139004,000001327,CARBON,WEATHERLY AREA SD,WEATHERLY AREA SHS,Algebra I,All Students,11,48,16.7,58.3,25,0
121139004,000001327,CARBON,WEATHERLY AREA SD,WEATHERLY AREA SHS,Algebra I,Historically Underperforming,11,23,17.4,56.5,26.1,0
121139004,000001327,CARBON,WEATHERLY AREA SD,WEATHERLY AREA SHS,Biology,All Students,11,53,11.3,50.9,28.3,9.4
121139004,000001327,CARBON,WEATHERLY AREA SD,WEATHERLY AREA SHS,Biology,Historically Underperforming,11,28,3.6,57.1,21.4,17.9
121139004,000001327,CARBON,WEATHERLY AREA SD,WEATHERLY AREA SHS,Literature,All Students,11,52,7.7,71.2,19.2,1.9
121139004,000001327,CARBON,WEATHERLY AREA SD,WEATHERLY AREA SHS,Literature,Historically Underperforming,11,27,0,77.8,18.5,3.7
110141003,000001335,CENTRE,BALD EAGLE AREA SD,BALD EAGLE AREA JSHS,Algebra I,All Students,11,138,10.1,69.6,18.1,2.2
110141003,000001335,CENTRE,BALD EAGLE AREA SD,BALD EAGLE AREA JSHS,Algebra I,Historically Underperforming,11,65,3.1,56.9,35.4,4.6
110141003,000001335,CENTRE,BALD EAGLE AREA SD,BALD EAGLE AREA JSHS,Biology,All Students,11,138,20.3,55.8,15.9,8
110141003,000001335,CENTRE,BALD EAGLE AREA SD,BALD EAGLE AREA JSHS,Biology,Historically Underperforming,11,65,9.2,53.8,21.5,15.4
110141003,000001335,CENTRE,BALD EAGLE AREA SD,BALD EAGLE AREA JSHS,Literature,All Students,11,137,7.3,72.3,15.3,5.1
110141003,000001335,CENTRE,BALD EAGLE AREA SD,BALD EAGLE AREA JSHS,Literature,Historically Underperforming,11,64,3.1,60.9,25,10.9
110141103,000001343,CENTRE,BELLEFONTE AREA SD,BELLEFONTE AREA HS,Algebra I,All Students,11,193,22.3,48.2,24.9,4.7
110141103,000001343,CENTRE,BELLEFONTE AREA SD,BELLEFONTE AREA HS,Algebra I,Historically Underperforming,11,67,10.4,41.8,37.3,10.4
110141103,000001343,CENTRE,BELLEFONTE AREA SD,BELLEFONTE AREA HS,Biology,All Students,11,193,30.6,40.9,22.8,5.7
110141103,000001343,CENTRE,BELLEFONTE AREA SD,BELLEFONTE AREA HS,Biology,Historically Underperforming,11,67,17.9,34.3,37.3,10.4
110141103,000001343,CENTRE,BELLEFONTE AREA SD,BELLEFONTE AREA HS,Literature,All Students,11,195,6.7,59,28.7,5.6
110141103,000001343,CENTRE,BELLEFONTE AREA SD,BELLEFONTE AREA HS,Literature,Historically Underperforming,11,69,4.3,40.6,40.6,14.5
110147003,000006231,CENTRE,PENNS VALLEY AREA SD,PENNS VALLEY AREA JSHS,Algebra I,All Students,11,107,29,56.1,13.1,1.9
110147003,000006231,CENTRE,PENNS VALLEY AREA SD,PENNS VALLEY AREA JSHS,Algebra I,Historically Underperforming,11,35,14.3,54.3,25.7,5.7
110147003,000006231,CENTRE,PENNS VALLEY AREA SD,PENNS VALLEY AREA JSHS,Biology,All Students,11,107,52.3,26.2,17.8,3.7
110147003,000006231,CENTRE,PENNS VALLEY AREA SD,PENNS VALLEY AREA JSHS,Biology,Historically Underperforming,11,35,40,22.9,31.4,5.7
110147003,000006231,CENTRE,PENNS VALLEY AREA SD,PENNS VALLEY AREA JSHS,Literature,All Students,11,107,31.8,61.7,5.6,0.9
110147003,000006231,CENTRE,PENNS VALLEY AREA SD,PENNS VALLEY AREA JSHS,Literature,Historically Underperforming,11,35,17.1,65.7,14.3,2.9
110148002,000001364,CENTRE,STATE COLLEGE AREA SD,STATE COLLEGE AREA H,Algebra I,All Students,11,542,52,34.3,10.9,2.8
110148002,000001364,CENTRE,STATE COLLEGE AREA SD,STATE COLLEGE AREA H,Algebra I,Historically Underperforming,11,128,29.7,34.4,25,10.9
110148002,000001364,CENTRE,STATE COLLEGE AREA SD,STATE COLLEGE AREA H,Biology,All Students,11,544,46.3,32.5,15.8,5.3
110148002,000001364,CENTRE,STATE COLLEGE AREA SD,STATE COLLEGE AREA H,Biology,Historically Underperforming,11,130,20.8,35.4,26.9,16.9
110148002,000001364,CENTRE,STATE COLLEGE AREA SD,STATE COLLEGE AREA H,Literature,All Students,11,538,24,59.3,13,3.7
110148002,000001364,CENTRE,STATE COLLEGE AREA SD,STATE COLLEGE AREA H,Literature,Historically Underperforming,11,128,7.8,46.9,34.4,10.9
