Cat,AUN,LEA Name,County,Total Revenue,"Local Taxes
(6111-6400)","Local Other
(6500-6999)",Total Local Revenue 6000 ,Local % of Total Revenue,Total State Revenue 7000,State % of Total Revenue,Revenue from Federal Sources 8000,Federal % of Total Revenue,Total Other Revenue 9000,Other % of Total Revenue
1.0,106166503.0,Keystone SD,Clarion,16594630.62,4581436.56,498719.27999999997,5080155.84,0.3061,11162268.85,0.6726,352205.93,0.0212,,0.0
1.0,106167504.0,North Clarion County SD,Clarion,9372155.47,3096489.23,241113.65,3337602.88,0.3561,5773997.1,0.6161,260555.49,0.0278,,0.0
1.0,106168003.0,Redbank Valley SD,Clarion,17467600.24,3366748.1100000003,486008.33999999997,3852756.45,0.2206,13042296.43,0.7467,572547.36,0.0328,,0.0
1.0,106169003.0,Union SD,Clarion,11572219.83,2216318.9600000004,330767.07,2547086.03,0.2201,8649510.79,0.7474,375623.01,0.0325,,0.0
1.0,110171003.0,Clearfield Area SD,Clearfield,50784780.31,15716932.91,1524135.6,17241068.51,0.3395,22379357.62,0.4407,1353383.73,0.0266,9810970.45,0.1932
1.0,110171803.0,Curwensville Area SD,Clearfield,17780449.15,4356615.91,369836.02999999997,4726451.94,0.2658,12655691.05,0.7118,398306.16,0.0224,,0.0
1.0,106172003.0,DuBois Area SD,Clearfield,60402377.22,25348125.12999999,1982008.2500000005,27330133.38,0.4525,30772084.61,0.5095,2294349.23,0.038,5810.0,0.0001
1.0,110173003.0,Glendale SD,Clearfield,13251301.81,3506796.1900000004,285533.75,3792329.94,0.2862,9083276.35,0.6855,375695.52,0.0284,,0.0
1.0,110173504.0,Harmony Area SD,Clearfield,6439300.89,1303963.0699999998,271541.26999999996,1575504.34,0.2447,4365046.84,0.6779,461249.71,0.0716,37500.0,0.0058
1.0,110175003.0,Moshannon Valley SD,Clearfield,15572613.0,3679474.8400000003,361781.26,4041256.1,0.2595,11022771.63,0.7078,458584.27,0.0294,50001.0,0.0032
1.0,110177003.0,Philipsburg-Osceola Area SD,Clearfield,31849436.85,11075476.319999998,583270.21,11658746.53,0.3661,19665607.22,0.6175,525083.1,0.0165,,0.0
1.0,110179003.0,West Branch Area SD,Clearfield,18713923.04,5095863.17,702576.94,5798440.11,0.3098,12135368.38,0.6485,780114.55,0.0417,,0.0
1.0,110183602.0,Keystone Central SD,Clinton,77199886.19,33555655.65,1823627.6099999999,35379283.26,0.4583,39766313.75,0.5151,2054289.18,0.0266,,0.0
1.0,116191004.0,Benton Area SD,Columbia,22819072.29,6258525.26,355044.14,6613569.4,0.2898,6933632.54,0.3039,223869.98,0.0098,9048000.37,0.3965
1.0,116191103.0,Berwick Area SD,Columbia,46385082.15,18045809.849999998,1382704.1199999999,19428513.97,0.4189,25533590.92,0.5505,1422977.26,0.0307,,0.0
1.0,116191203.0,Bloomsburg Area SD,Columbia,26842520.58,14942421.899999999,635280.2600000001,15577702.16,0.5803,10700992.3,0.3987,563344.12,0.021,482.0,0.0
1.0,116191503.0,Central Columbia SD,Columbia,49236250.53,17879575.51,1406351.13,19285926.64,0.3917,12593924.94,0.2558,377212.55,0.0077,16979186.4,0.3449
1.0,116195004.0,Millville Area SD,Columbia,13595240.47,5398207.87,451977.82999999996,5850185.7,0.4303,7078984.54,0.5207,289942.23,0.0213,376128.0,0.0277
1.0,116197503.0,Southern Columbia Area SD,Columbia,23275755.59,13110978.450000001,524310.02,13635288.47,0.5858,9211814.13,0.3958,428652.99,0.0184,,0.0
1.0,105201033.0,Conneaut SD,Crawford,39237811.77,16224893.0,821824.2999999998,17046717.3,0.4344,20971828.74,0.5345,1219249.98,0.0311,15.75,0.0
1.0,105201352.0,Crawford Central SD,Crawford,68898953.41,25942405.290000003,1582896.7,27525301.99,0.3995,31803272.74,0.4616,1545378.68,0.0224,8025000.0,0.1165
1.0,105204703.0,Penncrest SD,Crawford,54526632.53,16386155.759999998,2940210.4000000004,19326366.16,0.3544,31900872.35,0.5851,2332799.82,0.0428,966594.2,0.0177
1.0,115210503.0,Big Spring SD,Cumberland,53192460.02,31572919.709999997,1705784.6400000001,33278704.35,0.6256,19293302.67,0.3627,620453.0,0.0117,,0.0
1.0,115211003.0,Camp Hill SD,Cumberland,34678544.63,18318637.23,1153449.79,19472087.02,0.5615,5039178.16,0.1453,168541.45,0.0049,9998738.0,0.2883
1.0,115211103.0,Carlisle Area SD,Cumberland,91739227.08,58168652.13,1765064.6099999999,59933716.74,0.6533,27242394.77,0.297,1723115.57,0.0188,2840000.0,0.031
1.0,115211603.0,Cumberland Valley SD,Cumberland,143305982.0,107030303.0,2754542.0,109784845.0,0.7661,32347760.0,0.2257,1168329.0,0.0082,5048.0,0.0
1.0,115212503.0,East Pennsboro Area SD,Cumberland,42611415.22,28209138.87,1215375.9799999997,29424514.85,0.6905,12746701.79,0.2991,440198.58,0.0103,,0.0
1.0,115216503.0,Mechanicsburg Area SD,Cumberland,73982559.24,51787875.73,2795910.76,54583786.49,0.7378,18655777.5,0.2522,738045.25,0.01,4950.0,0.0001
1.0,115218003.0,Shippensburg Area SD,Cumberland,51780732.31,28876117.259999998,1239658.6099999999,30115775.87,0.5816,20515790.35,0.3962,1149166.09,0.0222,,0.0
1.0,115218303.0,South Middleton SD,Cumberland,38525155.2,26506616.96,872750.5,27379367.46,0.7107,10870460.62,0.2822,275327.12,0.0071,,0.0
1.0,115221402.0,Central Dauphin SD,Dauphin,203954843.62,141949615.8,7046981.670000001,148996597.47,0.7305,50492752.28,0.2476,3732395.04,0.0183,733098.83,0.0036
1.0,115221753.0,Derry Township SD,Dauphin,65495624.35,48960092.16000001,1283511.3599999999,50243603.52,0.7671,12126557.11,0.1852,901559.38,0.0138,2223904.34,0.034
1.0,115222504.0,Halifax Area SD,Dauphin,29810168.58,9452718.48,531890.1900000001,9984608.67,0.3349,10219556.43,0.3428,203098.13,0.0068,9402905.35,0.3154
1.0,115222752.0,Harrisburg City SD,Dauphin,151321187.0,56929916.0,3699758.0,60629674.0,0.4007,80877538.0,0.5345,9813975.0,0.0649,,0.0
1.0,115224003.0,Lower Dauphin SD,Dauphin,63275193.01,38986027.970000006,1555246.29,40541274.26,0.6407,22027041.07,0.3481,658520.77,0.0104,48356.91,0.0008
1.0,115226003.0,Middletown Area SD,Dauphin,50349903.45,30010923.180000003,1932396.73,31943319.91,0.6344,16593485.74,0.3296,976417.89,0.0194,836679.91,0.0166
1.0,115226103.0,Millersburg Area SD,Dauphin,23911759.96,7204890.630000001,1095309.1600000001,8300199.79,0.3471,6952461.26,0.2908,222775.86,0.0093,8436323.05,0.3528
1.0,115228003.0,Steelton-Highspire SD,Dauphin,24251767.88,7390566.0,674225.0,8064791.0,0.3325,14350024.88,0.5917,1836952.0,0.0757,,0.0
1.0,115228303.0,Susquehanna Township SD,Dauphin,84415771.69,38858511.120000005,867486.83,39725997.95,0.4706,11523578.33,0.1365,1108581.86,0.0131,32057613.55,0.3798
1.0,115229003.0,Upper Dauphin Area SD,Dauphin,21254201.27,9185393.639999999,599465.0000000001,9784858.64,0.4604,10728685.37,0.5048,740657.26,0.0348,,0.0
1.0,125231232.0,Chester-Upland SD,Delaware,133308468.64,24030652.8,1117400.73,25148053.53,0.1886,103627336.8,0.7773,4533078.31,0.034,,0.0
1.0,125231303.0,Chichester SD,Delaware,76854648.78,47789353.75,2232199.0,50021552.75,0.6509,25469000.03,0.3314,1303218.37,0.017,60877.63,0.0008
1.0,125234103.0,Garnet Valley SD,Delaware,110535982.0,87501411.0,2050142.0,89551553.0,0.8102,20505446.0,0.1855,478983.0,0.0043,,0.0
1.0,125234502.0,Haverford Township SD,Delaware,126179900.52,100835594.00999999,2391742.06,103227336.07,0.8181,22138615.39,0.1755,813949.06,0.0065,,0.0
1.0,125235103.0,Interboro SD,Delaware,68505325.47,42179339.989999995,1754653.62,43933993.61,0.6413,23543907.47,0.3437,1027424.39,0.015,,0.0
1.0,125235502.0,Marple Newtown SD,Delaware,90657849.32,70853575.44,3231815.77,74085391.21,0.8172,15469274.8,0.1706,1103183.31,0.0122,,0.0
1.0,125236903.0,Penn-Delco SD,Delaware,63128958.0,44090171.0,1106030.0,45196201.0,0.7159,17465316.0,0.2767,467441.0,0.0074,,0.0
1.0,125237603.0,Radnor Township SD,Delaware,100362478.6,80278246.42000002,3354374.9100000006,83632621.33,0.8333,15158245.45,0.151,1560055.69,0.0155,11556.13,0.0001
1.0,125237702.0,Ridley SD,Delaware,117811943.8,74208284.13,1939570.7499999998,76147854.88,0.6464,32660140.06,0.2772,1223948.86,0.0104,7780000.0,0.066
1.0,125237903.0,Rose Tree Media SD,Delaware,98870350.4,77821006.35000002,3457203.6399999997,81278209.99,0.8221,16995848.3,0.1719,593232.88,0.006,3059.23,0.0
1.0,125238402.0,Southeast Delco SD,Delaware,83886095.0,40518374.0,1943122.0,42461496.0,0.5062,37137140.0,0.4427,4287459.0,0.0511,,0.0
1.0,125238502.0,Springfield SD,Delaware,76155473.38,60403224.32000001,1280930.68,61684155.0,0.81,14163027.81,0.186,308290.57,0.004,,0.0
1.0,125239452.0,Upper Darby SD,Delaware,211143434.27,107351615.34,4412187.33,111763802.67,0.5293,88926838.85,0.4212,7369949.28,0.0349,3082843.47,0.0146
1.0,125239603.0,Wallingford-Swarthmore SD,Delaware,83619500.55,63575509.919999994,2527969.7600000002,66103479.68,0.7905,16557486.56,0.198,958534.31,0.0115,,0.0
1.0,125239652.0,William Penn SD,Delaware,104508245.0,49896600.0,1550224.0,51446824.0,0.4923,47966834.0,0.459,4885271.0,0.0467,209316.0,0.002
1.0,109243503.0,Johnsonburg Area SD,Elk,10764217.03,2534018.9599999995,357033.15,2891052.11,0.2686,7811241.32,0.7257,61923.6,0.0058,,0.0
1.0,109246003.0,Ridgway Area SD,Elk,14336584.69,4623981.68,1311952.12,5935933.8,0.414,8331791.56,0.5812,68859.33,0.0048,,0.0
1.0,109248003.0,Saint Marys Area SD,Elk,28645241.79,14838232.830000006,658948.8799999999,15497181.71,0.541,12548924.99,0.4381,599135.09,0.0209,,0.0
1.0,105251453.0,Corry Area SD,Erie,33790299.47,8447515.48,802603.1599999999,9250118.64,0.2738,22751179.06,0.6733,1789001.77,0.0529,,0.0
1.0,105252602.0,Erie City SD,Erie,210316002.0,57431960.0,5694433.0,63126393.0,0.3002,133132455.0,0.633,13358552.0,0.0635,698602.0,0.0033
1.0,105253303.0,Fairview SD,Erie,27969210.0,19358096.0,573330.0,19931426.0,0.7126,7734425.0,0.2765,297936.0,0.0107,5423.0,0.0002
1.0,105253553.0,Fort LeBoeuf SD,Erie,33757256.0,17768159.68,790550.2,18558709.88,0.5498,14489969.88,0.4292,695376.0,0.0206,13200.24,0.0004
1.0,105253903.0,General McLane SD,Erie,33415488.65,14002857.72,1082992.5799999998,15085850.3,0.4515,17908960.8,0.5359,420677.55,0.0126,,0.0
1.0,105254053.0,Girard SD,Erie,27939497.31,10237441.489999996,728564.34,10966005.83,0.3925,16158954.48,0.5784,814537.0,0.0292,,0.0
1.0,105254353.0,Harbor Creek SD,Erie,37336672.46,18904523.45,1051976.98,19956500.43,0.5345,16509573.12,0.4422,636718.79,0.0171,233880.12,0.0063
1.0,105256553.0,Iroquois SD,Erie,35326910.8,6007784.79,790655.26,6798440.05,0.1924,13650334.48,0.3864,600638.67,0.017,14277497.6,0.4042
1.0,105257602.0,Millcreek Township SD,Erie,102868435.42,64824089.230000004,4336474.91,69160564.14,0.6723,31427776.25,0.3055,2280045.03,0.0222,50.0,0.0
1.0,105258303.0,North East SD,Erie,25487653.95,9323032.370000001,773319.3300000001,10096351.7,0.3961,14770400.75,0.5795,620901.5,0.0244,,0.0
1.0,105258503.0,Northwestern SD,Erie,21663818.35,5408939.18,883826.44,6292765.62,0.2905,14667486.71,0.677,703566.02,0.0325,,0.0
1.0,105259103.0,Union City Area SD,Erie,19679402.53,3568995.4999999995,515436.7199999999,4084432.22,0.2075,14789394.78,0.7515,805575.53,0.0409,,0.0
1.0,105259703.0,Wattsburg Area SD,Erie,26715563.02,12464626.200000005,890334.0599999999,13354960.26,0.4999,12589254.56,0.4712,451035.61,0.0169,320312.59,0.012
1.0,101260303.0,Albert Gallatin Area SD,Fayette,54263818.78,12198681.379999999,1603229.15,13801910.53,0.2543,38032876.97,0.7009,2427067.28,0.0447,1964.0,0.0
1.0,101260803.0,Brownsville Area SD,Fayette,35391504.26,6660220.46,634940.97,7295161.43,0.2061,20187960.41,0.5704,880487.42,0.0249,7027895.0,0.1986
1.0,101261302.0,Connellsville Area SD,Fayette,75889589.63,18513722.92,2343003.0,20856725.92,0.2748,51878868.39,0.6836,2966594.32,0.0391,187401.0,0.0025
1.0,101262903.0,Frazier SD,Fayette,18544702.99,6392364.17,367530.22000000003,6759894.39,0.3645,11380460.39,0.6137,404348.21,0.0218,,0.0
1.0,101264003.0,Laurel Highlands SD,Fayette,51276526.72,22452717.81,1179588.72,23632306.53,0.4609,25934809.17,0.5058,1709411.02,0.0333,,0.0
1.0,101268003.0,Uniontown Area SD,Fayette,47972156.87,16821461.46,1033723.57,17855185.03,0.3722,27925672.91,0.5821,2191298.93,0.0457,,0.0
1.0,106272003.0,Forest Area SD,Forest,13774686.16,7243920.390000001,311556.38,7555476.77,0.5485,5693490.71,0.4133,525718.68,0.0382,,0.0
1.0,112281302.0,Chambersburg Area SD,Franklin,188438965.0,93065984.0,3611556.0,96677540.0,0.513,48936135.0,0.2597,4370608.0,0.0232,38454682.0,0.2041
1.0,112282004.0,Fannett-Metal SD,Franklin,8361879.34,3370580.7800000003,210784.8,3581365.58,0.4283,4331968.99,0.5181,448291.97,0.0536,252.8,0.0
1.0,112283003.0,Greencastle-Antrim SD,Franklin,42390510.37,26934778.72,1081011.0099999998,28015789.73,0.6609,13924752.3,0.3285,440303.34,0.0104,9665.0,0.0002
1.0,112286003.0,Tuscarora SD,Franklin,50560727.0,21796078.0,938744.0,22734822.0,0.4497,17189256.0,0.34,597769.0,0.0118,10038880.0,0.1986
1.0,112289003.0,Waynesboro Area SD,Franklin,77859991.26,29590468.270000003,3931308.7700000005,33521777.04,0.4305,27447942.59,0.3525,1057235.25,0.0136,15833036.38,0.2034
1.0,111291304.0,Central Fulton SD,Fulton,16330641.42,5804356.32,378617.70999999996,6182974.03,0.3786,9369147.37,0.5737,778520.02,0.0477,,0.0
1.0,111292304.0,Forbes Road SD,Fulton,7723266.02,2683469.7199999997,165764.86,2849234.58,0.3689,4777012.26,0.6185,97019.18,0.0126,,0.0
1.0,111297504.0,Southern Fulton SD,Fulton,12871209.75,4391826.07,352326.57,4744152.64,0.3686,7700356.56,0.5983,424084.71,0.0329,2615.84,0.0002
1.0,101301303.0,Carmichaels Area SD,Greene,17880865.02,4936636.5,550086.47,5486722.97,0.3068,11843474.74,0.6624,550667.31,0.0308,,0.0
1.0,101301403.0,Central Greene SD,Greene,33834682.09,16071040.100000003,1154796.44,17225836.54,0.5091,15589142.81,0.4607,646543.08,0.0191,373159.66,0.011
1.0,101303503.0,Jefferson-Morgan SD,Greene,15376452.82,4899779.5,718793.6599999999,5618573.16,0.3654,9399282.05,0.6113,358509.42,0.0233,88.19,0.0
1.0,101306503.0,Southeastern Greene SD,Greene,12015518.48,2938039.2800000007,379526.20000000007,3317565.48,0.2761,8151160.64,0.6784,386792.36,0.0322,160000.0,0.0133
1.0,101308503.0,West Greene SD,Greene,18417312.73,10517703.58,1048002.0800000001,11565705.66,0.628,6354690.9,0.345,496916.17,0.027,,0.0
1.0,111312503.0,Huntingdon Area SD,Huntingdon,46837966.67,12685860.45,712946.8400000001,13398807.29,0.2861,15574371.31,0.3325,797293.07,0.017,17067495.0,0.3644
1.0,111312804.0,Juniata Valley SD,Huntingdon,12937938.74,4148722.1400000006,284884.52999999997,4433606.67,0.3427,8191919.69,0.6332,311290.88,0.0241,1121.5,0.0001
1.0,111316003.0,Mount Union Area SD,Huntingdon,21691760.54,5278854.37,496627.9799999999,5775482.35,0.2663,14917922.88,0.6877,996355.31,0.0459,2000.0,0.0001
1.0,111317503.0,Southern Huntingdon County SD,Huntingdon,17538871.0,5058458.0,594827.0,5653285.0,0.3223,11441947.0,0.6524,443639.0,0.0253,,0.0
1.0,128321103.0,Blairsville-Saltsburg SD,Indiana,32907398.4,12943476.730000002,932573.4500000001,13876050.18,0.4217,18127739.09,0.5509,812413.96,0.0247,91195.17,0.0028
1.0,128323303.0,Homer-Center SD,Indiana,16764747.63,6510831.079999999,356284.13999999996,6867115.22,0.4096,9551092.87,0.5697,346539.54,0.0207,,0.0
1.0,128323703.0,Indiana Area SD,Indiana,55129052.54,33546602.549999997,1465516.6800000002,35012119.23,0.6351,19275869.85,0.3496,841063.46,0.0153,,0.0
1.0,128325203.0,Marion Center Area SD,Indiana,24997907.12,7459660.67,381083.82,7840744.49,0.3137,16222897.22,0.649,934265.41,0.0374,,0.0
1.0,128326303.0,Penns Manor Area SD,Indiana,18357398.06,4753336.010000001,568647.83,5321983.84,0.2899,12362800.85,0.6735,672613.37,0.0366,,0.0
1.0,128327303.0,Purchase Line SD,Indiana,19387552.76,3315762.6300000004,560643.63,3876406.26,0.1999,14330424.18,0.7392,1180722.32,0.0609,,0.0
1.0,128328003.0,United SD,Indiana,22366355.17,5857440.68,506995.36000000004,6364436.04,0.2846,15038567.43,0.6724,963351.7,0.0431,,0.0
1.0,106330703.0,Brockway Area SD,Jefferson,15883912.91,4183202.7300000004,407242.79,4590445.52,0.289,10945335.32,0.6891,347393.94,0.0219,738.13,0.0
1.0,106330803.0,Brookville Area SD,Jefferson,26301132.37,9006539.799999999,569769.0399999999,9576308.84,0.3641,15809400.82,0.6011,915422.71,0.0348,,0.0
1.0,106338003.0,Punxsutawney Area SD,Jefferson,40314948.29,11157523.0,1192799.9,12350322.9,0.3063,26160157.55,0.6489,1763317.84,0.0437,41150.0,0.001
1.0,111343603.0,Juniata County SD,Juniata,39031317.68,17484675.759999994,769741.4299999999,18254417.19,0.4677,19368707.35,0.4962,1368397.16,0.0351,39795.98,0.001
1.0,119350303.0,Abington Heights SD,Lackawanna,49214827.43,32335266.860000003,1045918.0599999999,33381184.92,0.6783,15162716.41,0.3081,670926.1,0.0136,,0.0
1.0,119351303.0,Carbondale Area SD,Lackawanna,30282670.32,7310658.84,1820687.61,9131346.45,0.3015,15581113.89,0.5145,1628884.98,0.0538,3941325.0,0.1302
1.0,119352203.0,Dunmore SD,Lackawanna,22949479.62,13000001.23,544074.3699999999,13544075.6,0.5902,8767563.77,0.382,637840.25,0.0278,,0.0
1.0,119354603.0,Lakeland SD,Lackawanna,24047576.85,12129773.59,665244.7200000001,12795018.31,0.5321,10826453.96,0.4502,426104.58,0.0177,,0.0
1.0,119355503.0,Mid Valley SD,Lackawanna,29534468.64,18091364.87,1306345.77,19397710.64,0.6568,9356754.62,0.3168,764306.31,0.0259,15697.07,0.0005
1.0,119356503.0,North Pocono SD,Lackawanna,55902954.98,34077929.45,1031726.0700000001,35109655.52,0.628,20227973.4,0.3618,565326.06,0.0101,,0.0
1.0,119356603.0,Old Forge SD,Lackawanna,13941530.59,7474515.970000001,405645.03,7880161.0,0.5652,5731007.24,0.4111,330362.35,0.0237,,0.0
1.0,119357003.0,Riverside SD,Lackawanna,27124389.0,15704523.0,439368.0,16143891.0,0.5952,10211472.0,0.3765,520231.0,0.0192,248795.0,0.0092
1.0,119357402.0,Scranton SD,Lackawanna,168472809.92,65684288.39,4594113.390000001,70278401.78,0.4171,88163099.11,0.5233,9980309.03,0.0592,51000.0,0.0003
1.0,119358403.0,Valley View SD,Lackawanna,37954967.0,17899217.0,1402341.0,19301558.0,0.5085,15934281.0,0.4198,569128.0,0.015,2150000.0,0.0566
1.0,113361303.0,Cocalico SD,Lancaster,59168556.45,38963356.169999994,1593107.38,40556463.55,0.6854,17194518.77,0.2906,616321.13,0.0104,801253.0,0.0135
1.0,113361503.0,Columbia Borough SD,Lancaster,26932126.61,11706762.930000003,683637.55,12390400.48,0.4601,13705476.29,0.5089,836249.84,0.0311,,0.0
1.0,113361703.0,Conestoga Valley SD,Lancaster,71573948.15,52228957.349999994,2059643.5199999998,54288600.87,0.7585,15371955.03,0.2148,1899699.95,0.0265,13692.3,0.0002
1.0,113362203.0,Donegal SD,Lancaster,52494802.16,32852970.24,1401872.55,34254842.79,0.6525,16291013.11,0.3103,1942946.26,0.037,6000.0,0.0001
1.0,113362303.0,Eastern Lancaster County SD,Lancaster,59445300.46,39225603.96999999,4047145.82,43272749.79,0.7279,14527293.63,0.2444,1641054.86,0.0276,4202.18,0.0001
1.0,113362403.0,Elizabethtown Area SD,Lancaster,64989673.09,42342749.10000001,1871510.4300000002,44214259.53,0.6803,19859222.17,0.3056,876874.39,0.0135,39317.0,0.0006
1.0,113362603.0,Ephrata Area SD,Lancaster,71048983.75,46368758.48,1836583.9399999997,48205342.42,0.6785,21600991.3,0.304,1215654.97,0.0171,26995.06,0.0004
1.0,113363103.0,Hempfield SD,Lancaster,125416626.32,86238695.81000002,3651586.1200000006,89890281.93,0.7167,33517658.62,0.2673,1442939.48,0.0115,565746.29,0.0045
1.0,113363603.0,Lampeter-Strasburg SD,Lancaster,54819438.35,39890651.550000004,1209940.9000000001,41100592.45,0.7497,13150093.01,0.2399,567450.93,0.0104,1301.96,0.0
1.0,113364002.0,Lancaster SD,Lancaster,235275933.57,84590769.0,7428827.0,92019596.0,0.3911,118827550.57,0.5051,18135616.0,0.0771,6293171.0,0.0267
1.0,113364403.0,Manheim Central SD,Lancaster,59190071.7,37454668.879999995,1959585.8599999999,39414254.74,0.6659,16793484.65,0.2837,811685.21,0.0137,2170647.1,0.0367
1.0,113364503.0,Manheim Township SD,Lancaster,100648230.44,75440058.24,3118746.8400000003,78558805.08,0.7805,21037208.52,0.209,956493.1,0.0095,95723.74,0.001
1.0,113365203.0,Penn Manor SD,Lancaster,89462841.76,58708406.239999995,2702443.66,61410849.9,0.6864,26761430.33,0.2991,1290561.53,0.0144,,0.0
1.0,113365303.0,Pequea Valley SD,Lancaster,39317114.4,28161420.45,846366.3199999998,29007786.77,0.7378,8725157.54,0.2219,1393118.67,0.0354,191051.42,0.0049
1.0,113367003.0,Solanco SD,Lancaster,58627797.72,34177635.47,1680280.9400000004,35857916.41,0.6116,20629534.54,0.3519,2123977.26,0.0362,16369.51,0.0003
1.0,113369003.0,Warwick SD,Lancaster,77015919.53,51590227.25,1984385.1799999997,53574612.43,0.6956,22490107.61,0.292,951199.49,0.0124,,0.0
1.0,104372003.0,Ellwood City Area SD,Lawrence,28537998.51,9112380.709999999,823466.52,9935847.23,0.3482,18239178.44,0.6391,319265.87,0.0112,43706.97,0.0015
1.0,104374003.0,Laurel SD,Lawrence,18630320.39,5735840.8599999985,572662.99,6308503.85,0.3386,12079276.71,0.6484,228262.1,0.0123,14277.73,0.0008
1.0,104375003.0,Mohawk Area SD,Lawrence,25040734.22,7055225.359999999,622737.71,7677963.07,0.3066,16402717.77,0.655,753985.38,0.0301,206068.0,0.0082
1.0,104375203.0,Neshannock Township SD,Lawrence,20160065.42,13083810.01,526712.9,13610522.91,0.6751,6548866.64,0.3248,675.87,0.0,,0.0
1.0,104375302.0,New Castle Area SD,Lawrence,56204059.2,10040969.259999998,1704966.7500000002,11745936.01,0.209,38991850.65,0.6938,5344714.54,0.0951,121558.0,0.0022
1.0,104376203.0,Shenango Area SD,Lawrence,18576933.05,6198403.200000001,341160.32,6539563.52,0.352,11612381.77,0.6251,420921.76,0.0227,4066.0,0.0002
1.0,104377003.0,Union Area SD,Lawrence,12362862.0,4170478.0,662918.0,4833396.0,0.391,7516914.0,0.608,1032.0,0.0001,11520.0,0.0009
1.0,104378003.0,Wilmington Area SD,Lawrence,20560699.78,8618512.09,911611.3400000001,9530123.43,0.4635,10350280.45,0.5034,680295.9,0.0331,,0.0
1.0,113380303.0,Annville-Cleona SD,Lebanon,25843147.21,15849447.14,596407.93,16445855.07,0.6364,9137974.35,0.3536,259317.79,0.01,,0.0
1.0,113381303.0,Cornwall-Lebanon SD,Lebanon,81373051.22,53058436.379999995,1911212.37,54969648.75,0.6755,24970434.07,0.3069,1190149.2,0.0146,242819.2,0.003
1.0,113382303.0,Eastern Lebanon County SD,Lebanon,44353251.25,29083507.310000006,1332302.56,30415809.87,0.6858,13121435.25,0.2958,736265.88,0.0166,79740.25,0.0018
1.0,113384603.0,Lebanon SD,Lebanon,78605589.78,20077167.240000002,3330671.94,23407839.18,0.2978,49954767.05,0.6355,5242983.55,0.0667,,0.0
1.0,113385003.0,Northern Lebanon SD,Lebanon,39230815.46,21903299.950000007,954718.14,22858018.09,0.5827,15843651.42,0.4039,529145.95,0.0135,,0.0
1.0,113385303.0,Palmyra Area SD,Lebanon,54298622.06,35692778.32000001,1533814.65,37226592.97,0.6856,15812725.07,0.2912,1186419.02,0.0218,72885.0,0.0013
1.0,121390302.0,Allentown City SD,Lehigh,331930001.0,103276777.0,5727086.0,109003863.0,0.3284,202034541.0,0.6087,20550412.0,0.0619,341185.0,0.001
1.0,121391303.0,Catasauqua Area SD,Lehigh,32712841.0,21108014.57,1016556.6100000001,22124571.18,0.6763,9754354.19,0.2982,816615.63,0.025,17300.0,0.0005
1.0,121392303.0,East Penn SD,Lehigh,150253162.48,110336151.30000001,2757023.5000000005,113093174.8,0.7527,35472019.45,0.2361,1674367.23,0.0111,13601.0,0.0001
1.0,121394503.0,Northern Lehigh SD,Lehigh,33753094.92,18373898.660000004,732283.54,19106182.2,0.5661,13881348.02,0.4113,568769.06,0.0169,196795.64,0.0058
1.0,121394603.0,Northwestern Lehigh SD,Lehigh,44776944.58,29182231.49,1558040.2899999998,30740271.78,0.6865,13791864.09,0.308,228995.0,0.0051,15813.71,0.0004
1.0,121395103.0,Parkland SD,Lehigh,187498357.02,143670441.77999997,3917970.2800000003,147588412.06,0.7871,36443021.97,0.1944,3466922.99,0.0185,,0.0
1.0,121395603.0,Salisbury Township SD,Lehigh,52039623.35,27838279.480000004,863841.7399999998,28702121.22,0.5515,8294058.27,0.1594,480621.86,0.0092,14562822.0,0.2798
1.0,121395703.0,Southern Lehigh SD,Lehigh,66477193.98,50189298.599999994,1102705.3900000001,51292003.99,0.7716,14759327.29,0.222,425862.7,0.0064,,0.0
1.0,121397803.0,Whitehall-Coplay SD,Lehigh,72679096.26,48431502.879999995,1673740.7000000004,50105243.58,0.6894,21310953.86,0.2932,1252960.28,0.0172,9938.54,0.0001
1.0,118401403.0,Crestwood SD,Luzerne,40853709.63,24274957.509999998,863746.49,25138704.0,0.6153,15237221.5,0.373,477784.13,0.0117,,0.0
1.0,118401603.0,Dallas SD,Luzerne,40494656.38,26146325.429999996,561870.0,26708195.43,0.6595,12864746.49,0.3177,921714.46,0.0228,,0.0
1.0,118402603.0,Greater Nanticoke Area SD,Luzerne,31869422.69,9125988.02,544996.2,9670984.22,0.3035,19687543.73,0.6178,2060756.13,0.0647,450138.61,0.0141
1.0,118403003.0,Hanover Area SD,Luzerne,32889045.46,15634448.960000003,491674.42000000004,16126123.38,0.4903,15649290.82,0.4758,1113631.26,0.0339,,0.0
1.0,118403302.0,Hazleton Area SD,Luzerne,176823774.62,66245187.92,2558306.89,68803494.81,0.3891,82531464.66,0.4667,9860785.84,0.0558,15628029.31,0.0884
1.0,118403903.0,Lake-Lehman SD,Luzerne,31993594.71,17452102.53,765238.7500000001,18217341.28,0.5694,13413816.55,0.4193,362436.88,0.0113,,0.0
1.0,118406003.0,Northwest Area SD,Luzerne,19642164.0,6737183.0,445872.0,7183055.0,0.3657,12004865.0,0.6112,454244.0,0.0231,,0.0
1.0,118406602.0,Pittston Area SD,Luzerne,53254460.72,29977367.030000005,861617.39,30838984.42,0.5791,20856213.98,0.3916,1490341.73,0.028,68920.59,0.0013
