LITTLESTOWN AREA SD,Literature,Historically Underperforming,57,12.3,64.9,22.8,0,2016
UPPER ADAMS SD,Algebra I,All Students,99,23.2,46.5,23.2,7.1,2016
UPPER ADAMS SD,Algebra I,Historically Underperforming,43,11.6,41.9,30.2,16.3,2016
UPPER ADAMS SD,Biology,All Students,99,51.5,28.3,14.1,6.1,2016
UPPER ADAMS SD,Biology,Historically Underperforming,43,39.5,23.3,23.3,14,2016
UPPER ADAMS SD,Literature,All Students,101,7.9,69.3,16.8,5.9,2016
UPPER ADAMS SD,Literature,Historically Underperforming,45,6.7,60,20,13.3,2016
A W BEATTIE CAREER CENTER,Algebra I,All Students,10,NULL,NULL,NULL,NULL,2016
A W BEATTIE CAREER CENTER,Algebra I,Historically Underperforming,7,NULL,NULL,NULL,NULL,2016
A W BEATTIE CAREER CENTER,Biology,All Students,12,0,16.7,58.3,25,2016
A W BEATTIE CAREER CENTER,Biology,Historically Underperforming,8,NULL,NULL,NULL,NULL,2016
A W BEATTIE CAREER CENTER,Literature,All Students,10,NULL,NULL,NULL,NULL,2016
A W BEATTIE CAREER CENTER,Literature,Historically Underperforming,7,NULL,NULL,NULL,NULL,2016
ACADEMY CHARTER SCHOOL,Algebra I,All Students,30,0,0,33.3,66.7,2016
ACADEMY CHARTER SCHOOL,Algebra I,Historically Underperforming,27,0,0,37,63,2016
ACADEMY CHARTER SCHOOL,Biology,All Students,30,0,0,3.3,96.7,2016
ACADEMY CHARTER SCHOOL,Biology,Historically Underperforming,27,0,0,3.7,96.3,2016
ACADEMY CHARTER SCHOOL,Literature,All Students,28,0,0,35.7,64.3,2016
ACADEMY CHARTER SCHOOL,Literature,Historically Underperforming,25,0,0,32,68,2016
ALLEGHENY VALLEY SD,Algebra I,All Students,72,15.3,56.9,23.6,4.2,2016
ALLEGHENY VALLEY SD,Algebra I,Historically Underperforming,26,3.8,53.8,30.8,11.5,2016
ALLEGHENY VALLEY SD,Biology,All Students,71,32.4,40.8,18.3,8.5,2016
ALLEGHENY VALLEY SD,Biology,Historically Underperforming,25,12,44,24,20,2016
ALLEGHENY VALLEY SD,Literature,All Students,70,11.4,68.6,15.7,4.3,2016
ALLEGHENY VALLEY SD,Literature,Historically Underperforming,24,12.5,54.2,25,8.3,2016
AVONWORTH SD,Algebra I,All Students,109,40.4,45,8.3,6.4,2016
AVONWORTH SD,Algebra I,Historically Underperforming,28,17.9,32.1,25,25,2016
AVONWORTH SD,Biology,All Students,116,45.7,41.4,9.5,3.4,2016
AVONWORTH SD,Biology,Historically Underperforming,28,14.3,32.1,39.3,14.3,2016
AVONWORTH SD,Literature,All Students,116,16.4,80.2,0.9,2.6,2016
AVONWORTH SD,Literature,Historically Underperforming,28,0,85.7,3.6,10.7,2016
BALDWIN-WHITEHALL SD,Algebra I,All Students,314,13.7,69.4,13.7,3.2,2016
BALDWIN-WHITEHALL SD,Algebra I,Historically Underperforming,119,5.9,63.9,22.7,7.6,2016
BALDWIN-WHITEHALL SD,Biology,All Students,315,23.5,52.1,18.4,6,2016
BALDWIN-WHITEHALL SD,Biology,Historically Underperforming,121,13.2,47.1,24.8,14.9,2016
BALDWIN-WHITEHALL SD,Literature,All Students,313,8,77.6,11.5,2.9,2016
BALDWIN-WHITEHALL SD,Literature,Historically Underperforming,120,3.3,70.8,19.2,6.7,2016
BETHEL PARK SD,Algebra I,All Students,353,27.2,49.9,20.4,2.5,2016
BETHEL PARK SD,Algebra I,Historically Underperforming,75,8,42.7,40,9.3,2016
BETHEL PARK SD,Biology,All Students,351,31.3,44.7,16.2,7.7,2016
BETHEL PARK SD,Biology,Historically Underperforming,73,16.4,32.9,24.7,26,2016
BETHEL PARK SD,Literature,All Students,346,10.4,78.3,8.7,2.6,2016
BETHEL PARK SD,Literature,Historically Underperforming,71,4.2,60.6,25.4,9.9,2016
BRENTWOOD BOROUGH SD,Algebra I,All Students,84,2.4,66.7,23.8,7.1,2016
BRENTWOOD BOROUGH SD,Algebra I,Historically Underperforming,39,2.6,48.7,35.9,12.8,2016
BRENTWOOD BOROUGH SD,Biology,All Students,85,16.5,52.9,18.8,11.8,2016
BRENTWOOD BOROUGH SD,Biology,Historically Underperforming,39,5.1,43.6,28.2,23.1,2016
BRENTWOOD BOROUGH SD,Literature,All Students,85,3.5,74.1,18.8,3.5,2016
BRENTWOOD BOROUGH SD,Literature,Historically Underperforming,39,2.6,61.5,28.2,7.7,2016
CARLYNTON SD,Algebra I,All Students,100,9,45,34,12,2016
CARLYNTON SD,Algebra I,Historically Underperforming,45,2.2,31.1,44.4,22.2,2016
CARLYNTON SD,Biology,All Students,101,29.7,42.6,21.8,5.9,2016
CARLYNTON SD,Biology,Historically Underperforming,45,17.8,44.4,26.7,11.1,2016
CARLYNTON SD,Literature,All Students,100,9,70,19,2,2016
CARLYNTON SD,Literature,Historically Underperforming,44,0,61.4,34.1,4.5,2016
CHARTIERS VALLEY SD,Algebra I,All Students,265,20,59.6,17,3.4,2016
CHARTIERS VALLEY SD,Algebra I,Historically Underperforming,77,14.3,42.9,33.8,9.1,2016
CHARTIERS VALLEY SD,Biology,All Students,267,33.7,54.7,7.5,4.1,2016
CHARTIERS VALLEY SD,Biology,Historically Underperforming,79,22.8,50.6,16.5,10.1,2016
CHARTIERS VALLEY SD,Literature,All Students,269,12.3,69.9,14.1,3.7,2016
CHARTIERS VALLEY SD,Literature,Historically Underperforming,81,2.5,63,25.9,8.6,2016
CITY CHS,Algebra I,All Students,133,23.3,49.6,21.8,5.3,2016
CITY CHS,Algebra I,Historically Underperforming,89,18,50.6,27,4.5,2016
CITY CHS,Biology,All Students,132,26.5,49.2,15.2,9.1,2016
CITY CHS,Biology,Historically Underperforming,88,21.6,50,18.2,10.2,2016
CITY CHS,Literature,All Students,133,4.5,72.2,20.3,3,2016
CITY CHS,Literature,Historically Underperforming,89,3.4,68.5,23.6,4.5,2016
CLAIRTON CITY SD,Algebra I,All Students,39,5.1,51.3,41,2.6,2016
CLAIRTON CITY SD,Algebra I,Historically Underperforming,29,0,41.4,55.2,3.4,2016
CLAIRTON CITY SD,Biology,All Students,39,5.1,35.9,30.8,28.2,2016
CLAIRTON CITY SD,Biology,Historically Underperforming,29,3.4,24.1,34.5,37.9,2016
CLAIRTON CITY SD,Literature,All Students,38,2.6,63.2,21.1,13.2,2016
CLAIRTON CITY SD,Literature,Historically Underperforming,28,3.6,50,28.6,17.9,2016
CORNELL SD,Algebra I,All Students,38,2.6,50,36.8,10.5,2016
CORNELL SD,Algebra I,Historically Underperforming,38,2.6,50,36.8,10.5,2016
CORNELL SD,Biology,All Students,38,5.3,47.4,36.8,10.5,2016
CORNELL SD,Biology,Historically Underperforming,38,5.3,47.4,36.8,10.5,2016
CORNELL SD,Literature,All Students,38,7.9,68.4,13.2,10.5,2016
CORNELL SD,Literature,Historically Underperforming,38,7.9,68.4,13.2,10.5,2016
DEER LAKES SD,Algebra I,All Students,139,14.4,39.6,41.7,4.3,2016
DEER LAKES SD,Algebra I,Historically Underperforming,41,2.4,31.7,53.7,12.2,2016
DEER LAKES SD,Biology,All Students,145,33.1,37.2,18.6,11,2016
DEER LAKES SD,Biology,Historically Underperforming,43,18.6,25.6,34.9,20.9,2016
DEER LAKES SD,Literature,All Students,146,7.5,79.5,11,2.1,2016
DEER LAKES SD,Literature,Historically Underperforming,43,2.3,67.4,23.3,7,2016
EAST ALLEGHENY SD,Algebra I,All Students,113,12.4,30.1,33.6,23.9,2016
EAST ALLEGHENY SD,Algebra I,Historically Underperforming,68,2.9,22.1,41.2,33.8,2016
EAST ALLEGHENY SD,Biology,All Students,112,17,36.6,16.1,30.4,2016
EAST ALLEGHENY SD,Biology,Historically Underperforming,68,7.4,32.4,19.1,41.2,2016
EAST ALLEGHENY SD,Literature,All Students,115,0,56.5,29.6,13.9,2016
EAST ALLEGHENY SD,Literature,Historically Underperforming,70,0,38.6,41.4,20,2016
ELIZABETH FORWARD SD,Algebra I,All Students,166,15.7,58.4,23.5,2.4,2016
ELIZABETH FORWARD SD,Algebra I,Historically Underperforming,63,11.1,46,36.5,6.3,2016
ELIZABETH FORWARD SD,Biology,All Students,163,30.1,45.4,16.6,8,2016
ELIZABETH FORWARD SD,Biology,Historically Underperforming,62,17.7,37.1,29,16.1,2016
ELIZABETH FORWARD SD,Literature,All Students,159,14.5,65.4,14.5,5.7,2016
ELIZABETH FORWARD SD,Literature,Historically Underperforming,58,8.6,51.7,27.6,12.1,2016
FORBES RD CAREER & TECH CTR,Algebra I,All Students,19,5.3,21.1,42.1,31.6,2016
FORBES RD CAREER & TECH CTR,Algebra I,Historically Underperforming,16,6.3,25,31.3,37.5,2016
FORBES RD CAREER & TECH CTR,Biology,All Students,18,5.6,16.7,33.3,44.4,2016
FORBES RD CAREER & TECH CTR,Biology,Historically Underperforming,15,6.7,13.3,33.3,46.7,2016
FORBES RD CAREER & TECH CTR,Literature,All Students,12,0,41.7,50,8.3,2016
FORBES RD CAREER & TECH CTR,Literature,Historically Underperforming,12,0,41.7,50,8.3,2016
FOX CHAPEL AREA SD,Algebra I,All Students,319,36.4,56.7,6,0.9,2016
FOX CHAPEL AREA SD,Algebra I,Historically Underperforming,62,21,61.3,12.9,4.8,2016
FOX CHAPEL AREA SD,Biology,All Students,318,55.3,38.4,5.3,0.9,2016
FOX CHAPEL AREA SD,Biology,Historically Underperforming,62,29,51.6,14.5,4.8,2016
FOX CHAPEL AREA SD,Literature,All Students,317,24,72.6,2.2,1.3,2016
FOX CHAPEL AREA SD,Literature,Historically Underperforming,62,8.1,77.4,8.1,6.5,2016
GATEWAY SD,Algebra I,All Students,270,17,62.6,17.8,2.6,2016
GATEWAY SD,Algebra I,Historically Underperforming,116,7.8,55.2,31,6,2016
GATEWAY SD,Biology,All Students,272,37.1,39.3,16.2,7.4,2016
GATEWAY SD,Biology,Historically Underperforming,117,23.1,40.2,22.2,14.5,2016
GATEWAY SD,Literature,All Students,270,21.5,60.7,13.3,4.4,2016
GATEWAY SD,Literature,Historically Underperforming,117,9.4,57.3,23.1,10.3,2016
HAMPTON TOWNSHIP SD,Algebra I,All Students,254,45.3,40.9,11.8,2,2016
HAMPTON TOWNSHIP SD,Algebra I,Historically Underperforming,29,24.1,24.1,37.9,13.8,2016
HAMPTON TOWNSHIP SD,Biology,All Students,254,44.9,39,12.2,3.9,2016
HAMPTON TOWNSHIP SD,Biology,Historically Underperforming,29,17.2,34.5,20.7,27.6,2016
HAMPTON TOWNSHIP SD,Literature,All Students,253,31.6,61.3,5.9,1.2,2016
HAMPTON TOWNSHIP SD,Literature,Historically Underperforming,29,0,65.5,24.1,10.3,2016
HIGHLANDS SD,Algebra I,All Students,156,10.3,50.6,32.7,6.4,2016
HIGHLANDS SD,Algebra I,Historically Underperforming,86,9.3,38.4,40.7,11.6,2016
HIGHLANDS SD,Biology,All Students,158,17.7,34.8,29.7,17.7,2016
HIGHLANDS SD,Biology,Historically Underperforming,87,13.8,28.7,32.2,25.3,2016
HIGHLANDS SD,Literature,All Students,158,1.9,63.9,21.5,12.7,2016
HIGHLANDS SD,Literature,Historically Underperforming,87,1.1,54,23,21.8,2016
HILL HOUSE PASSPORT ACADEMY CS,Algebra I,All Students,52,0,1.9,57.7,40.4,2016
HILL HOUSE PASSPORT ACADEMY CS,Algebra I,Historically Underperforming,24,0,0,58.3,41.7,2016
HILL HOUSE PASSPORT ACADEMY CS,Biology,All Students,46,0,0,10.9,89.1,2016
HILL HOUSE PASSPORT ACADEMY CS,Biology,Historically Underperforming,21,0,0,4.8,95.2,2016
HILL HOUSE PASSPORT ACADEMY CS,Literature,All Students,49,0,14.3,65.3,20.4,2016
HILL HOUSE PASSPORT ACADEMY CS,Literature,Historically Underperforming,21,0,4.8,66.7,28.6,2016
KEYSTONE OAKS SD,Algebra I,All Students,141,16.3,65.2,12.8,5.7,2016
KEYSTONE OAKS SD,Algebra I,Historically Underperforming,67,11.9,55.2,22.4,10.4,2016
KEYSTONE OAKS SD,Biology,All Students,141,10.6,44.7,34.8,9.9,2016
KEYSTONE OAKS SD,Biology,Historically Underperforming,67,3,35.8,46.3,14.9,2016
KEYSTONE OAKS SD,Literature,All Students,143,5.6,77.6,14.7,2.1,2016
KEYSTONE OAKS SD,Literature,Historically Underperforming,69,0,72.5,23.2,4.3,2016
MCKEESPORT AREA SD,Algebra I,All Students,209,8.6,31.6,44.5,15.3,2016
MCKEESPORT AREA SD,Algebra I,Historically Underperforming,141,8.5,29.1,45.4,17,2016
MCKEESPORT AREA SD,Biology,All Students,211,17.5,26.1,28,28.4,2016
MCKEESPORT AREA SD,Biology,Historically Underperforming,143,12.6,25.2,28,34.3,2016
MCKEESPORT AREA SD,Literature,All Students,214,6.1,52.3,32.2,9.3,2016
MCKEESPORT AREA SD,Literature,Historically Underperforming,146,3.4,47.9,35.6,13,2016
MCKEESPORT AREA TECH CTR,Algebra I,All Students,7,NULL,NULL,NULL,NULL,2016
MCKEESPORT AREA TECH CTR,Algebra I,Historically Underperforming,5,NULL,NULL,NULL,NULL,2016
MCKEESPORT AREA TECH CTR,Biology,All Students,7,NULL,NULL,NULL,NULL,2016
MCKEESPORT AREA TECH CTR,Biology,Historically Underperforming,6,NULL,NULL,NULL,NULL,2016
MCKEESPORT AREA TECH CTR,Literature,All Students,8,NULL,NULL,NULL,NULL,2016
MCKEESPORT AREA TECH CTR,Literature,Historically Underperforming,7,NULL,NULL,NULL,NULL,2016
MONTOUR SD,Algebra I,All Students,244,20.1,64.3,12.7,2.9,2016
MONTOUR SD,Algebra I,Historically Underperforming,69,14.5,49.3,27.5,8.7,2016
MONTOUR SD,Biology,All Students,244,38.9,44.7,11.9,4.5,2016
MONTOUR SD,Biology,Historically Underperforming,69,21.7,42,20.3,15.9,2016
MONTOUR SD,Literature,All Students,244,11.5,75.4,9.8,3.3,2016
MONTOUR SD,Literature,Historically Underperforming,69,2.9,63.8,21.7,11.6,2016
MOON AREA SD,Algebra I,All Students,285,26.7,64.2,5.3,3.9,2016
MOON AREA SD,Algebra I,Historically Underperforming,49,8.2,51,18.4,22.4,2016
MOON AREA SD,Biology,All Students,284,48.2,42.3,6.7,2.8,2016
MOON AREA SD,Biology,Historically Underperforming,49,16.3,44.9,22.4,16.3,2016
MOON AREA SD,Literature,All Students,285,17.5,77.5,3.5,1.4,2016
MOON AREA SD,Literature,Historically Underperforming,49,8.2,65.3,18.4,8.2,2016
MT LEBANON SD,Algebra I,All Students,424,32.8,59.2,5.9,2.1,2016
MT LEBANON SD,Algebra I,Historically Underperforming,87,16.1,51.7,21.8,10.3,2016
MT LEBANON SD,Biology,All Students,421,43,43.9,10.2,2.9,2016
MT LEBANON SD,Biology,Historically Underperforming,85,27.1,32.9,25.9,14.1,2016
MT LEBANON SD,Literature,All Students,421,20.4,74.1,3.6,1.9,2016
MT LEBANON SD,Literature,Historically Underperforming,87,8,67.8,14.9,9.2,2016
NORTH ALLEGHENY SD,Algebra I,All Students,651,40.4,51.6,6.1,1.8,2016
NORTH ALLEGHENY SD,Algebra I,Historically Underperforming,90,16.7,42.2,27.8,13.3,2016
NORTH ALLEGHENY SD,Biology,All Students,648,53.5,33.6,9.4,3.4,2016
NORTH ALLEGHENY SD,Biology,Historically Underperforming,89,15.7,32.6,31.5,20.2,2016
NORTH ALLEGHENY SD,Literature,All Students,651,29.5,64.5,4.6,1.4,2016
NORTH ALLEGHENY SD,Literature,Historically Underperforming,90,5.6,60,24.4,10,2016
NORTH HILLS SD,Algebra I,All Students,376,38,44.1,13.3,4.5,2016
NORTH HILLS SD,Algebra I,Historically Underperforming,113,18.6,35.4,31,15,2016
NORTH HILLS SD,Biology,All Students,375,34.9,47.2,11.2,6.7,2016
NORTH HILLS SD,Biology,Historically Underperforming,111,16.2,41.4,24.3,18,2016
NORTH HILLS SD,Literature,All Students,372,17.2,70.4,8.3,4,2016
NORTH HILLS SD,Literature,Historically Underperforming,108,6.5,60.2,21.3,12,2016
NORTHGATE SD,Algebra I,All Students,78,6.4,44.9,35.9,12.8,2016
NORTHGATE SD,Algebra I,Historically Underperforming,44,6.8,27.3,50,15.9,2016
NORTHGATE SD,Biology,All Students,79,20.3,26.6,25.3,27.8,2016
NORTHGATE SD,Biology,Historically Underperforming,45,8.9,24.4,28.9,37.8,2016
NORTHGATE SD,Literature,All Students,78,10.3,59,21.8,9,2016
NORTHGATE SD,Literature,Historically Underperforming,45,6.7,46.7,31.1,15.6,2016
PA DISTANCE LEARNING CS,Algebra I,All Students,35,2.9,28.6,51.4,17.1,2016
PA DISTANCE LEARNING CS,Algebra I,Historically Underperforming,13,0,7.7,69.2,23.1,2016
PA DISTANCE LEARNING CS,Biology,All Students,35,11.4,37.1,25.7,25.7,2016
PA DISTANCE LEARNING CS,Biology,Historically Underperforming,13,7.7,15.4,23.1,53.8,2016
PA DISTANCE LEARNING CS,Literature,All Students,35,2.9,57.1,31.4,8.6,2016
PA DISTANCE LEARNING CS,Literature,Historically Underperforming,13,0,30.8,53.8,15.4,2016
PARKWAY WEST AVTS,Algebra I,All Students,4,NULL,NULL,NULL,NULL,2016
PARKWAY WEST AVTS,Algebra I,Historically Underperforming,2,NULL,NULL,NULL,NULL,2016
PARKWAY WEST AVTS,Biology,All Students,4,NULL,NULL,NULL,NULL,2016
PARKWAY WEST AVTS,Biology,Historically Underperforming,2,NULL,NULL,NULL,NULL,2016
PARKWAY WEST AVTS,Literature,All Students,3,NULL,NULL,NULL,NULL,2016
PARKWAY WEST AVTS,Literature,Historically Underperforming,1,NULL,NULL,NULL,NULL,2016
PENN HILLS SD,Algebra I,All Students,303,7.6,33,40.6,18.8,2016
PENN HILLS SD,Algebra I,Historically Underperforming,170,5.3,27.1,42.4,25.3,2016
PENN HILLS SD,Biology,All Students,303,13.9,31.4,27.4,27.4,2016
PENN HILLS SD,Biology,Historically Underperforming,162,9.9,24.1,28.4,37.7,2016
PENN HILLS SD,Literature,All Students,309,3.6,53.7,31.4,11.3,2016
PENN HILLS SD,Literature,Historically Underperforming,170,1.8,45.3,37.1,15.9,2016
PINE-RICHLAND SD,Algebra I,All Students,340,40.9,49.1,8.5,1.5,2016
PINE-RICHLAND SD,Algebra I,Historically Underperforming,73,31.5,32.9,28.8,6.8,2016
PINE-RICHLAND SD,Biology,All Students,348,40.5,47.1,9.8,2.6,2016
PINE-RICHLAND SD,Biology,Historically Underperforming,73,28.8,35.6,23.3,12.3,2016
PINE-RICHLAND SD,Literature,All Students,347,13.8,80.1,5.5,0.6,2016
PINE-RICHLAND SD,Literature,Historically Underperforming,74,5.4,67.6,24.3,2.7,2016
PITTSBURGH SD,Algebra I,All Students,57,3.5,19.3,42.1,35.1,2016
PITTSBURGH SD,Algebra I,Historically Underperforming,44,4.5,18.2,38.6,38.6,2016
PITTSBURGH SD,Biology,All Students,58,0,6.9,27.6,65.5,2016
PITTSBURGH SD,Biology,Historically Underperforming,45,0,8.9,24.4,66.7,2016
PITTSBURGH SD,Literature,All Students,56,0,23.2,41.1,35.7,2016
PITTSBURGH SD,Literature,Historically Underperforming,43,0,25.6,34.9,39.5,2016
PITTSBURGH SD,Algebra I,All Students,298,14.8,47,32.2,6,2016
PITTSBURGH SD,Algebra I,Historically Underperforming,168,7.1,38.7,43.5,10.7,2016
PITTSBURGH SD,Biology,All Students,294,23.8,27.6,32,16.7,2016
PITTSBURGH SD,Biology,Historically Underperforming,166,7.8,21.7,44.6,25.9,2016
PITTSBURGH SD,Literature,All Students,297,12.1,65,17.5,5.4,2016
PITTSBURGH SD,Literature,Historically Underperforming,168,3.6,60.7,28.6,7.1,2016
PITTSBURGH SD,Algebra I,All Students,288,3.8,31.9,43.1,21.2,2016
PITTSBURGH SD,Algebra I,Historically Underperforming,227,2.6,25.1,46.3,26,2016
PITTSBURGH SD,Biology,All Students,290,3.8,26.6,33.4,36.2,2016
PITTSBURGH SD,Biology,Historically Underperforming,230,0.9,20.4,35.7,43,2016
PITTSBURGH SD,Literature,All Students,288,1.4,47.6,37.2,13.9,2016
PITTSBURGH SD,Literature,Historically Underperforming,226,0.4,41.2,40.7,17.7,2016
PITTSBURGH SD,Algebra I,All Students,166,3,51.8,33.1,12,2016
PITTSBURGH SD,Algebra I,Historically Underperforming,124,1.6,49.2,35.5,13.7,2016
PITTSBURGH SD,Biology,All Students,164,6.1,37.8,34.1,22,2016
PITTSBURGH SD,Biology,Historically Underperforming,122,2.5,32,40.2,25.4,2016
PITTSBURGH SD,Literature,All Students,167,1.2,74.9,16.8,7.2,2016
PITTSBURGH SD,Literature,Historically Underperforming,125,0.8,69.6,20.8,8.8,2016
PITTSBURGH SD,Algebra I,All Students,93,0,17.2,54.8,28,2016
PITTSBURGH SD,Algebra I,Historically Underperforming,84,0,14.3,54.8,31,2016
PITTSBURGH SD,Biology,All Students,93,0,9.7,28,62.4,2016
PITTSBURGH SD,Biology,Historically Underperforming,84,0,8.3,28.6,63.1,2016
PITTSBURGH SD,Literature,All Students,84,0,36.9,34.5,28.6,2016
PITTSBURGH SD,Literature,Historically Underperforming,75,0,33.3,34.7,32,2016
PITTSBURGH SD,Algebra I,All Students,141,22.7,45.4,31.2,0.7,2016
PITTSBURGH SD,Algebra I,Historically Underperforming,58,12.1,36.2,50,1.7,2016
PITTSBURGH SD,Biology,All Students,141,32.6,34.8,22,10.6,2016
PITTSBURGH SD,Biology,Historically Underperforming,58,13.8,36.2,31,19,2016
PITTSBURGH SD,Literature,All Students,141,20.6,70.9,8.5,0,2016
PITTSBURGH SD,Literature,Historically Underperforming,58,17.2,67.2,15.5,0,2016
PITTSBURGH SD,Algebra I,All Students,95,0,22.1,55.8,22.1,2016
PITTSBURGH SD,Algebra I,Historically Underperforming,76,0,25,55.3,19.7,2016
PITTSBURGH SD,Biology,All Students,92,0,8.7,25,66.3,2016
PITTSBURGH SD,Biology,Historically Underperforming,75,0,8,25.3,66.7,2016
PITTSBURGH SD,Literature,All Students,93,0,32.3,41.9,25.8,2016
PITTSBURGH SD,Literature,Historically Underperforming,74,0,29.7,44.6,25.7,2016
PITTSBURGH SD,Algebra I,All Students,113,16.8,61.9,19.5,1.8,2016
PITTSBURGH SD,Algebra I,Historically Underperforming,75,12,60,25.3,2.7,2016
PITTSBURGH SD,Biology,All Students,112,21.4,43.8,25,9.8,2016
PITTSBURGH SD,Biology,Historically Underperforming,74,12.2,44.6,31.1,12.2,2016
PITTSBURGH SD,Literature,All Students,111,5.4,85.6,8.1,0.9,2016
PITTSBURGH SD,Literature,Historically Underperforming,75,4,82.7,12,1.3,2016
PITTSBURGH SD,Algebra I,All Students,36,5.6,30.6,52.8,11.1,2016
PITTSBURGH SD,Algebra I,Historically Underperforming,24,0,25,58.3,16.7,2016
PITTSBURGH SD,Biology,All Students,36,11.1,19.4,30.6,38.9,2016
PITTSBURGH SD,Biology,Historically Underperforming,25,8,12,24,56,2016
PITTSBURGH SD,Literature,All Students,37,5.4,48.6,37.8,8.1,2016
PITTSBURGH SD,Literature,Historically Underperforming,25,4,32,52,12,2016
PITTSBURGH SD,Algebra I,All Students,89,16.9,67.4,14.6,1.1,2016
PITTSBURGH SD,Algebra I,Historically Underperforming,58,13.8,67.2,17.2,1.7,2016
PITTSBURGH SD,Biology,All Students,89,21.3,60.7,16.9,1.1,2016
PITTSBURGH SD,Biology,Historically Underperforming,58,19,56.9,22.4,1.7,2016
PITTSBURGH SD,Literature,All Students,89,6.7,85.4,5.6,2.2,2016
PITTSBURGH SD,Literature,Historically Underperforming,58,5.2,82.8,8.6,3.4,2016
PLUM BOROUGH SD,Algebra I,All Students,308,10.7,71.8,14.6,2.9,2016
PLUM BOROUGH SD,Algebra I,Historically Underperforming,82,2.4,59.8,26.8,11,2016
PLUM BOROUGH SD,Biology,All Students,307,31.6,45.9,17.3,5.2,2016
PLUM BOROUGH SD,Biology,Historically Underperforming,80,15,42.5,26.3,16.3,2016
PLUM BOROUGH SD,Literature,All Students,308,13.3,73.4,11.4,1.9,2016
PLUM BOROUGH SD,Literature,Historically Underperforming,82,6.1,59.8,28,6.1,2016
PROPEL CS - BRADDOCK HILLS,Algebra I,All Students,67,1.5,43.3,46.3,9,2016
PROPEL CS - BRADDOCK HILLS,Algebra I,Historically Underperforming,50,0,40,48,12,2016
PROPEL CS - BRADDOCK HILLS,Biology,All Students,62,4.8,17.7,29,48.4,2016
PROPEL CS - BRADDOCK HILLS,Biology,Historically Underperforming,47,2.1,19.1,27.7,51.1,2016
PROPEL CS - BRADDOCK HILLS,Literature,All Students,65,6.2,50.8,24.6,18.5,2016
PROPEL CS - BRADDOCK HILLS,Literature,Historically Underperforming,49,6.1,46.9,24.5,22.4,2016
PROPEL CS - HOMESTEAD,Algebra I,All Students,38,0,39.5,42.1,18.4,2016
PROPEL CS - HOMESTEAD,Algebra I,Historically Underperforming,31,0,38.7,38.7,22.6,2016
PROPEL CS - HOMESTEAD,Biology,All Students,38,2.6,21.1,23.7,52.6,2016
PROPEL CS - HOMESTEAD,Biology,Historically Underperforming,31,0,22.6,25.8,51.6,2016
PROPEL CS - HOMESTEAD,Literature,All Students,38,2.6,47.4,36.8,13.2,2016
