District,Subject,Demographic,Total_Students,p4,p5,p6,p7
UPPER BUCKS COUNTY TECHNICAL SCHOOL,Literature,All Students,9,NULL,NULL,NULL,NULL
UPPER BUCKS COUNTY TECHNICAL SCHOOL,Literature,Historically Underperforming,7,NULL,NULL,NULL,NULL
BUTLER AREA SD,Algebra I,All Students,441,28.300000000000004,51.0,16.6,4.099999999999999
BUTLER AREA SD,Algebra I,Historically Underperforming,169,15.4,45.6,29.600000000000005,9.5
BUTLER AREA SD,Biology,All Students,442,23.3,54.1,13.8,8.799999999999999
BUTLER AREA SD,Biology,Historically Underperforming,171,11.7,49.1,21.1,18.1
BUTLER AREA SD,Literature,All Students,443,13.8,66.6,14.000000000000002,5.6
BUTLER AREA SD,Literature,Historically Underperforming,172,5.2,58.099999999999994,24.399999999999995,12.199999999999998
BUTLER COUNTY AVTS,Algebra I,All Students,11,0.0,27.3,63.6,9.099999999999998
BUTLER COUNTY AVTS,Algebra I,Historically Underperforming,8,NULL,NULL,NULL,NULL
BUTLER COUNTY AVTS,Biology,All Students,10,NULL,NULL,NULL,NULL
BUTLER COUNTY AVTS,Biology,Historically Underperforming,8,NULL,NULL,NULL,NULL
BUTLER COUNTY AVTS,Literature,All Students,11,0.0,0.0,81.8,18.199999999999996
BUTLER COUNTY AVTS,Literature,Historically Underperforming,9,NULL,NULL,NULL,NULL
KARNS CITY AREA SD,Algebra I,All Students,83,22.9,60.199999999999996,14.499999999999998,2.4
KARNS CITY AREA SD,Algebra I,Historically Underperforming,32,12.5,53.1,28.1,6.3
KARNS CITY AREA SD,Biology,All Students,83,18.1,57.8,21.7,2.4
KARNS CITY AREA SD,Biology,Historically Underperforming,32,9.4,40.6,43.8,6.3
KARNS CITY AREA SD,Literature,All Students,83,13.3,77.1,4.8,4.8
KARNS CITY AREA SD,Literature,Historically Underperforming,32,3.1,75.0,9.4,12.5
MARS AREA SD,Algebra I,All Students,233,45.9,35.2,16.3,2.6
MARS AREA SD,Algebra I,Historically Underperforming,34,17.6,32.4,35.3,14.7
MARS AREA SD,Biology,All Students,234,41.9,45.7,10.7,1.7000000000000002
MARS AREA SD,Biology,Historically Underperforming,34,14.7,47.099999999999994,26.5,11.8
MARS AREA SD,Literature,All Students,233,11.6,80.3,7.7,0.4
MARS AREA SD,Literature,Historically Underperforming,32,6.3,65.6,25.0,3.1
MONITEAU SD,Algebra I,All Students,82,24.4,40.199999999999996,23.199999999999996,12.2
MONITEAU SD,Algebra I,Historically Underperforming,34,14.7,29.4,26.5,29.4
MONITEAU SD,Biology,All Students,77,19.5,55.8,16.9,7.8
MONITEAU SD,Biology,Historically Underperforming,31,12.9,45.2,25.8,16.1
MONITEAU SD,Literature,All Students,81,18.5,63.0,11.1,7.400000000000001
MONITEAU SD,Literature,Historically Underperforming,34,11.8,61.8,14.7,11.8
SENECA VALLEY SD,Algebra I,All Students,542,33.9,46.3,17.9,1.8000000000000003
SENECA VALLEY SD,Algebra I,Historically Underperforming,116,15.5,36.2,39.7,8.6
SENECA VALLEY SD,Biology,All Students,545,31.900000000000002,54.89999999999999,11.0,2.2
SENECA VALLEY SD,Biology,Historically Underperforming,118,13.600000000000001,51.7,26.3,8.5
SENECA VALLEY SD,Literature,All Students,538,22.3,64.3,11.2,2.2
SENECA VALLEY SD,Literature,Historically Underperforming,114,4.400000000000001,51.800000000000004,33.3,10.5
SLIPPERY ROCK AREA SD,Algebra I,All Students,163,22.7,44.79999999999999,27.0,5.5
SLIPPERY ROCK AREA SD,Algebra I,Historically Underperforming,50,10.0,20.0,52.0,18.0
SLIPPERY ROCK AREA SD,Biology,All Students,162,27.200000000000003,44.4,18.5,9.9
SLIPPERY ROCK AREA SD,Biology,Historically Underperforming,50,18.0,22.0,30.0,30.0
SLIPPERY ROCK AREA SD,Literature,All Students,162,9.3,66.7,14.800000000000002,9.3
SLIPPERY ROCK AREA SD,Literature,Historically Underperforming,51,2.0,37.3,31.4,29.4
SOUTH BUTLER COUNTY SD,Algebra I,All Students,198,17.2,51.5,24.7,6.6000000000000005
SOUTH BUTLER COUNTY SD,Algebra I,Historically Underperforming,66,6.1,42.4,37.9,13.600000000000001
SOUTH BUTLER COUNTY SD,Biology,All Students,206,35.9,41.699999999999996,17.5,4.900000000000001
SOUTH BUTLER COUNTY SD,Biology,Historically Underperforming,69,20.3,42.0,27.500000000000004,10.1
SOUTH BUTLER COUNTY SD,Literature,All Students,205,13.200000000000001,65.9,15.1,5.9
SOUTH BUTLER COUNTY SD,Literature,Historically Underperforming,68,5.9,61.8,23.5,8.8
ADMIRAL PEARY AVTS,Algebra I,All Students,2,NULL,NULL,NULL,NULL
ADMIRAL PEARY AVTS,Algebra I,Historically Underperforming,2,NULL,NULL,NULL,NULL
ADMIRAL PEARY AVTS,Biology,All Students,2,NULL,NULL,NULL,NULL
ADMIRAL PEARY AVTS,Biology,Historically Underperforming,2,NULL,NULL,NULL,NULL
ADMIRAL PEARY AVTS,Literature,All Students,2,NULL,NULL,NULL,NULL
ADMIRAL PEARY AVTS,Literature,Historically Underperforming,2,NULL,NULL,NULL,NULL
BLACKLICK VALLEY SD,Algebra I,All Students,48,4.2,56.3,18.800000000000004,20.800000000000004
BLACKLICK VALLEY SD,Algebra I,Historically Underperforming,27,3.7000000000000006,44.4,18.5,33.3
BLACKLICK VALLEY SD,Biology,All Students,48,12.5,47.89999999999999,25.0,14.6
BLACKLICK VALLEY SD,Biology,Historically Underperforming,27,7.400000000000001,40.7,29.600000000000005,22.2
BLACKLICK VALLEY SD,Literature,All Students,48,0.0,54.2,25.0,20.800000000000004
BLACKLICK VALLEY SD,Literature,Historically Underperforming,27,0.0,40.7,25.900000000000002,33.3
CAMBRIA HEIGHTS SD,Algebra I,All Students,106,18.9,47.2,29.2,4.7
CAMBRIA HEIGHTS SD,Algebra I,Historically Underperforming,37,5.4,45.89999999999999,35.1,13.5
CAMBRIA HEIGHTS SD,Biology,All Students,106,17.0,55.7,17.0,10.4
CAMBRIA HEIGHTS SD,Biology,Historically Underperforming,37,8.1,43.2,27.0,21.6
CAMBRIA HEIGHTS SD,Literature,All Students,106,5.699999999999999,75.5,14.2,4.7
CAMBRIA HEIGHTS SD,Literature,Historically Underperforming,37,2.7,62.2,24.3,10.8
CENTRAL CAMBRIA SD,Algebra I,All Students,133,23.3,43.6,24.800000000000004,8.3
CENTRAL CAMBRIA SD,Algebra I,Historically Underperforming,43,9.3,30.2,39.49999999999999,20.9
CENTRAL CAMBRIA SD,Biology,All Students,133,18.8,43.6,27.1,10.5
CENTRAL CAMBRIA SD,Biology,Historically Underperforming,43,11.6,34.9,25.6,27.9
CENTRAL CAMBRIA SD,Literature,All Students,133,12.0,65.4,13.5,9.0
CENTRAL CAMBRIA SD,Literature,Historically Underperforming,43,11.6,41.9,18.6,27.9
CONEMAUGH VALLEY SD,Algebra I,All Students,46,8.7,56.49999999999999,30.4,4.3
CONEMAUGH VALLEY SD,Algebra I,Historically Underperforming,21,9.5,42.9,38.099999999999994,9.5
CONEMAUGH VALLEY SD,Biology,All Students,46,19.6,50.0,21.7,8.7
CONEMAUGH VALLEY SD,Biology,Historically Underperforming,21,23.8,33.3,28.6,14.3
CONEMAUGH VALLEY SD,Literature,All Students,46,6.5,73.9,15.2,4.3
CONEMAUGH VALLEY SD,Literature,Historically Underperforming,21,9.5,61.9,19.0,9.5
FERNDALE AREA SD,Algebra I,All Students,42,19.0,31.0,38.099999999999994,11.9
FERNDALE AREA SD,Algebra I,Historically Underperforming,29,17.2,31.0,41.400000000000006,10.3
FERNDALE AREA SD,Biology,All Students,42,19.0,50.0,16.7,14.3
FERNDALE AREA SD,Biology,Historically Underperforming,29,17.2,44.8,17.2,20.700000000000003
FERNDALE AREA SD,Literature,All Students,42,14.3,52.400000000000006,21.4,11.9
FERNDALE AREA SD,Literature,Historically Underperforming,29,13.8,48.3,24.1,13.8
FOREST HILLS SD,Algebra I,All Students,123,21.1,50.4,16.3,12.2
FOREST HILLS SD,Algebra I,Historically Underperforming,67,7.5,53.7,16.4,22.4
FOREST HILLS SD,Biology,All Students,122,16.4,49.2,21.3,13.100000000000001
FOREST HILLS SD,Biology,Historically Underperforming,66,10.6,40.9,28.800000000000004,19.7
FOREST HILLS SD,Literature,All Students,123,13.0,65.0,13.0,8.9
FOREST HILLS SD,Literature,Historically Underperforming,67,1.4999999999999998,62.7,19.4,16.4
GREATER JOHNSTOWN CTC,Algebra I,All Students,2,NULL,NULL,NULL,NULL
GREATER JOHNSTOWN CTC,Algebra I,Historically Underperforming,2,NULL,NULL,NULL,NULL
GREATER JOHNSTOWN CTC,Biology,All Students,2,NULL,NULL,NULL,NULL
GREATER JOHNSTOWN CTC,Biology,Historically Underperforming,2,NULL,NULL,NULL,NULL
GREATER JOHNSTOWN CTC,Literature,All Students,2,NULL,NULL,NULL,NULL
GREATER JOHNSTOWN CTC,Literature,Historically Underperforming,2,NULL,NULL,NULL,NULL
GREATER JOHNSTOWN SD,Algebra I,All Students,164,5.53170731707317,24.39878048780488,44.55,24.39878048780488
GREATER JOHNSTOWN SD,Algebra I,Historically Underperforming,143,5.620279720279721,25.14335664335664,42.004195804195795,25.833566433566435
GREATER JOHNSTOWN SD,Biology,All Students,171,4.05204678362573,20.457894736842103,39.13684210526316,35.08479532163742
GREATER JOHNSTOWN SD,Biology,Historically Underperforming,150,4.045333333333334,20.621333333333332,39.96,34.04
GREATER JOHNSTOWN SD,Literature,All Students,173,2.3583815028901736,49.72254335260116,28.300578034682083,17.884393063583815
GREATER JOHNSTOWN SD,Literature,Historically Underperforming,152,1.9605263157894737,49.993421052631575,26.957236842105264,19.115131578947366
NORTHERN CAMBRIA SD,Algebra I,All Students,79,19.0,44.29999999999999,25.3,11.4
NORTHERN CAMBRIA SD,Algebra I,Historically Underperforming,34,8.8,41.2,23.5,26.5
NORTHERN CAMBRIA SD,Biology,All Students,80,8.8,55.00000000000001,21.3,15.0
NORTHERN CAMBRIA SD,Biology,Historically Underperforming,35,2.9,42.9,25.7,28.6
NORTHERN CAMBRIA SD,Literature,All Students,79,7.6,63.3,20.300000000000004,8.9
NORTHERN CAMBRIA SD,Literature,Historically Underperforming,34,0.0,55.89999999999999,23.5,20.6
PENN CAMBRIA SD,Algebra I,All Students,127,32.3,43.3,22.0,2.4
PENN CAMBRIA SD,Algebra I,Historically Underperforming,60,18.3,40.0,36.7,5.0
PENN CAMBRIA SD,Biology,All Students,127,26.0,42.5,18.9,12.6
PENN CAMBRIA SD,Biology,Historically Underperforming,60,20.0,26.700000000000003,31.7,21.7
PENN CAMBRIA SD,Literature,All Students,127,19.7,54.29999999999999,18.9,7.1
PENN CAMBRIA SD,Literature,Historically Underperforming,60,5.0,50.0,30.0,15.0
PORTAGE AREA SD,Algebra I,All Students,59,16.9,59.29999999999998,23.7,0.0
PORTAGE AREA SD,Algebra I,Historically Underperforming,25,8.0,52.0,40.0,0.0
PORTAGE AREA SD,Biology,All Students,59,28.800000000000004,39.0,25.4,6.800000000000001
PORTAGE AREA SD,Biology,Historically Underperforming,25,20.0,32.0,32.0,16.0
PORTAGE AREA SD,Literature,All Students,59,1.7000000000000002,81.4,16.9,0.0
PORTAGE AREA SD,Literature,Historically Underperforming,25,0.0,68.0,32.0,0.0
RICHLAND SD,Algebra I,All Students,130,28.499999999999996,42.3,24.6,4.6
RICHLAND SD,Algebra I,Historically Underperforming,55,20.0,41.8,27.3,10.9
RICHLAND SD,Biology,All Students,129,27.1,43.4,19.4,10.1
RICHLAND SD,Biology,Historically Underperforming,54,18.5,37.0,25.900000000000002,18.5
RICHLAND SD,Literature,All Students,130,13.100000000000001,70.8,11.5,4.6
RICHLAND SD,Literature,Historically Underperforming,55,10.9,63.60000000000001,14.499999999999998,10.9
WESTMONT HILLTOP SD,Algebra I,All Students,124,28.199999999999996,29.799999999999997,28.999999999999996,12.9
WESTMONT HILLTOP SD,Algebra I,Historically Underperforming,44,13.600000000000001,25.0,34.1,27.3
WESTMONT HILLTOP SD,Biology,All Students,124,26.6,35.5,21.8,16.1
WESTMONT HILLTOP SD,Biology,Historically Underperforming,44,11.4,34.1,15.9,38.60000000000001
WESTMONT HILLTOP SD,Literature,All Students,125,13.600000000000001,58.4,17.6,10.4
WESTMONT HILLTOP SD,Literature,Historically Underperforming,45,2.2,40.0,28.9,28.9
CAMERON COUNTY SD,Algebra I,All Students,36,0.0,52.800000000000004,33.3,13.900000000000002
CAMERON COUNTY SD,Algebra I,Historically Underperforming,22,0.0,36.39999999999999,40.9,22.7
CAMERON COUNTY SD,Biology,All Students,36,11.1,41.7,36.1,11.1
CAMERON COUNTY SD,Biology,Historically Underperforming,22,4.5,27.3,54.50000000000001,13.600000000000001
CAMERON COUNTY SD,Literature,All Students,36,2.8000000000000003,58.3,30.599999999999998,8.3
CAMERON COUNTY SD,Literature,Historically Underperforming,22,0.0,45.5,40.9,13.600000000000001
CARBON CAREER & TECHNICAL INSTITUTE,Algebra I,All Students,73,1.3999999999999997,57.49999999999999,38.4,2.7
CARBON CAREER & TECHNICAL INSTITUTE,Algebra I,Historically Underperforming,29,0.0,55.2,37.9,6.9
CARBON CAREER & TECHNICAL INSTITUTE,Biology,All Students,70,15.7,34.3,40.0,10.0
CARBON CAREER & TECHNICAL INSTITUTE,Biology,Historically Underperforming,28,14.3,32.1,42.9,10.7
CARBON CAREER & TECHNICAL INSTITUTE,Literature,All Students,70,2.9,58.599999999999994,34.3,4.3
CARBON CAREER & TECHNICAL INSTITUTE,Literature,Historically Underperforming,28,7.1,50.0,35.7,7.1
JIM THORPE AREA SD,Algebra I,All Students,134,10.4,50.0,34.3,5.2
JIM THORPE AREA SD,Algebra I,Historically Underperforming,73,9.6,41.1,39.7,9.6
JIM THORPE AREA SD,Biology,All Students,134,14.899999999999999,42.5,28.4,14.2
JIM THORPE AREA SD,Biology,Historically Underperforming,71,8.5,40.8,32.4,18.3
JIM THORPE AREA SD,Literature,All Students,136,3.7000000000000006,65.4,25.0,5.9
JIM THORPE AREA SD,Literature,Historically Underperforming,74,4.1,56.8,28.4,10.8
LEHIGHTON AREA SD,Algebra I,All Students,154,25.3,41.6,26.0,7.1
LEHIGHTON AREA SD,Algebra I,Historically Underperforming,79,10.1,44.29999999999999,34.2,11.4
LEHIGHTON AREA SD,Biology,All Students,155,25.8,43.2,21.899999999999995,9.0
LEHIGHTON AREA SD,Biology,Historically Underperforming,80,12.5,43.79999999999999,28.800000000000004,15.0
LEHIGHTON AREA SD,Literature,All Students,154,7.1,66.2,20.8,5.799999999999999
LEHIGHTON AREA SD,Literature,Historically Underperforming,79,3.8,59.5,25.3,11.4
PALMERTON AREA SD,Algebra I,All Students,114,28.1,48.2,16.7,7.000000000000001
PALMERTON AREA SD,Algebra I,Historically Underperforming,40,17.5,37.5,25.0,20.0
PALMERTON AREA SD,Biology,All Students,116,16.4,37.9,30.2,15.5
PALMERTON AREA SD,Biology,Historically Underperforming,42,9.5,38.099999999999994,19.0,33.3
PALMERTON AREA SD,Literature,All Students,116,6.0,59.5,25.900000000000002,8.6
PALMERTON AREA SD,Literature,Historically Underperforming,42,4.8,35.7,40.5,19.0
PANTHER VALLEY SD,Algebra I,All Students,73,4.1,24.7,50.7,20.5
PANTHER VALLEY SD,Algebra I,Historically Underperforming,35,0.0,14.3,51.4,34.3
PANTHER VALLEY SD,Biology,All Students,73,6.800000000000001,41.1,32.9,19.2
PANTHER VALLEY SD,Biology,Historically Underperforming,35,2.9,34.3,31.4,31.4
PANTHER VALLEY SD,Literature,All Students,73,4.1,58.9,26.0,10.999999999999998
PANTHER VALLEY SD,Literature,Historically Underperforming,34,0.0,52.900000000000006,29.4,17.6
WEATHERLY AREA SD,Algebra I,All Students,49,16.3,36.70000000000001,36.70000000000001,10.199999999999998
WEATHERLY AREA SD,Algebra I,Historically Underperforming,33,12.1,33.3,42.4,12.1
WEATHERLY AREA SD,Biology,All Students,46,2.1999999999999997,47.8,34.8,15.2
WEATHERLY AREA SD,Biology,Historically Underperforming,31,3.2,35.5,41.9,19.4
WEATHERLY AREA SD,Literature,All Students,49,6.1,59.20000000000001,30.599999999999998,4.1
WEATHERLY AREA SD,Literature,Historically Underperforming,33,6.1,54.50000000000001,33.3,6.1
BALD EAGLE AREA SD,Algebra I,All Students,121,21.5,61.199999999999996,12.4,5.0
BALD EAGLE AREA SD,Algebra I,Historically Underperforming,56,10.7,60.699999999999996,17.9,10.7
BALD EAGLE AREA SD,Biology,All Students,121,21.5,51.2,24.0,3.3000000000000003
BALD EAGLE AREA SD,Biology,Historically Underperforming,56,19.6,39.3,33.9,7.1
BALD EAGLE AREA SD,Literature,All Students,120,8.3,67.5,18.3,5.799999999999999
BALD EAGLE AREA SD,Literature,Historically Underperforming,55,7.3,56.39999999999999,23.6,12.7
BELLEFONTE AREA SD,Algebra I,All Students,177,19.8,46.9,27.1,6.2
BELLEFONTE AREA SD,Algebra I,Historically Underperforming,68,5.9,33.8,47.099999999999994,13.200000000000001
BELLEFONTE AREA SD,Biology,All Students,181,26.0,44.8,17.7,11.6
BELLEFONTE AREA SD,Biology,Historically Underperforming,71,16.9,39.4,23.899999999999995,19.7
BELLEFONTE AREA SD,Literature,All Students,183,7.7,60.099999999999994,24.000000000000004,8.2
BELLEFONTE AREA SD,Literature,Historically Underperforming,73,2.7,43.8,34.2,19.2
CENTRAL PA INSTITUTE OF SCIENCE & TECHNOLOGY,Literature,All Students,1,NULL,NULL,NULL,NULL
CENTRAL PA INSTITUTE OF SCIENCE & TECHNOLOGY,Literature,Historically Underperforming,1,NULL,NULL,NULL,NULL
PENNS VALLEY AREA SD,Algebra I,All Students,92,23.9,56.49999999999999,17.4,2.1999999999999997
PENNS VALLEY AREA SD,Algebra I,Historically Underperforming,35,14.3,57.10000000000001,22.899999999999995,5.7
PENNS VALLEY AREA SD,Biology,All Students,94,37.2,43.6,13.8,5.300000000000001
PENNS VALLEY AREA SD,Biology,Historically Underperforming,35,25.7,42.9,20.0,11.4
PENNS VALLEY AREA SD,Literature,All Students,94,20.2,68.1,8.5,3.2
PENNS VALLEY AREA SD,Literature,Historically Underperforming,35,8.6,68.6,17.1,5.7
STATE COLLEGE AREA SD,Algebra I,All Students,508,55.89999999999999,24.8,15.2,4.1
STATE COLLEGE AREA SD,Algebra I,Historically Underperforming,150,27.3,29.299999999999997,30.0,13.3
STATE COLLEGE AREA SD,Biology,All Students,516,52.300000000000004,29.299999999999997,13.200000000000001,5.2
STATE COLLEGE AREA SD,Biology,Historically Underperforming,149,21.499999999999996,40.3,23.5,14.800000000000002
STATE COLLEGE AREA SD,Literature,All Students,511,24.9,61.4,9.8,3.9
STATE COLLEGE AREA SD,Literature,Historically Underperforming,141,6.4,61.7,19.9,12.1
21ST CENTURY CYBER CS,Algebra I,All Students,200,25.0,38.0,27.0,10.0
21ST CENTURY CYBER CS,Algebra I,Historically Underperforming,44,22.7,20.5,34.1,22.7
21ST CENTURY CYBER CS,Biology,All Students,199,15.1,45.2,27.6,12.1
21ST CENTURY CYBER CS,Biology,Historically Underperforming,45,6.7,35.60000000000001,31.1,26.700000000000003
21ST CENTURY CYBER CS,Literature,All Students,191,10.5,64.9,20.4,4.2
21ST CENTURY CYBER CS,Literature,Historically Underperforming,44,0.0,50.0,36.39999999999999,13.600000000000001
ACHIEVEMENT HOUSE CS,Algebra I,All Students,80,5.0,11.300000000000002,42.5,41.3
ACHIEVEMENT HOUSE CS,Algebra I,Historically Underperforming,59,0.0,10.2,42.4,47.5
ACHIEVEMENT HOUSE CS,Biology,All Students,80,3.8,12.5,31.3,52.5
ACHIEVEMENT HOUSE CS,Biology,Historically Underperforming,60,0.0,13.3,26.700000000000003,60.0
ACHIEVEMENT HOUSE CS,Literature,All Students,78,2.6,33.3,30.8,33.3
ACHIEVEMENT HOUSE CS,Literature,Historically Underperforming,59,1.7000000000000002,27.1,33.9,37.3
AGORA CYBER CS,Algebra I,All Students,510,3.3000000000000003,18.2,51.0,27.500000000000004
AGORA CYBER CS,Algebra I,Historically Underperforming,289,2.1,13.100000000000001,50.2,34.6
AGORA CYBER CS,Biology,All Students,513,7.000000000000001,22.2,39.0,31.8
AGORA CYBER CS,Biology,Historically Underperforming,295,3.4000000000000004,19.0,40.3,37.3
AGORA CYBER CS,Literature,All Students,505,2.0,45.3,37.8,14.899999999999999
AGORA CYBER CS,Literature,Historically Underperforming,285,1.4,37.5,41.1,20.0
AVON GROVE CS,Algebra I,All Students,81,20.999999999999996,53.1,13.600000000000001,12.3
AVON GROVE CS,Algebra I,Historically Underperforming,29,3.4000000000000004,51.7,13.8,31.0
AVON GROVE CS,Biology,All Students,81,23.5,50.6,18.5,7.400000000000001
AVON GROVE CS,Biology,Historically Underperforming,29,6.9,41.400000000000006,31.0,20.700000000000003
AVON GROVE CS,Literature,All Students,82,13.4,64.6,12.2,9.799999999999999
AVON GROVE CS,Literature,Historically Underperforming,30,3.3000000000000003,50.0,20.0,26.700000000000003
AVON GROVE SD,Algebra I,All Students,417,46.00000000000001,34.5,14.099999999999998,5.3
AVON GROVE SD,Algebra I,Historically Underperforming,123,19.5,27.6,36.6,16.3
AVON GROVE SD,Biology,All Students,416,38.5,37.5,13.0,11.1
AVON GROVE SD,Biology,Historically Underperforming,120,14.2,24.2,30.0,31.7
AVON GROVE SD,Literature,All Students,421,19.5,62.7,12.6,5.2
AVON GROVE SD,Literature,Historically Underperforming,123,6.5,47.2,28.499999999999996,17.9
CHESTER COUNTY TECHNICAL COLLEGE HIGH SCHOOL,Algebra I,All Students,32,6.3,9.4,31.3,53.1
CHESTER COUNTY TECHNICAL COLLEGE HIGH SCHOOL,Algebra I,Historically Underperforming,31,6.5,9.7,32.3,51.6
CHESTER COUNTY TECHNICAL COLLEGE HIGH SCHOOL,Biology,All Students,31,0.0,16.1,28.999999999999996,54.79999999999999
CHESTER COUNTY TECHNICAL COLLEGE HIGH SCHOOL,Biology,Historically Underperforming,30,0.0,16.7,26.700000000000003,56.7
CHESTER COUNTY TECHNICAL COLLEGE HIGH SCHOOL,Literature,All Students,31,0.0,6.5,41.9,51.6
CHESTER COUNTY TECHNICAL COLLEGE HIGH SCHOOL,Literature,Historically Underperforming,31,0.0,6.5,41.9,51.6
COATESVILLE AREA SD,Algebra I,All Students,459,10.019607843137255,30.49346405228758,40.71568627450981,18.771241830065357
COATESVILLE AREA SD,Algebra I,Historically Underperforming,248,3.2080645161290327,19.743548387096773,45.96612903225806,31.076612903225808
COATESVILLE AREA SD,Biology,All Students,449,9.785077951002226,24.538752783964366,29.40267260579065,36.270378619153675
COATESVILLE AREA SD,Biology,Historically Underperforming,240,2.8874999999999997,16.65125,28.778750000000002,47.9325
COATESVILLE AREA SD,Literature,All Students,450,5.965777777777777,45.145111111111106,30.843333333333327,18.045777777777783
COATESVILLE AREA SD,Literature,Historically Underperforming,242,0.8553719008264463,37.1694214876033,31.81157024793389,30.16363636363636
COLLEGIUM CS,Algebra I,All Students,97,18.6,52.6,20.6,8.2
COLLEGIUM CS,Algebra I,Historically Underperforming,48,14.6,35.39999999999999,33.3,16.699999999999996
COLLEGIUM CS,Biology,All Students,99,33.3,38.4,18.2,10.1
COLLEGIUM CS,Biology,Historically Underperforming,49,18.4,38.8,24.499999999999996,18.4
COLLEGIUM CS,Literature,All Students,100,21.0,53.0,23.0,3.0
COLLEGIUM CS,Literature,Historically Underperforming,49,14.3,48.99999999999999,32.7,4.1
DOWNINGTOWN AREA SD,Algebra I,All Students,1005,42.8044776119403,46.56059701492538,9.766169154228855,0.8687562189054726
DOWNINGTOWN AREA SD,Algebra I,Historically Underperforming,223,17.94798206278027,45.75964125560537,32.29775784753363,4.004484304932735
DOWNINGTOWN AREA SD,Biology,All Students,1010,48.32831683168317,41.89465346534654,7.415544554455446,2.3614851485148516
DOWNINGTOWN AREA SD,Biology,Historically Underperforming,227,18.950220264317178,48.884140969162985,22.902202643171808,9.272246696035243
DOWNINGTOWN AREA SD,Literature,All Students,1013,29.288943731490626,63.249654491609085,5.83919052319842,1.5426456071076013
DOWNINGTOWN AREA SD,Literature,Historically Underperforming,231,13.390909090909092,59.73116883116884,19.948051948051948,6.92987012987013
GREAT VALLEY SD,Algebra I,All Students,288,58.3,30.9,8.0,2.8000000000000003
GREAT VALLEY SD,Algebra I,Historically Underperforming,62,27.399999999999995,38.7,21.0,12.9
GREAT VALLEY SD,Biology,All Students,289,57.10000000000001,33.6,6.6000000000000005,2.8
GREAT VALLEY SD,Biology,Historically Underperforming,62,28.999999999999996,45.2,16.1,9.7
GREAT VALLEY SD,Literature,All Students,289,33.6,63.0,1.7000000000000002,1.7000000000000002
GREAT VALLEY SD,Literature,Historically Underperforming,62,16.1,69.4,6.5,8.1
INSIGHT PA CYBER CS,Algebra I,All Students,65,7.7,36.9,36.9,18.5
INSIGHT PA CYBER CS,Algebra I,Historically Underperforming,42,4.8,28.6,42.9,23.8
INSIGHT PA CYBER CS,Biology,All Students,64,3.1,37.5,39.1,20.3
INSIGHT PA CYBER CS,Biology,Historically Underperforming,42,2.4,28.6,40.5,28.6
INSIGHT PA CYBER CS,Literature,All Students,64,3.1,57.8,26.6,12.5
INSIGHT PA CYBER CS,Literature,Historically Underperforming,42,0.0,54.79999999999999,28.6,16.7
KENNETT CONSOLIDATED SD,Algebra I,All Students,313,44.099999999999994,32.9,17.6,5.4
KENNETT CONSOLIDATED SD,Algebra I,Historically Underperforming,130,21.5,32.3,33.1,13.100000000000001
KENNETT CONSOLIDATED SD,Biology,All Students,312,34.3,40.4,10.599999999999998,14.7
KENNETT CONSOLIDATED SD,Biology,Historically Underperforming,130,13.100000000000001,36.2,16.2,34.6
KENNETT CONSOLIDATED SD,Literature,All Students,313,24.9,59.099999999999994,9.3,6.7
KENNETT CONSOLIDATED SD,Literature,Historically Underperforming,130,8.5,53.79999999999999,21.5,16.2
OCTORARA AREA SD,Algebra I,All Students,192,16.699999999999996,46.900000000000006,30.2,6.3
OCTORARA AREA SD,Algebra I,Historically Underperforming,86,8.1,33.7,44.2,14.000000000000002
OCTORARA AREA SD,Biology,All Students,196,15.299999999999999,30.599999999999998,42.3,11.7
OCTORARA AREA SD,Biology,Historically Underperforming,87,9.2,18.4,51.7,20.700000000000003
OCTORARA AREA SD,Literature,All Students,191,9.4,62.8,19.4,8.4
OCTORARA AREA SD,Literature,Historically Underperforming,84,4.8,48.8,28.6,17.9
OWEN J ROBERTS SD,Algebra I,All Students,377,27.3,54.1,15.9,2.7000000000000006
OWEN J ROBERTS SD,Algebra I,Historically Underperforming,106,13.200000000000001,40.6,36.800000000000004,9.4
OWEN J ROBERTS SD,Biology,All Students,376,44.7,42.3,8.8,4.3
OWEN J ROBERTS SD,Biology,Historically Underperforming,105,20.0,46.7,19.0,14.3
OWEN J ROBERTS SD,Literature,All Students,374,17.9,68.4,10.4,3.2
OWEN J ROBERTS SD,Literature,Historically Underperforming,104,5.800000000000001,58.70000000000001,24.000000000000004,11.5
OXFORD AREA SD,Algebra I,All Students,295,18.3,40.3,32.5,8.8
OXFORD AREA SD,Algebra I,Historically Underperforming,117,12.0,32.5,37.6,17.9
OXFORD AREA SD,Biology,All Students,301,15.0,46.2,27.200000000000003,11.6
OXFORD AREA SD,Biology,Historically Underperforming,119,7.6,34.5,34.5,23.5
OXFORD AREA SD,Literature,All Students,297,14.499999999999998,54.89999999999999,18.9,11.799999999999999
OXFORD AREA SD,Literature,Historically Underperforming,119,7.6,47.1,21.8,23.5
PENNSYLVANIA LEADERSHIP CS,Algebra I,All Students,285,19.6,33.0,33.7,13.699999999999998
PENNSYLVANIA LEADERSHIP CS,Algebra I,Historically Underperforming,142,10.6,21.8,41.5,26.1
PENNSYLVANIA LEADERSHIP CS,Biology,All Students,278,19.4,37.8,28.800000000000004,14.000000000000002
