LITTLESTOWN AREA SD,Biology,Historically Underperforming,30,33.3,6.7,30,30,2021
LITTLESTOWN AREA SD,Literature,All Students,6,,,,,2021
LITTLESTOWN AREA SD,Literature,Historically Underperforming,5,,,,,2021
UPPER ADAMS SD,Algebra I,All Students,124,24.2,36.3,31.5,8.1,2021
UPPER ADAMS SD,Algebra I,Historically Underperforming,55,14.5,27.3,40,18.2,2021
UPPER ADAMS SD,Biology,All Students,12,0,16.7,50,33.3,2021
UPPER ADAMS SD,Biology,Historically Underperforming,8,,,,,2021
UPPER ADAMS SD,Literature,All Students,3,,,,,2021
UPPER ADAMS SD,Literature,Historically Underperforming,3,,,,,2021
A W BEATTIE CAREER CENTER,Algebra I,All Students,4,,,,,2021
A W BEATTIE CAREER CENTER,Algebra I,Historically Underperforming,2,,,,,2021
A W BEATTIE CAREER CENTER,Biology,All Students,3,,,,,2021
A W BEATTIE CAREER CENTER,Biology,Historically Underperforming,2,,,,,2021
ALLEGHENY VALLEY SD,Algebra I,All Students,61,18,42.6,32.8,6.6,2021
ALLEGHENY VALLEY SD,Algebra I,Historically Underperforming,26,15.4,38.5,38.5,7.7,2021
ALLEGHENY VALLEY SD,Biology,All Students,28,57.1,35.7,3.6,3.6,2021
ALLEGHENY VALLEY SD,Biology,Historically Underperforming,11,54.5,27.3,9.1,9.1,2021
ALLEGHENY VALLEY SD,Literature,All Students,3,,,,,2021
ALLEGHENY VALLEY SD,Literature,Historically Underperforming,2,,,,,2021
AVONWORTH SD,Algebra I,All Students,114,34.2,32.5,26.3,7,2021
AVONWORTH SD,Algebra I,Historically Underperforming,32,12.5,37.5,34.4,15.6,2021
AVONWORTH SD,Biology,All Students,81,40.7,42,16,1.2,2021
AVONWORTH SD,Biology,Historically Underperforming,13,38.5,30.8,30.8,0,2021
BALDWIN-WHITEHALL SD,Algebra I,All Students,297,30,29.6,32,8.4,2021
BALDWIN-WHITEHALL SD,Algebra I,Historically Underperforming,91,26.4,22,34.1,17.6,2021
BALDWIN-WHITEHALL SD,Biology,All Students,321,36.1,30.5,21.5,11.8,2021
BALDWIN-WHITEHALL SD,Biology,Historically Underperforming,111,30.6,21.6,20.7,27,2021
BETHEL PARK SD,Algebra I,All Students,280,29.6,47.5,18.6,4.3,2021
BETHEL PARK SD,Algebra I,Historically Underperforming,61,21.3,31.1,31.1,16.4,2021
BETHEL PARK SD,Biology,All Students,112,58,31.3,8.9,1.8,2021
BETHEL PARK SD,Biology,Historically Underperforming,12,41.7,25,16.7,16.7,2021
BETHEL PARK SD,Literature,All Students,3,,,,,2021
BETHEL PARK SD,Literature,Historically Underperforming,2,,,,,2021
BRENTWOOD BOROUGH SD,Algebra I,All Students,74,17.6,37.8,43.2,1.4,2021
BRENTWOOD BOROUGH SD,Algebra I,Historically Underperforming,33,15.2,33.3,51.5,0,2021
BRENTWOOD BOROUGH SD,Biology,All Students,59,39,39,20.3,1.7,2021
BRENTWOOD BOROUGH SD,Biology,Historically Underperforming,28,25,46.4,28.6,0,2021
BRENTWOOD BOROUGH SD,Literature,All Students,2,,,,,2021
BRENTWOOD BOROUGH SD,Literature,Historically Underperforming,1,,,,,2021
CARLYNTON SD,Algebra I,All Students,80,16.3,30,36.3,17.5,2021
CARLYNTON SD,Algebra I,Historically Underperforming,35,11.4,31.4,34.3,22.9,2021
CARLYNTON SD,Biology,All Students,76,28.9,28.9,30.3,11.8,2021
CARLYNTON SD,Biology,Historically Underperforming,33,21.2,36.4,24.2,18.2,2021
CHARTIERS VALLEY SD,Algebra I,All Students,209,15.8,38.3,34,12,2021
CHARTIERS VALLEY SD,Algebra I,Historically Underperforming,59,3.4,22,44.1,30.5,2021
CHARTIERS VALLEY SD,Biology,All Students,212,30.7,34,22.2,13.2,2021
CHARTIERS VALLEY SD,Biology,Historically Underperforming,66,15.2,21.2,27.3,36.4,2021
CITY CHS,Biology,All Students,133,1.5,15.8,40.6,42.1,2021
CITY CHS,Biology,Historically Underperforming,93,1.1,9.7,40.9,48.4,2021
CLAIRTON CITY SD,Algebra I,All Students,49,2,22.4,61.2,14.3,2021
CLAIRTON CITY SD,Algebra I,Historically Underperforming,44,2.3,18.2,63.6,15.9,2021
CLAIRTON CITY SD,Biology,All Students,26,11.5,26.9,46.2,15.4,2021
CLAIRTON CITY SD,Biology,Historically Underperforming,21,9.5,19,52.4,19,2021
CLAIRTON CITY SD,Literature,All Students,9,,,,,2021
CLAIRTON CITY SD,Literature,Historically Underperforming,9,,,,,2021
CORNELL SD,Algebra I,All Students,35,0,31.4,51.4,17.1,2021
CORNELL SD,Algebra I,Historically Underperforming,23,0,17.4,56.5,26.1,2021
CORNELL SD,Biology,All Students,21,23.8,38.1,28.6,9.5,2021
CORNELL SD,Biology,Historically Underperforming,12,8.3,33.3,41.7,16.7,2021
CORNELL SD,Literature,All Students,3,,,,,2021
CORNELL SD,Literature,Historically Underperforming,3,,,,,2021
DEER LAKES SD,Algebra I,All Students,148,19.6,33.8,27,19.6,2021
DEER LAKES SD,Algebra I,Historically Underperforming,48,8.3,14.6,41.7,35.4,2021
DEER LAKES SD,Biology,All Students,148,19.6,31.1,35.1,14.2,2021
DEER LAKES SD,Biology,Historically Underperforming,47,8.5,19.1,44.7,27.7,2021
EAST ALLEGHENY SD,Algebra I,All Students,41,29.3,24.4,17.1,29.3,2021
EAST ALLEGHENY SD,Algebra I,Historically Underperforming,27,18.5,18.5,22.2,40.7,2021
EAST ALLEGHENY SD,Biology,All Students,39,43.6,28.2,5.1,23.1,2021
EAST ALLEGHENY SD,Biology,Historically Underperforming,23,26.1,30.4,4.3,39.1,2021
EAST ALLEGHENY SD,Literature,All Students,5,,,,,2021
EAST ALLEGHENY SD,Literature,Historically Underperforming,5,,,,,2021
ELIZABETH FORWARD SD,Algebra I,All Students,172,14.5,44.8,26.2,14.5,2021
ELIZABETH FORWARD SD,Algebra I,Historically Underperforming,64,7.8,28.1,31.3,32.8,2021
ELIZABETH FORWARD SD,Biology,All Students,173,24.3,41,18.5,16.2,2021
ELIZABETH FORWARD SD,Biology,Historically Underperforming,65,9.2,32.3,21.5,36.9,2021
FORBES ROAD CTC,Algebra I,All Students,13,0,7.7,46.2,46.2,2021
FORBES ROAD CTC,Algebra I,Historically Underperforming,8,,,,,2021
FORBES ROAD CTC,Biology,All Students,12,16.7,16.7,25,41.7,2021
FORBES ROAD CTC,Biology,Historically Underperforming,6,,,,,2021
FORBES ROAD CTC,Literature,All Students,11,0,36.4,18.2,45.5,2021
FORBES ROAD CTC,Literature,Historically Underperforming,8,,,,,2021
FOX CHAPEL AREA SD,Algebra I,All Students,315,55.2,31.4,10.8,2.5,2021
FOX CHAPEL AREA SD,Algebra I,Historically Underperforming,73,26,35.6,28.8,9.6,2021
FOX CHAPEL AREA SD,Biology,All Students,241,74.3,23.2,2.5,0,2021
FOX CHAPEL AREA SD,Biology,Historically Underperforming,32,53.1,40.6,6.3,0,2021
FOX CHAPEL AREA SD,Literature,All Students,2,,,,,2021
GATEWAY SD,Algebra I,All Students,176,28.4,34.7,26.1,10.8,2021
GATEWAY SD,Algebra I,Historically Underperforming,66,13.6,31.8,31.8,22.7,2021
GATEWAY SD,Biology,All Students,95,66.3,13.7,9.5,10.5,2021
GATEWAY SD,Biology,Historically Underperforming,33,39.4,9.1,21.2,30.3,2021
GATEWAY SD,Literature,All Students,57,45.6,50.9,3.5,0,2021
GATEWAY SD,Literature,Historically Underperforming,12,16.7,66.7,16.7,0,2021
HAMPTON TOWNSHIP SD,Algebra I,All Students,238,43.3,43.7,10.5,2.5,2021
HAMPTON TOWNSHIP SD,Algebra I,Historically Underperforming,39,17.9,46.2,23.1,12.8,2021
HAMPTON TOWNSHIP SD,Biology,All Students,208,56.3,36.1,7.7,0,2021
HAMPTON TOWNSHIP SD,Biology,Historically Underperforming,21,33.3,47.6,19,0,2021
HAMPTON TOWNSHIP SD,Literature,All Students,1,,,,,2021
HAMPTON TOWNSHIP SD,Literature,Historically Underperforming,1,,,,,2021
HIGHLANDS SD,Algebra I,All Students,127,11.8,40.2,33.9,14.2,2021
HIGHLANDS SD,Algebra I,Historically Underperforming,56,5.4,33.9,35.7,25,2021
HIGHLANDS SD,Biology,All Students,140,7.9,23.6,37.9,30.7,2021
HIGHLANDS SD,Biology,Historically Underperforming,65,3.1,18.5,32.3,46.2,2021
HIGHLANDS SD,Literature,All Students,4,,,,,2021
HIGHLANDS SD,Literature,Historically Underperforming,2,,,,,2021
KEYSTONE OAKS SD,Algebra I,All Students,128,25.8,40.6,26.6,7,2021
KEYSTONE OAKS SD,Algebra I,Historically Underperforming,50,16,34,40,10,2021
KEYSTONE OAKS SD,Biology,All Students,131,27.5,37.4,21.4,13.7,2021
KEYSTONE OAKS SD,Biology,Historically Underperforming,53,17,34,26.4,22.6,2021
KEYSTONE OAKS SD,Literature,All Students,4,,,,,2021
KEYSTONE OAKS SD,Literature,Historically Underperforming,4,,,,,2021
MCKEESPORT AREA SD,Algebra I,All Students,148,6.1,15.5,38.5,39.9,2021
MCKEESPORT AREA SD,Algebra I,Historically Underperforming,74,5.4,10.8,37.8,45.9,2021
MCKEESPORT AREA SD,Biology,All Students,25,4,8,36,52,2021
MCKEESPORT AREA SD,Biology,Historically Underperforming,17,0,0,47.1,52.9,2021
MCKEESPORT AREA SD,Literature,All Students,14,0,21.4,28.6,50,2021
MCKEESPORT AREA SD,Literature,Historically Underperforming,11,0,27.3,27.3,45.5,2021
MCKEESPORT AREA TECH CTR,Algebra I,All Students,3,,,,,2021
MCKEESPORT AREA TECH CTR,Algebra I,Historically Underperforming,3,,,,,2021
MCKEESPORT AREA TECH CTR,Biology,All Students,1,,,,,2021
MCKEESPORT AREA TECH CTR,Biology,Historically Underperforming,1,,,,,2021
MCKEESPORT AREA TECH CTR,Literature,All Students,2,,,,,2021
MCKEESPORT AREA TECH CTR,Literature,Historically Underperforming,2,,,,,2021
MONTOUR SD,Algebra I,All Students,157,46.5,45.9,7,0.6,2021
MONTOUR SD,Algebra I,Historically Underperforming,37,35.1,48.6,13.5,2.7,2021
MONTOUR SD,Biology,All Students,206,26.7,45.1,20.4,7.8,2021
MONTOUR SD,Biology,Historically Underperforming,61,16.4,32.8,32.8,18,2021
MONTOUR SD,Literature,All Students,13,7.7,76.9,15.4,0,2021
MONTOUR SD,Literature,Historically Underperforming,1,,,,,2021
MOON AREA SD,Algebra I,All Students,267,34.1,44.9,17.2,3.7,2021
MOON AREA SD,Algebra I,Historically Underperforming,68,10.3,32.4,44.1,13.2,2021
MOON AREA SD,Biology,All Students,121,75.2,17.4,5,2.5,2021
MOON AREA SD,Biology,Historically Underperforming,18,44.4,16.7,22.2,16.7,2021
MOON AREA SD,Literature,All Students,2,,,,,2021
MOON AREA SD,Literature,Historically Underperforming,2,,,,,2021
MT LEBANON SD,Algebra I,All Students,422,41.5,44.3,10.9,3.3,2021
MT LEBANON SD,Algebra I,Historically Underperforming,87,17.2,41.4,27.6,13.8,2021
MT LEBANON SD,Biology,All Students,11,27.3,36.4,18.2,18.2,2021
MT LEBANON SD,Biology,Historically Underperforming,7,,,,,2021
MT LEBANON SD,Literature,All Students,3,,,,,2021
MT LEBANON SD,Literature,Historically Underperforming,1,,,,,2021
NORTH ALLEGHENY SD,Algebra I,All Students,679,42,39.5,15,3.5,2021
NORTH ALLEGHENY SD,Algebra I,Historically Underperforming,111,16.2,28.8,36,18.9,2021
NORTH ALLEGHENY SD,Biology,All Students,536,67,28.7,3.9,0.4,2021
NORTH ALLEGHENY SD,Biology,Historically Underperforming,50,46,40,12,2,2021
NORTH HILLS SD,Algebra I,All Students,298,30.5,40.6,24.2,4.7,2021
NORTH HILLS SD,Algebra I,Historically Underperforming,86,15.1,27.9,44.2,12.8,2021
NORTH HILLS SD,Biology,All Students,314,33.1,37.3,19.4,10.2,2021
NORTH HILLS SD,Biology,Historically Underperforming,102,13.7,32.4,26.5,27.5,2021
NORTH HILLS SD,Literature,All Students,5,,,,,2021
NORTH HILLS SD,Literature,Historically Underperforming,4,,,,,2021
NORTHGATE SD,Algebra I,All Students,63,4.8,47.6,38.1,9.5,2021
NORTHGATE SD,Algebra I,Historically Underperforming,31,3.2,32.3,51.6,12.9,2021
NORTHGATE SD,Biology,All Students,7,,,,,2021
NORTHGATE SD,Biology,Historically Underperforming,5,,,,,2021
NORTHGATE SD,Literature,All Students,6,,,,,2021
NORTHGATE SD,Literature,Historically Underperforming,5,,,,,2021
PARKWAY WEST CTC,Algebra I,All Students,1,,,,,2021
PASSPORT ACADEMY CS,Algebra I,All Students,5,,,,,2021
PASSPORT ACADEMY CS,Algebra I,Historically Underperforming,2,,,,,2021
PASSPORT ACADEMY CS,Biology,All Students,1,,,,,2021
PASSPORT ACADEMY CS,Biology,Historically Underperforming,1,,,,,2021
PENN HILLS SD,Algebra I,All Students,192,3.1,31.8,42.2,22.9,2021
PENN HILLS SD,Algebra I,Historically Underperforming,140,2.9,25.7,42.9,28.6,2021
PENN HILLS SD,Biology,All Students,141,16.3,32.6,11.3,39.7,2021
PENN HILLS SD,Biology,Historically Underperforming,102,10.8,25.5,14.7,49,2021
PENN HILLS SD,Literature,All Students,10,,,,,2021
PENN HILLS SD,Literature,Historically Underperforming,9,,,,,2021
PENNSYLVANIA DISTANCE LEARNING CS,Algebra I,All Students,42,16.7,16.7,38.1,28.6,2021
PENNSYLVANIA DISTANCE LEARNING CS,Algebra I,Historically Underperforming,23,4.3,21.7,47.8,26.1,2021
PENNSYLVANIA DISTANCE LEARNING CS,Biology,All Students,37,10.8,32.4,24.3,32.4,2021
PENNSYLVANIA DISTANCE LEARNING CS,Biology,Historically Underperforming,22,4.5,36.4,13.6,45.5,2021
PENNSYLVANIA DISTANCE LEARNING CS,Literature,All Students,14,0,28.6,35.7,35.7,2021
PENNSYLVANIA DISTANCE LEARNING CS,Literature,Historically Underperforming,9,,,,,2021
PINE-RICHLAND SD,Algebra I,All Students,340,54.1,39.4,5.3,1.2,2021
PINE-RICHLAND SD,Algebra I,Historically Underperforming,52,28.8,44.2,19.2,7.7,2021
PINE-RICHLAND SD,Biology,All Students,321,38.3,51.4,9,1.2,2021
PINE-RICHLAND SD,Biology,Historically Underperforming,43,23.3,55.8,14,7,2021
PINE-RICHLAND SD,Literature,All Students,343,27.7,66.5,5.2,0.6,2021
PINE-RICHLAND SD,Literature,Historically Underperforming,56,7.1,64.3,25,3.6,2021
PITTSBURGH SD,Algebra I,All Students,67,1.5,3,40.3,55.2,2021
PITTSBURGH SD,Algebra I,Historically Underperforming,59,1.7,3.4,39,55.9,2021
PITTSBURGH SD,Biology,All Students,28,7.1,3.6,35.7,53.6,2021
PITTSBURGH SD,Biology,Historically Underperforming,26,7.7,3.8,34.6,53.8,2021
PITTSBURGH SD,Literature,All Students,3,,,,,2021
PITTSBURGH SD,Literature,Historically Underperforming,3,,,,,2021
PITTSBURGH SD,Algebra I,All Students,284,20.8,35.9,33.5,9.9,2021
PITTSBURGH SD,Algebra I,Historically Underperforming,117,10.3,33.3,43.6,12.8,2021
PITTSBURGH SD,Biology,All Students,291,19.6,29.6,32.6,18.2,2021
PITTSBURGH SD,Biology,Historically Underperforming,125,8,23.2,41.6,27.2,2021
PITTSBURGH SD,Literature,All Students,17,11.8,23.5,35.3,29.4,2021
PITTSBURGH SD,Literature,Historically Underperforming,9,,,,,2021
PITTSBURGH SD,Algebra I,All Students,153,6.5,27.5,37.3,28.8,2021
PITTSBURGH SD,Algebra I,Historically Underperforming,107,4.7,20.6,39.3,35.5,2021
PITTSBURGH SD,Biology,All Students,144,3.5,24.3,35.4,36.8,2021
PITTSBURGH SD,Biology,Historically Underperforming,94,3.2,20.2,36.2,40.4,2021
PITTSBURGH SD,Literature,All Students,10,,,,,2021
PITTSBURGH SD,Literature,Historically Underperforming,9,,,,,2021
PITTSBURGH SD,Algebra I,All Students,124,25,50.8,21.8,2.4,2021
PITTSBURGH SD,Algebra I,Historically Underperforming,31,12.9,45.2,32.3,9.7,2021
PITTSBURGH SD,Biology,All Students,122,21.3,49.2,24.6,4.9,2021
PITTSBURGH SD,Biology,Historically Underperforming,30,10,26.7,53.3,10,2021
PITTSBURGH SD,Algebra I,All Students,93,9.7,33.3,38.7,18.3,2021
PITTSBURGH SD,Algebra I,Historically Underperforming,64,6.3,32.8,35.9,25,2021
PITTSBURGH SD,Biology,All Students,44,0,40.9,40.9,18.2,2021
PITTSBURGH SD,Biology,Historically Underperforming,27,0,44.4,33.3,22.2,2021
PITTSBURGH SD,Literature,All Students,18,0,33.3,38.9,27.8,2021
PITTSBURGH SD,Literature,Historically Underperforming,14,0,35.7,28.6,35.7,2021
PITTSBURGH SD,Algebra I,All Students,23,0,4.3,56.5,39.1,2021
PITTSBURGH SD,Algebra I,Historically Underperforming,21,0,4.8,57.1,38.1,2021
PITTSBURGH SD,Biology,All Students,6,,,,,2021
PITTSBURGH SD,Biology,Historically Underperforming,6,,,,,2021
PITTSBURGH SD,Literature,All Students,1,,,,,2021
PITTSBURGH SD,Literature,Historically Underperforming,1,,,,,2021
PITTSBURGH SD,Algebra I,All Students,95,3.2,28.4,49.5,18.9,2021
PITTSBURGH SD,Algebra I,Historically Underperforming,59,0,27.1,52.5,20.3,2021
PITTSBURGH SD,Biology,All Students,110,13.6,31.8,32.7,21.8,2021
PITTSBURGH SD,Biology,Historically Underperforming,60,3.3,26.7,40,30,2021
PITTSBURGH SD,Algebra I,All Students,16,12.5,12.5,56.3,18.8,2021
PITTSBURGH SD,Algebra I,Historically Underperforming,7,,,,,2021
PITTSBURGH SD,Biology,All Students,8,,,,,2021
PITTSBURGH SD,Biology,Historically Underperforming,3,,,,,2021
PITTSBURGH SD,Algebra I,All Students,26,0,0,53.8,46.2,2021
PITTSBURGH SD,Algebra I,Historically Underperforming,22,0,0,54.5,45.5,2021
PITTSBURGH SD,Biology,All Students,10,,,,,2021
PITTSBURGH SD,Biology,Historically Underperforming,8,,,,,2021
PITTSBURGH SD,Algebra I,All Students,103,41.7,43.7,12.6,1.9,2021
PITTSBURGH SD,Algebra I,Historically Underperforming,37,35.1,48.6,13.5,2.7,2021
PITTSBURGH SD,Biology,All Students,96,57.3,33.3,7.3,2.1,2021
PITTSBURGH SD,Biology,Historically Underperforming,32,53.1,31.3,12.5,3.1,2021
PITTSBURGH SD,Literature,All Students,102,8.8,81.4,6.9,2.9,2021
PITTSBURGH SD,Literature,Historically Underperforming,36,5.6,86.1,5.6,2.8,2021
PLUM BOROUGH SD,Algebra I,All Students,245,31.4,40.8,23.3,4.5,2021
PLUM BOROUGH SD,Algebra I,Historically Underperforming,59,16.9,37.3,30.5,15.3,2021
PLUM BOROUGH SD,Biology,All Students,255,35.7,39.6,18.8,5.9,2021
PLUM BOROUGH SD,Biology,Historically Underperforming,65,26.2,35.4,30.8,7.7,2021
PLUM BOROUGH SD,Literature,All Students,2,,,,,2021
PLUM BOROUGH SD,Literature,Historically Underperforming,1,,,,,2021
PROPEL CS-BRADDOCK HILLS,Algebra I,All Students,23,0,47.8,26.1,26.1,2021
PROPEL CS-BRADDOCK HILLS,Algebra I,Historically Underperforming,19,0,36.8,31.6,31.6,2021
PROPEL CS-BRADDOCK HILLS,Biology,All Students,5,,,,,2021
PROPEL CS-BRADDOCK HILLS,Biology,Historically Underperforming,5,,,,,2021
PROPEL CS-BRADDOCK HILLS,Literature,All Students,3,,,,,2021
PROPEL CS-BRADDOCK HILLS,Literature,Historically Underperforming,3,,,,,2021
PROPEL CS-HOMESTEAD,Algebra I,All Students,11,9.1,36.4,27.3,27.3,2021
PROPEL CS-HOMESTEAD,Algebra I,Historically Underperforming,10,,,,,2021
PROPEL CS-HOMESTEAD,Biology,All Students,5,,,,,2021
PROPEL CS-HOMESTEAD,Biology,Historically Underperforming,5,,,,,2021
PROPEL CS-HOMESTEAD,Literature,All Students,3,,,,,2021
PROPEL CS-HOMESTEAD,Literature,Historically Underperforming,3,,,,,2021
PROPEL CS-MONTOUR,Algebra I,All Students,11,9.1,18.2,54.5,18.2,2021
PROPEL CS-MONTOUR,Algebra I,Historically Underperforming,9,,,,,2021
QUAKER VALLEY SD,Algebra I,All Students,160,31.3,41.9,22.5,4.4,2021
QUAKER VALLEY SD,Algebra I,Historically Underperforming,44,6.8,40.9,36.4,15.9,2021
QUAKER VALLEY SD,Biology,All Students,145,48.3,40.7,7.6,3.4,2021
QUAKER VALLEY SD,Biology,Historically Underperforming,31,19.4,48.4,16.1,16.1,2021
RIVERVIEW SD,Algebra I,All Students,45,35.6,37.8,17.8,8.9,2021
RIVERVIEW SD,Algebra I,Historically Underperforming,13,7.7,46.2,30.8,15.4,2021
RIVERVIEW SD,Biology,All Students,55,38.2,30.9,14.5,16.4,2021
RIVERVIEW SD,Biology,Historically Underperforming,22,9.1,31.8,27.3,31.8,2021
RIVERVIEW SD,Literature,All Students,1,,,,,2021
SHALER AREA SD,Algebra I,All Students,318,19.8,42.1,28.3,9.7,2021
SHALER AREA SD,Algebra I,Historically Underperforming,115,11.3,27,37.4,24.3,2021
SHALER AREA SD,Biology,All Students,147,53.7,41.5,2.7,2,2021
SHALER AREA SD,Biology,Historically Underperforming,28,39.3,42.9,7.1,10.7,2021
SHALER AREA SD,Literature,All Students,20,0,0,45,55,2021
SHALER AREA SD,Literature,Historically Underperforming,20,0,0,45,55,2021
SOUTH ALLEGHENY SD,Algebra I,All Students,97,4.1,33,48.5,14.4,2021
SOUTH ALLEGHENY SD,Algebra I,Historically Underperforming,48,6.3,16.7,50,27.1,2021
SOUTH ALLEGHENY SD,Biology,All Students,49,24.5,46.9,14.3,14.3,2021
SOUTH ALLEGHENY SD,Biology,Historically Underperforming,16,31.3,31.3,12.5,25,2021
SOUTH ALLEGHENY SD,Literature,All Students,8,,,,,2021
SOUTH ALLEGHENY SD,Literature,Historically Underperforming,7,,,,,2021
SOUTH FAYETTE TOWNSHIP SD,Algebra I,All Students,268,50.4,35.1,13.1,1.5,2021
SOUTH FAYETTE TOWNSHIP SD,Algebra I,Historically Underperforming,54,27.8,29.6,35.2,7.4,2021
SOUTH FAYETTE TOWNSHIP SD,Biology,All Students,266,43.6,44.7,9,2.6,2021
SOUTH FAYETTE TOWNSHIP SD,Biology,Historically Underperforming,55,18.2,43.6,27.3,10.9,2021
SOUTH FAYETTE TOWNSHIP SD,Literature,All Students,1,,,,,2021
SOUTH PARK SD,Algebra I,All Students,129,51.2,26.4,20.2,2.3,2021
SOUTH PARK SD,Algebra I,Historically Underperforming,30,40,16.7,33.3,10,2021
SOUTH PARK SD,Biology,All Students,39,87.2,10.3,0,2.6,2021
SOUTH PARK SD,Biology,Historically Underperforming,6,,,,,2021
SOUTH PARK SD,Literature,All Students,5,,,,,2021
SOUTH PARK SD,Literature,Historically Underperforming,3,,,,,2021
SPECTRUM CS,Algebra I,All Students,1,,,,,2021
SPECTRUM CS,Algebra I,Historically Underperforming,1,,,,,2021
SPECTRUM CS,Biology,All Students,1,,,,,2021
SPECTRUM CS,Biology,Historically Underperforming,1,,,,,2021
STEEL CENTER FOR CAREER AND TECHNICAL EDUCATION,Algebra I,All Students,2,,,,,2021
STEEL CENTER FOR CAREER AND TECHNICAL EDUCATION,Algebra I,Historically Underperforming,1,,,,,2021
STEEL CENTER FOR CAREER AND TECHNICAL EDUCATION,Biology,All Students,2,,,,,2021
STEEL CENTER FOR CAREER AND TECHNICAL EDUCATION,Biology,Historically Underperforming,1,,,,,2021
STEEL VALLEY SD,Algebra I,All Students,64,14.1,42.2,25,18.8,2021
STEEL VALLEY SD,Algebra I,Historically Underperforming,45,13.3,40,22.2,24.4,2021
STEEL VALLEY SD,Biology,All Students,40,17.5,50,17.5,15,2021
STEEL VALLEY SD,Biology,Historically Underperforming,28,21.4,42.9,17.9,17.9,2021
STEEL VALLEY SD,Literature,All Students,3,,,,,2021
STEEL VALLEY SD,Literature,Historically Underperforming,2,,,,,2021
STO-ROX SD,Algebra I,All Students,22,0,18.2,68.2,13.6,2021
STO-ROX SD,Algebra I,Historically Underperforming,18,0,22.2,66.7,11.1,2021
STO-ROX SD,Biology,All Students,2,,,,,2021
STO-ROX SD,Biology,Historically Underperforming,2,,,,,2021
THE NEW ACADEMY CS,Algebra I,All Students,22,0,0,18.2,81.8,2021
THE NEW ACADEMY CS,Algebra I,Historically Underperforming,15,0,0,6.7,93.3,2021
THE NEW ACADEMY CS,Biology,All Students,19,0,0,5.3,94.7,2021
THE NEW ACADEMY CS,Biology,Historically Underperforming,15,0,0,0,100,2021
THE NEW ACADEMY CS,Literature,All Students,24,0,0,16.7,83.3,2021
THE NEW ACADEMY CS,Literature,Historically Underperforming,18,0,0,11.1,88.9,2021
UPPER SAINT CLAIR SD,Algebra I,All Students,297,56.6,34.3,8.4,0.7,2021
UPPER SAINT CLAIR SD,Algebra I,Historically Underperforming,47,21.3,38.3,38.3,2.1,2021
UPPER SAINT CLAIR SD,Biology,All Students,303,64,27.1,5.6,3.3,2021
UPPER SAINT CLAIR SD,Biology,Historically Underperforming,54,22.2,40.7,20.4,16.7,2021
UPPER SAINT CLAIR SD,Literature,All Students,1,,,,,2021
UPPER SAINT CLAIR SD,Literature,Historically Underperforming,1,,,,,2021
URBAN PATHWAYS 6-12 CS,Algebra I,All Students,33,0,12.1,51.5,36.4,2021
