FAIRFIELD AREA SD,Literature,Economically Disadvantaged,12,0,50,33.3,16.7,2022
FAIRFIELD AREA SD,Literature,IEP,7,,,,,2022
GETTYSBURG AREA SD,Algebra I,All Students,62,71,12.9,16.1,0,2022
GETTYSBURG AREA SD,Algebra I,Economically Disadvantaged,12,33.3,25,41.7,0,2022
GETTYSBURG AREA SD,Algebra I,IEP,4,,,,,2022
GETTYSBURG AREA SD,Biology,All Students,205,20.5,35.1,34.6,9.8,2022
GETTYSBURG AREA SD,Biology,Economically Disadvantaged,65,7.7,27.7,43.1,21.5,2022
GETTYSBURG AREA SD,Biology,IEP,24,0,29.2,33.3,37.5,2022
GETTYSBURG AREA SD,Literature,All Students,218,16.1,52.3,24.3,7.3,2022
GETTYSBURG AREA SD,Literature,Economically Disadvantaged,65,7.7,47.7,30.8,13.8,2022
GETTYSBURG AREA SD,Literature,IEP,24,0,16.7,33.3,50,2022
LITTLESTOWN AREA SD,Algebra I,All Students,44,31.8,54.5,2.3,11.4,2022
LITTLESTOWN AREA SD,Algebra I,Economically Disadvantaged,11,18.2,45.5,9.1,27.3,2022
LITTLESTOWN AREA SD,Algebra I,IEP,5,,,,,2022
LITTLESTOWN AREA SD,Biology,All Students,12,0,25,8.3,66.7,2022
LITTLESTOWN AREA SD,Biology,Economically Disadvantaged,5,,,,,2022
LITTLESTOWN AREA SD,Biology,IEP,6,,,,,2022
LITTLESTOWN AREA SD,Literature,All Students,145,11,64.1,22.1,2.8,2022
LITTLESTOWN AREA SD,Literature,Economically Disadvantaged,39,5.1,61.5,30.8,2.6,2022
LITTLESTOWN AREA SD,Literature,IEP,16,0,12.5,62.5,25,2022
UPPER ADAMS SD,Algebra I,All Students,42,73.8,19,2.4,4.8,2022
UPPER ADAMS SD,Algebra I,Economically Disadvantaged,12,66.7,8.3,8.3,16.7,2022
UPPER ADAMS SD,Algebra I,ELL,1,,,,,2022
UPPER ADAMS SD,Algebra I,IEP,4,,,,,2022
UPPER ADAMS SD,Biology,All Students,103,18.4,35,31.1,15.5,2022
UPPER ADAMS SD,Biology,Economically Disadvantaged,46,10.9,26.1,43.5,19.6,2022
UPPER ADAMS SD,Biology,ELL,9,,,,,2022
UPPER ADAMS SD,Biology,IEP,13,7.7,15.4,30.8,46.2,2022
UPPER ADAMS SD,Literature,All Students,101,8.9,55.4,23.8,11.9,2022
UPPER ADAMS SD,Literature,Economically Disadvantaged,45,2.2,48.9,28.9,20,2022
UPPER ADAMS SD,Literature,ELL,8,,,,,2022
UPPER ADAMS SD,Literature,IEP,13,7.7,15.4,23.1,53.8,2022
A W BEATTIE CAREER CENTER,Algebra I,All Students,1,,,,,2022
A W BEATTIE CAREER CENTER,Biology,All Students,1,,,,,2022
A W BEATTIE CAREER CENTER,Biology,Economically Disadvantaged,1,,,,,2022
A W BEATTIE CAREER CENTER,Literature,All Students,1,,,,,2022
A W BEATTIE CAREER CENTER,Literature,Economically Disadvantaged,1,,,,,2022
ALLEGHENY VALLEY SD,Algebra I,All Students,24,25,54.2,20.8,0,2022
ALLEGHENY VALLEY SD,Algebra I,Economically Disadvantaged,6,,,,,2022
ALLEGHENY VALLEY SD,Algebra I,IEP,2,,,,,2022
ALLEGHENY VALLEY SD,Biology,All Students,27,3.7,22.2,51.9,22.2,2022
ALLEGHENY VALLEY SD,Biology,Economically Disadvantaged,8,,,,,2022
ALLEGHENY VALLEY SD,Biology,IEP,4,,,,,2022
ALLEGHENY VALLEY SD,Literature,All Students,48,12.5,56.3,22.9,8.3,2022
ALLEGHENY VALLEY SD,Literature,Economically Disadvantaged,11,9.1,54.5,27.3,9.1,2022
ALLEGHENY VALLEY SD,Literature,IEP,4,,,,,2022
AVONWORTH SD,Algebra I,All Students,61,59,29.5,9.8,1.6,2022
AVONWORTH SD,Algebra I,Economically Disadvantaged,2,,,,,2022
AVONWORTH SD,Algebra I,ELL,1,,,,,2022
AVONWORTH SD,Algebra I,IEP,2,,,,,2022
AVONWORTH SD,Biology,All Students,47,4.3,21.3,53.2,21.3,2022
AVONWORTH SD,Biology,Economically Disadvantaged,10,,,,,2022
AVONWORTH SD,Biology,ELL,1,,,,,2022
AVONWORTH SD,Biology,IEP,18,0,11.1,55.6,33.3,2022
AVONWORTH SD,Literature,All Students,84,4.8,59.5,27.4,8.3,2022
AVONWORTH SD,Literature,Economically Disadvantaged,9,,,,,2022
AVONWORTH SD,Literature,ELL,1,,,,,2022
AVONWORTH SD,Literature,IEP,17,0,11.8,64.7,23.5,2022
BALDWIN-WHITEHALL SD,Algebra I,All Students,95,26.3,15.8,31.6,26.3,2022
BALDWIN-WHITEHALL SD,Algebra I,Economically Disadvantaged,31,12.9,9.7,48.4,29,2022
BALDWIN-WHITEHALL SD,Algebra I,ELL,3,,,,,2022
BALDWIN-WHITEHALL SD,Algebra I,IEP,23,0,0,56.5,43.5,2022
BALDWIN-WHITEHALL SD,Biology,All Students,41,0,17.1,36.6,46.3,2022
BALDWIN-WHITEHALL SD,Biology,Economically Disadvantaged,19,0,26.3,31.6,42.1,2022
BALDWIN-WHITEHALL SD,Biology,ELL,3,,,,,2022
BALDWIN-WHITEHALL SD,Biology,IEP,15,0,13.3,33.3,53.3,2022
BALDWIN-WHITEHALL SD,Literature,All Students,333,7.8,67,18.9,6.3,2022
BALDWIN-WHITEHALL SD,Literature,Economically Disadvantaged,106,4.7,62.3,20.8,12.3,2022
BALDWIN-WHITEHALL SD,Literature,ELL,11,0,18.2,63.6,18.2,2022
BALDWIN-WHITEHALL SD,Literature,IEP,33,0,30.3,39.4,30.3,2022
BETHEL PARK SD,Algebra I,All Students,195,54.4,36.4,5.6,3.6,2022
BETHEL PARK SD,Algebra I,Economically Disadvantaged,20,50,30,10,10,2022
BETHEL PARK SD,Algebra I,IEP,16,31.3,12.5,18.8,37.5,2022
BETHEL PARK SD,Biology,All Students,201,16.9,45.8,30.3,7,2022
BETHEL PARK SD,Biology,Economically Disadvantaged,36,13.9,41.7,33.3,11.1,2022
BETHEL PARK SD,Biology,IEP,33,0,36.4,36.4,27.3,2022
BETHEL PARK SD,Literature,All Students,321,18.4,70.4,10,1.2,2022
BETHEL PARK SD,Literature,Economically Disadvantaged,47,12.8,61.7,19.1,6.4,2022
BETHEL PARK SD,Literature,IEP,38,5.3,44.7,42.1,7.9,2022
BRENTWOOD BOROUGH SD,Algebra I,All Students,40,32.5,37.5,25,5,2022
BRENTWOOD BOROUGH SD,Algebra I,Economically Disadvantaged,15,33.3,26.7,26.7,13.3,2022
BRENTWOOD BOROUGH SD,Algebra I,IEP,4,,,,,2022
BRENTWOOD BOROUGH SD,Biology,All Students,32,0,21.9,56.3,21.9,2022
BRENTWOOD BOROUGH SD,Biology,Economically Disadvantaged,20,0,15,55,30,2022
BRENTWOOD BOROUGH SD,Biology,ELL,1,,,,,2022
BRENTWOOD BOROUGH SD,Biology,IEP,9,,,,,2022
BRENTWOOD BOROUGH SD,Literature,All Students,100,7,62,23,8,2022
BRENTWOOD BOROUGH SD,Literature,Economically Disadvantaged,48,6.3,52.1,29.2,12.5,2022
BRENTWOOD BOROUGH SD,Literature,ELL,2,,,,,2022
BRENTWOOD BOROUGH SD,Literature,IEP,11,0,27.3,36.4,36.4,2022
CARLYNTON SD,Algebra I,All Students,35,25.7,42.9,20,11.4,2022
CARLYNTON SD,Algebra I,Economically Disadvantaged,13,15.4,53.8,15.4,15.4,2022
CARLYNTON SD,Algebra I,ELL,1,,,,,2022
CARLYNTON SD,Algebra I,IEP,4,,,,,2022
CARLYNTON SD,Biology,All Students,4,,,,,2022
CARLYNTON SD,Biology,Economically Disadvantaged,3,,,,,2022
CARLYNTON SD,Biology,ELL,2,,,,,2022
CARLYNTON SD,Biology,IEP,1,,,,,2022
CARLYNTON SD,Literature,All Students,77,11.7,57.1,23.4,7.8,2022
CARLYNTON SD,Literature,Economically Disadvantaged,40,7.5,50,32.5,10,2022
CARLYNTON SD,Literature,ELL,1,,,,,2022
CARLYNTON SD,Literature,IEP,12,0,8.3,58.3,33.3,2022
CHARTIERS VALLEY SD,Algebra I,All Students,114,25.4,52.6,12.3,9.6,2022
CHARTIERS VALLEY SD,Algebra I,Economically Disadvantaged,26,15.4,46.2,7.7,30.8,2022
CHARTIERS VALLEY SD,Algebra I,ELL,1,,,,,2022
CHARTIERS VALLEY SD,Algebra I,IEP,4,,,,,2022
CHARTIERS VALLEY SD,Biology,All Students,2,,,,,2022
CHARTIERS VALLEY SD,Biology,Economically Disadvantaged,2,,,,,2022
CHARTIERS VALLEY SD,Biology,ELL,1,,,,,2022
CHARTIERS VALLEY SD,Literature,All Students,222,9,54.5,29.3,7.2,2022
CHARTIERS VALLEY SD,Literature,Economically Disadvantaged,65,1.5,46.2,35.4,16.9,2022
CHARTIERS VALLEY SD,Literature,IEP,25,0,16,40,44,2022
CITY CHS,Algebra I,All Students,117,5.1,20.5,46.2,28.2,2022
CITY CHS,Algebra I,Economically Disadvantaged,63,3.2,19,41.3,36.5,2022
CITY CHS,Algebra I,ELL,2,,,,,2022
CITY CHS,Algebra I,IEP,25,0,0,44,56,2022
CITY CHS,Biology,All Students,116,9.5,28.4,27.6,34.5,2022
CITY CHS,Biology,Economically Disadvantaged,62,8.1,27.4,25.8,38.7,2022
CITY CHS,Biology,ELL,4,,,,,2022
CITY CHS,Biology,IEP,24,0,12.5,33.3,54.2,2022
CITY CHS,Literature,All Students,123,3.3,53.7,35,8.1,2022
CITY CHS,Literature,Economically Disadvantaged,67,3,47.8,37.3,11.9,2022
CITY CHS,Literature,ELL,4,,,,,2022
CITY CHS,Literature,IEP,25,0,12,60,28,2022
CLAIRTON CITY SD,Algebra I,All Students,6,,,,,2022
CLAIRTON CITY SD,Algebra I,Economically Disadvantaged,6,,,,,2022
CLAIRTON CITY SD,Algebra I,IEP,3,,,,,2022
CLAIRTON CITY SD,Biology,All Students,9,,,,,2022
CLAIRTON CITY SD,Biology,Economically Disadvantaged,9,,,,,2022
CLAIRTON CITY SD,Biology,IEP,3,,,,,2022
CLAIRTON CITY SD,Literature,All Students,54,0,24.1,48.1,27.8,2022
CLAIRTON CITY SD,Literature,Economically Disadvantaged,52,0,23.1,48.1,28.8,2022
CLAIRTON CITY SD,Literature,IEP,16,0,12.5,31.3,56.3,2022
CORNELL SD,Algebra I,All Students,21,9.5,28.6,47.6,14.3,2022
CORNELL SD,Algebra I,Economically Disadvantaged,10,,,,,2022
CORNELL SD,Algebra I,ELL,1,,,,,2022
CORNELL SD,Algebra I,IEP,3,,,,,2022
CORNELL SD,Biology,All Students,20,0,20,60,20,2022
CORNELL SD,Biology,Economically Disadvantaged,12,0,16.7,66.7,16.7,2022
CORNELL SD,Biology,ELL,1,,,,,2022
CORNELL SD,Biology,IEP,7,,,,,2022
CORNELL SD,Literature,All Students,30,3.3,40,30,26.7,2022
CORNELL SD,Literature,Economically Disadvantaged,18,0,44.4,33.3,22.2,2022
CORNELL SD,Literature,ELL,1,,,,,2022
CORNELL SD,Literature,IEP,8,,,,,2022
DEER LAKES SD,Algebra I,All Students,76,42.1,26.3,23.7,7.9,2022
DEER LAKES SD,Algebra I,Economically Disadvantaged,18,11.1,22.2,61.1,5.6,2022
DEER LAKES SD,Algebra I,IEP,12,16.7,8.3,50,25,2022
DEER LAKES SD,Biology,All Students,3,,,,,2022
DEER LAKES SD,Biology,Economically Disadvantaged,2,,,,,2022
DEER LAKES SD,Literature,All Students,126,15.9,69.8,13.5,0.8,2022
DEER LAKES SD,Literature,Economically Disadvantaged,33,3,75.8,21.2,0,2022
DEER LAKES SD,Literature,IEP,15,6.7,66.7,20,6.7,2022
EAST ALLEGHENY SD,Algebra I,All Students,73,8.2,11,35.6,45.2,2022
EAST ALLEGHENY SD,Algebra I,Economically Disadvantaged,36,8.3,8.3,27.8,55.6,2022
EAST ALLEGHENY SD,Algebra I,IEP,12,0,0,25,75,2022
EAST ALLEGHENY SD,Biology,All Students,62,1.6,9.7,35.5,53.2,2022
EAST ALLEGHENY SD,Biology,Economically Disadvantaged,38,2.6,13.2,28.9,55.3,2022
EAST ALLEGHENY SD,Biology,IEP,13,0,0,7.7,92.3,2022
EAST ALLEGHENY SD,Literature,All Students,92,7.6,37,32.6,22.8,2022
EAST ALLEGHENY SD,Literature,Economically Disadvantaged,44,4.5,27.3,36.4,31.8,2022
EAST ALLEGHENY SD,Literature,IEP,15,6.7,13.3,13.3,66.7,2022
ELIZABETH FORWARD SD,Algebra I,All Students,88,26.1,61.4,11.4,1.1,2022
ELIZABETH FORWARD SD,Algebra I,Economically Disadvantaged,17,11.8,58.8,23.5,5.9,2022
ELIZABETH FORWARD SD,Algebra I,IEP,3,,,,,2022
ELIZABETH FORWARD SD,Biology,All Students,7,,,,,2022
ELIZABETH FORWARD SD,Biology,Economically Disadvantaged,2,,,,,2022
ELIZABETH FORWARD SD,Biology,IEP,1,,,,,2022
ELIZABETH FORWARD SD,Literature,All Students,171,5.8,71.9,17.5,4.7,2022
ELIZABETH FORWARD SD,Literature,Economically Disadvantaged,53,5.7,52.8,35.8,5.7,2022
ELIZABETH FORWARD SD,Literature,IEP,23,0,30.4,47.8,21.7,2022
FORBES ROAD CTC,Algebra I,All Students,4,,,,,2022
FORBES ROAD CTC,Algebra I,Economically Disadvantaged,3,,,,,2022
FORBES ROAD CTC,Algebra I,IEP,1,,,,,2022
FORBES ROAD CTC,Biology,All Students,8,,,,,2022
FORBES ROAD CTC,Biology,Economically Disadvantaged,5,,,,,2022
FORBES ROAD CTC,Biology,IEP,1,,,,,2022
FORBES ROAD CTC,Literature,All Students,8,,,,,2022
FORBES ROAD CTC,Literature,Economically Disadvantaged,5,,,,,2022
FORBES ROAD CTC,Literature,IEP,1,,,,,2022
FOX CHAPEL AREA SD,Algebra I,All Students,177,83.1,13,3.4,0.6,2022
FOX CHAPEL AREA SD,Algebra I,Economically Disadvantaged,19,78.9,15.8,5.3,0,2022
FOX CHAPEL AREA SD,Algebra I,ELL,1,,,,,2022
FOX CHAPEL AREA SD,Algebra I,IEP,7,,,,,2022
FOX CHAPEL AREA SD,Biology,All Students,83,12,43.4,30.1,14.5,2022
FOX CHAPEL AREA SD,Biology,Economically Disadvantaged,33,9.1,48.5,30.3,12.1,2022
FOX CHAPEL AREA SD,Biology,ELL,1,,,,,2022
FOX CHAPEL AREA SD,Biology,IEP,33,6.1,27.3,45.5,21.2,2022
FOX CHAPEL AREA SD,Literature,All Students,301,28.2,61.5,7.6,2.7,2022
FOX CHAPEL AREA SD,Literature,Economically Disadvantaged,62,8.1,69.4,14.5,8.1,2022
FOX CHAPEL AREA SD,Literature,ELL,1,,,,,2022
FOX CHAPEL AREA SD,Literature,IEP,43,4.7,51.2,25.6,18.6,2022
GATEWAY SD,Algebra I,All Students,115,28.7,19.1,17.4,34.8,2022
GATEWAY SD,Algebra I,Economically Disadvantaged,44,13.6,9.1,31.8,45.5,2022
GATEWAY SD,Algebra I,ELL,2,,,,,2022
GATEWAY SD,Algebra I,IEP,32,3.1,0,28.1,68.8,2022
GATEWAY SD,Biology,All Students,142,3.5,27.5,39.4,29.6,2022
GATEWAY SD,Biology,Economically Disadvantaged,61,3.3,26.2,39.3,31.1,2022
GATEWAY SD,Biology,ELL,2,,,,,2022
GATEWAY SD,Biology,IEP,36,2.8,16.7,30.6,50,2022
GATEWAY SD,Literature,All Students,145,2.8,38.6,43.4,15.2,2022
GATEWAY SD,Literature,Economically Disadvantaged,63,0,33.3,52.4,14.3,2022
GATEWAY SD,Literature,ELL,2,,,,,2022
GATEWAY SD,Literature,IEP,37,0,16.2,51.4,32.4,2022
HAMPTON TOWNSHIP SD,Algebra I,All Students,151,63.6,29.8,6,0.7,2022
HAMPTON TOWNSHIP SD,Algebra I,Economically Disadvantaged,13,61.5,23.1,15.4,0,2022
HAMPTON TOWNSHIP SD,Algebra I,IEP,4,,,,,2022
HAMPTON TOWNSHIP SD,Biology,All Students,43,2.3,32.6,39.5,25.6,2022
HAMPTON TOWNSHIP SD,Biology,Economically Disadvantaged,4,,,,,2022
HAMPTON TOWNSHIP SD,Biology,IEP,17,0,17.6,41.2,41.2,2022
HAMPTON TOWNSHIP SD,Literature,All Students,196,27.6,56.6,13.8,2,2022
HAMPTON TOWNSHIP SD,Literature,Economically Disadvantaged,19,36.8,26.3,26.3,10.5,2022
HAMPTON TOWNSHIP SD,Literature,IEP,20,0,35,50,15,2022
HIGHLANDS SD,Algebra I,All Students,64,17.2,32.8,25,25,2022
HIGHLANDS SD,Algebra I,Economically Disadvantaged,26,11.5,11.5,38.5,38.5,2022
HIGHLANDS SD,Algebra I,IEP,11,0,0,36.4,63.6,2022
HIGHLANDS SD,Biology,All Students,105,7.6,20,48.6,23.8,2022
HIGHLANDS SD,Biology,Economically Disadvantaged,48,4.2,10.4,45.8,39.6,2022
HIGHLANDS SD,Biology,IEP,22,0,9.1,59.1,31.8,2022
HIGHLANDS SD,Literature,All Students,130,3.1,57.7,32.3,6.9,2022
HIGHLANDS SD,Literature,Economically Disadvantaged,50,2,46,44,8,2022
HIGHLANDS SD,Literature,IEP,22,0,31.8,36.4,31.8,2022
KEYSTONE OAKS SD,Algebra I,All Students,36,72.2,5.6,11.1,11.1,2022
KEYSTONE OAKS SD,Algebra I,Economically Disadvantaged,10,,,,,2022
KEYSTONE OAKS SD,Algebra I,ELL,1,,,,,2022
KEYSTONE OAKS SD,Algebra I,IEP,2,,,,,2022
KEYSTONE OAKS SD,Biology,All Students,8,,,,,2022
KEYSTONE OAKS SD,Biology,Economically Disadvantaged,7,,,,,2022
KEYSTONE OAKS SD,Biology,ELL,1,,,,,2022
KEYSTONE OAKS SD,Biology,IEP,2,,,,,2022
KEYSTONE OAKS SD,Literature,All Students,127,11,64.6,22,2.4,2022
KEYSTONE OAKS SD,Literature,Economically Disadvantaged,43,4.7,58.1,32.6,4.7,2022
KEYSTONE OAKS SD,Literature,ELL,2,,,,,2022
KEYSTONE OAKS SD,Literature,IEP,17,0,41.2,47.1,11.8,2022
MCKEESPORT AREA SD,Algebra I,All Students,61,13.1,26.2,31.1,29.5,2022
MCKEESPORT AREA SD,Algebra I,Economically Disadvantaged,59,13.6,27.1,32.2,27.1,2022
MCKEESPORT AREA SD,Algebra I,IEP,14,0,7.1,0,92.9,2022
MCKEESPORT AREA SD,Biology,All Students,150,4.7,20.7,33.3,41.3,2022
MCKEESPORT AREA SD,Biology,Economically Disadvantaged,148,4.7,20.9,33.8,40.5,2022
MCKEESPORT AREA SD,Biology,ELL,2,,,,,2022
MCKEESPORT AREA SD,Biology,IEP,42,2.4,4.8,21.4,71.4,2022
MCKEESPORT AREA SD,Literature,All Students,161,3.7,29.8,39.1,27.3,2022
MCKEESPORT AREA SD,Literature,Economically Disadvantaged,159,3.8,30.2,39,27,2022
MCKEESPORT AREA SD,Literature,ELL,2,,,,,2022
MCKEESPORT AREA SD,Literature,IEP,49,0,10.2,34.7,55.1,2022
MONTOUR SD,Algebra I,All Students,187,41.2,29.9,18.7,10.2,2022
MONTOUR SD,Algebra I,Economically Disadvantaged,44,20.5,22.7,36.4,20.5,2022
MONTOUR SD,Algebra I,IEP,26,11.5,26.9,26.9,34.6,2022
MONTOUR SD,Biology,All Students,70,32.9,35.7,14.3,17.1,2022
MONTOUR SD,Biology,Economically Disadvantaged,20,20,15,30,35,2022
MONTOUR SD,Biology,IEP,13,0,15.4,23.1,61.5,2022
MONTOUR SD,Literature,All Students,224,17.9,57.1,17.4,7.6,2022
MONTOUR SD,Literature,Economically Disadvantaged,60,10,53.3,21.7,15,2022
MONTOUR SD,Literature,IEP,36,2.8,27.8,38.9,30.6,2022
MOON AREA SD,Algebra I,All Students,200,39.5,47,8.5,5,2022
MOON AREA SD,Algebra I,Economically Disadvantaged,26,15.4,57.7,19.2,7.7,2022
MOON AREA SD,Algebra I,ELL,5,,,,,2022
MOON AREA SD,Algebra I,IEP,9,,,,,2022
MOON AREA SD,Biology,All Students,155,5.8,36.8,43.2,14.2,2022
MOON AREA SD,Biology,Economically Disadvantaged,32,3.1,37.5,40.6,18.8,2022
MOON AREA SD,Biology,ELL,6,,,,,2022
MOON AREA SD,Biology,IEP,28,7.1,14.3,35.7,42.9,2022
MOON AREA SD,Literature,All Students,252,20.2,61.5,11.5,6.7,2022
MOON AREA SD,Literature,Economically Disadvantaged,36,8.3,61.1,16.7,13.9,2022
MOON AREA SD,Literature,ELL,5,,,,,2022
MOON AREA SD,Literature,IEP,31,3.2,29,29,38.7,2022
MT LEBANON SD,Algebra I,All Students,406,59.4,34.7,4.4,1.5,2022
MT LEBANON SD,Algebra I,Economically Disadvantaged,47,55.3,31.9,8.5,4.3,2022
MT LEBANON SD,Algebra I,ELL,2,,,,,2022
MT LEBANON SD,Algebra I,IEP,34,32.4,20.6,29.4,17.6,2022
MT LEBANON SD,Biology,All Students,477,36.9,45.9,12.6,4.6,2022
MT LEBANON SD,Biology,Economically Disadvantaged,61,24.6,45.9,19.7,9.8,2022
MT LEBANON SD,Biology,ELL,6,,,,,2022
MT LEBANON SD,Biology,IEP,56,8.9,35.7,32.1,23.2,2022
MT LEBANON SD,Literature,All Students,485,23.5,68.5,7.6,0.4,2022
MT LEBANON SD,Literature,Economically Disadvantaged,61,14.8,67.2,18,0,2022
MT LEBANON SD,Literature,ELL,6,,,,,2022
MT LEBANON SD,Literature,IEP,58,1.7,60.3,36.2,1.7,2022
NORTH ALLEGHENY SD,Algebra I,All Students,546,50.2,38.8,11,0,2022
NORTH ALLEGHENY SD,Algebra I,Economically Disadvantaged,33,36.4,48.5,15.2,0,2022
NORTH ALLEGHENY SD,Algebra I,ELL,2,,,,,2022
NORTH ALLEGHENY SD,Algebra I,IEP,58,36.2,39.7,24.1,0,2022
NORTH ALLEGHENY SD,Biology,All Students,14,35.7,35.7,14.3,14.3,2022
NORTH ALLEGHENY SD,Biology,Economically Disadvantaged,1,,,,,2022
NORTH ALLEGHENY SD,Biology,ELL,2,,,,,2022
NORTH ALLEGHENY SD,Literature,All Students,631,27.4,64.5,6.8,1.3,2022
NORTH ALLEGHENY SD,Literature,Economically Disadvantaged,57,15.8,64.9,17.5,1.8,2022
NORTH ALLEGHENY SD,Literature,ELL,4,,,,,2022
NORTH ALLEGHENY SD,Literature,IEP,93,15.1,57,19.4,8.6,2022
NORTH HILLS SD,Algebra I,All Students,143,47.6,37.1,4.9,10.5,2022
NORTH HILLS SD,Algebra I,Economically Disadvantaged,24,37.5,29.2,12.5,20.8,2022
NORTH HILLS SD,Algebra I,ELL,4,,,,,2022
NORTH HILLS SD,Algebra I,IEP,9,,,,,2022
NORTH HILLS SD,Biology,All Students,46,54.3,26.1,4.3,15.2,2022
NORTH HILLS SD,Biology,Economically Disadvantaged,11,18.2,27.3,9.1,45.5,2022
NORTH HILLS SD,Biology,ELL,3,,,,,2022
NORTH HILLS SD,Biology,IEP,4,,,,,2022
NORTH HILLS SD,Literature,All Students,276,13,61.2,20.7,5.1,2022
NORTH HILLS SD,Literature,Economically Disadvantaged,51,5.9,64.7,23.5,5.9,2022
NORTH HILLS SD,Literature,IEP,32,3.1,31.3,43.8,21.9,2022
NORTHGATE SD,Algebra I,All Students,30,13.3,53.3,26.7,6.7,2022
NORTHGATE SD,Algebra I,Economically Disadvantaged,30,13.3,53.3,26.7,6.7,2022
NORTHGATE SD,Algebra I,IEP,1,,,,,2022
NORTHGATE SD,Biology,All Students,56,7.1,51.8,25,16.1,2022
NORTHGATE SD,Biology,Economically Disadvantaged,56,7.1,51.8,25,16.1,2022
NORTHGATE SD,Biology,ELL,2,,,,,2022
NORTHGATE SD,Biology,IEP,7,,,,,2022
NORTHGATE SD,Literature,All Students,60,18.3,56.7,16.7,8.3,2022
NORTHGATE SD,Literature,Economically Disadvantaged,60,18.3,56.7,16.7,8.3,2022
NORTHGATE SD,Literature,ELL,2,,,,,2022
NORTHGATE SD,Literature,IEP,7,,,,,2022
PARKWAY WEST CTC,Algebra I,All Students,1,,,,,2022
PARKWAY WEST CTC,Algebra I,IEP,1,,,,,2022
PARKWAY WEST CTC,Biology,All Students,1,,,,,2022
PARKWAY WEST CTC,Biology,IEP,1,,,,,2022
PARKWAY WEST CTC,Literature,All Students,2,,,,,2022
PARKWAY WEST CTC,Literature,Economically Disadvantaged,1,,,,,2022
PARKWAY WEST CTC,Literature,IEP,2,,,,,2022
PASSPORT ACADEMY CS,Algebra I,All Students,4,,,,,2022
PASSPORT ACADEMY CS,Algebra I,Economically Disadvantaged,2,,,,,2022
PASSPORT ACADEMY CS,Algebra I,IEP,2,,,,,2022
PASSPORT ACADEMY CS,Biology,All Students,9,,,,,2022
PASSPORT ACADEMY CS,Biology,Economically Disadvantaged,6,,,,,2022
PASSPORT ACADEMY CS,Biology,IEP,4,,,,,2022
PASSPORT ACADEMY CS,Literature,All Students,7,,,,,2022
PASSPORT ACADEMY CS,Literature,Economically Disadvantaged,5,,,,,2022
PASSPORT ACADEMY CS,Literature,IEP,3,,,,,2022
PENN HILLS SD,Algebra I,All Students,89,2.2,50.6,36,11.2,2022
PENN HILLS SD,Algebra I,Economically Disadvantaged,55,1.8,49.1,36.4,12.7,2022
PENN HILLS SD,Algebra I,ELL,1,,,,,2022
