BETHEL PARK SD,Biology,All Students,329,42.6,36.5,15.5,5.5,2019
BETHEL PARK SD,Biology,Historically Underperforming,68,22.1,35.3,26.5,16.2,2019
BETHEL PARK SD,Literature,All Students,329,16.7,71.7,9.1,2.4,2019
BETHEL PARK SD,Literature,Historically Underperforming,68,10.3,58.8,22.1,8.8,2019
BRENTWOOD BOROUGH SD,Algebra I,All Students,86,15.1,37.2,34.9,12.8,2019
BRENTWOOD BOROUGH SD,Algebra I,Historically Underperforming,51,3.9,29.4,47.1,19.6,2019
BRENTWOOD BOROUGH SD,Biology,All Students,86,18.6,32.6,29.1,19.8,2019
BRENTWOOD BOROUGH SD,Biology,Historically Underperforming,51,7.8,27.5,37.3,27.5,2019
BRENTWOOD BOROUGH SD,Literature,All Students,86,11.6,48.8,24.4,15.1,2019
BRENTWOOD BOROUGH SD,Literature,Historically Underperforming,51,3.9,41.2,33.3,21.6,2019
CARLYNTON SD,Algebra I,All Students,97,15.5,49.5,26.8,8.2,2019
CARLYNTON SD,Algebra I,Historically Underperforming,52,11.5,38.5,36.5,13.5,2019
CARLYNTON SD,Biology,All Students,97,26.8,53.6,13.4,6.2,2019
CARLYNTON SD,Biology,Historically Underperforming,52,21.2,46.2,21.2,11.5,2019
CARLYNTON SD,Literature,All Students,96,24,51,17.7,7.3,2019
CARLYNTON SD,Literature,Historically Underperforming,51,13.7,47.1,25.5,13.7,2019
CHARTIERS VALLEY SD,Algebra I,All Students,247,15.4,59.1,19.4,6.1,2019
CHARTIERS VALLEY SD,Algebra I,Historically Underperforming,80,12.5,47.5,26.3,13.8,2019
CHARTIERS VALLEY SD,Biology,All Students,248,33.5,50.8,11.7,4,2019
CHARTIERS VALLEY SD,Biology,Historically Underperforming,81,23.5,48.1,18.5,9.9,2019
CHARTIERS VALLEY SD,Literature,All Students,246,11,70.7,13,5.3,2019
CHARTIERS VALLEY SD,Literature,Historically Underperforming,82,6.1,61,20.7,12.2,2019
CITY CHS,Algebra I,All Students,122,9.8,30.3,41.8,18,2019
CITY CHS,Algebra I,Historically Underperforming,85,4.7,22.4,50.6,22.4,2019
CITY CHS,Biology,All Students,122,22.1,23,33.6,21.3,2019
CITY CHS,Biology,Historically Underperforming,85,10.6,22.4,40,27.1,2019
CITY CHS,Literature,All Students,123,7.3,59.3,22.8,10.6,2019
CITY CHS,Literature,Historically Underperforming,87,4.6,55.2,25.3,14.9,2019
CLAIRTON CITY SD,Algebra I,All Students,37,8.1,43.2,35.1,13.5,2019
CLAIRTON CITY SD,Algebra I,Historically Underperforming,33,6.1,45.5,33.3,15.2,2019
CLAIRTON CITY SD,Biology,All Students,35,5.7,37.1,22.9,34.3,2019
CLAIRTON CITY SD,Biology,Historically Underperforming,31,6.5,32.3,25.8,35.5,2019
CLAIRTON CITY SD,Literature,All Students,36,2.8,50,25,22.2,2019
CLAIRTON CITY SD,Literature,Historically Underperforming,32,3.1,46.9,25,25,2019
CORNELL SD,Algebra I,All Students,46,4.3,28.3,39.1,28.3,2019
CORNELL SD,Algebra I,Historically Underperforming,41,4.9,24.4,39,31.7,2019
CORNELL SD,Biology,All Students,46,10.9,39.1,28.3,21.7,2019
CORNELL SD,Biology,Historically Underperforming,41,7.3,39,29.3,24.4,2019
CORNELL SD,Literature,All Students,46,4.3,45.7,37,13,2019
CORNELL SD,Literature,Historically Underperforming,41,2.4,41.5,41.5,14.6,2019
DEER LAKES SD,Algebra I,All Students,112,29.5,40.2,22.3,8,2019
DEER LAKES SD,Algebra I,Historically Underperforming,41,19.5,36.6,26.8,17.1,2019
DEER LAKES SD,Biology,All Students,114,32.5,39.5,24.6,3.5,2019
DEER LAKES SD,Biology,Historically Underperforming,42,26.2,31,33.3,9.5,2019
DEER LAKES SD,Literature,All Students,112,18.8,62.5,14.3,4.5,2019
DEER LAKES SD,Literature,Historically Underperforming,40,10,55,27.5,7.5,2019
EAST ALLEGHENY SD,Algebra I,All Students,112,1.8,33,37.5,27.7,2019
EAST ALLEGHENY SD,Algebra I,Historically Underperforming,59,0,22,42.4,35.6,2019
EAST ALLEGHENY SD,Biology,All Students,115,7.8,27.8,34.8,29.6,2019
EAST ALLEGHENY SD,Biology,Historically Underperforming,62,1.6,19.4,45.2,33.9,2019
EAST ALLEGHENY SD,Literature,All Students,114,1.8,48.2,35.1,14.9,2019
EAST ALLEGHENY SD,Literature,Historically Underperforming,61,0,39.3,41,19.7,2019
ELIZABETH FORWARD SD,Algebra I,All Students,146,29.5,48.6,20.5,1.4,2019
ELIZABETH FORWARD SD,Algebra I,Historically Underperforming,48,16.7,47.9,31.3,4.2,2019
ELIZABETH FORWARD SD,Biology,All Students,152,31.6,49.3,14.5,4.6,2019
ELIZABETH FORWARD SD,Biology,Historically Underperforming,56,19.6,42.9,26.8,10.7,2019
ELIZABETH FORWARD SD,Literature,All Students,138,19.6,58.7,15.9,5.8,2019
ELIZABETH FORWARD SD,Literature,Historically Underperforming,48,8.3,47.9,29.2,14.6,2019
FORBES ROAD CTC,Algebra I,All Students,11,0,27.3,36.4,36.4,2019
FORBES ROAD CTC,Algebra I,Historically Underperforming,8,,,,,2019
FORBES ROAD CTC,Biology,All Students,11,0,27.3,18.2,54.5,2019
FORBES ROAD CTC,Biology,Historically Underperforming,8,,,,,2019
FORBES ROAD CTC,Literature,All Students,8,,,,,2019
FORBES ROAD CTC,Literature,Historically Underperforming,6,,,,,2019
FOX CHAPEL AREA SD,Algebra I,All Students,336,54.8,34.8,6.5,3.9,2019
FOX CHAPEL AREA SD,Algebra I,Historically Underperforming,109,27.5,45,16.5,11,2019
FOX CHAPEL AREA SD,Biology,All Students,335,54,36.1,6.9,3,2019
FOX CHAPEL AREA SD,Biology,Historically Underperforming,108,28.7,47.2,14.8,9.3,2019
FOX CHAPEL AREA SD,Literature,All Students,332,34.9,55.4,5.4,4.2,2019
FOX CHAPEL AREA SD,Literature,Historically Underperforming,106,11.3,62.3,13.2,13.2,2019
GATEWAY SD,Algebra I,All Students,214,21.5,51.9,21.5,5.1,2019
GATEWAY SD,Algebra I,Historically Underperforming,108,13.9,41.7,35.2,9.3,2019
GATEWAY SD,Biology,All Students,215,43.7,36.7,11.2,8.4,2019
GATEWAY SD,Biology,Historically Underperforming,109,29.4,37.6,17.4,15.6,2019
GATEWAY SD,Literature,All Students,212,12.7,71.2,10.4,5.7,2019
GATEWAY SD,Literature,Historically Underperforming,106,8.5,62.3,17.9,11.3,2019
HAMPTON TOWNSHIP SD,Algebra I,All Students,231,51.5,39.8,7.8,0.9,2019
HAMPTON TOWNSHIP SD,Algebra I,Historically Underperforming,39,35.9,35.9,23.1,5.1,2019
HAMPTON TOWNSHIP SD,Biology,All Students,231,53.7,34.2,10.8,1.3,2019
HAMPTON TOWNSHIP SD,Biology,Historically Underperforming,39,33.3,30.8,28.2,7.7,2019
HAMPTON TOWNSHIP SD,Literature,All Students,231,45,48.5,5.6,0.9,2019
HAMPTON TOWNSHIP SD,Literature,Historically Underperforming,39,23.1,48.7,23.1,5.1,2019
HIGHLANDS SD,Algebra I,All Students,145,9.7,51,34.5,4.8,2019
HIGHLANDS SD,Algebra I,Historically Underperforming,69,5.8,39.1,44.9,10.1,2019
HIGHLANDS SD,Biology,All Students,142,4.2,33.8,44.4,17.6,2019
HIGHLANDS SD,Biology,Historically Underperforming,69,1.4,24.6,43.5,30.4,2019
HIGHLANDS SD,Literature,All Students,144,4.9,69.4,21.5,4.2,2019
HIGHLANDS SD,Literature,Historically Underperforming,69,0,60.9,30.4,8.7,2019
HILL HOUSE PASSPORT ACADEMY CHARTER SCHOOL,Algebra I,All Students,39,0,2.6,33.3,64.1,2019
HILL HOUSE PASSPORT ACADEMY CHARTER SCHOOL,Algebra I,Historically Underperforming,33,0,3,36.4,60.6,2019
HILL HOUSE PASSPORT ACADEMY CHARTER SCHOOL,Biology,All Students,35,0,2.9,11.4,85.7,2019
HILL HOUSE PASSPORT ACADEMY CHARTER SCHOOL,Biology,Historically Underperforming,29,0,3.4,13.8,82.8,2019
HILL HOUSE PASSPORT ACADEMY CHARTER SCHOOL,Literature,All Students,34,0,8.8,32.4,58.8,2019
HILL HOUSE PASSPORT ACADEMY CHARTER SCHOOL,Literature,Historically Underperforming,27,0,7.4,29.6,63,2019
KEYSTONE OAKS SD,Algebra I,All Students,138,23.2,57.2,15.9,3.6,2019
KEYSTONE OAKS SD,Algebra I,Historically Underperforming,51,11.8,43.1,37.3,7.8,2019
KEYSTONE OAKS SD,Biology,All Students,140,12.1,39.3,37.1,11.4,2019
KEYSTONE OAKS SD,Biology,Historically Underperforming,52,5.8,26.9,46.2,21.2,2019
KEYSTONE OAKS SD,Literature,All Students,138,8,65.2,21.7,5.1,2019
KEYSTONE OAKS SD,Literature,Historically Underperforming,50,2,56,28,14,2019
MCKEESPORT AREA SD,Algebra I,All Students,211,6.2,21.8,36,36,2019
MCKEESPORT AREA SD,Algebra I,Historically Underperforming,131,1.5,18.3,34.4,45.8,2019
MCKEESPORT AREA SD,Biology,All Students,206,9.2,23.8,23.3,43.7,2019
MCKEESPORT AREA SD,Biology,Historically Underperforming,125,3.2,20,19.2,57.6,2019
MCKEESPORT AREA SD,Literature,All Students,215,4.2,45.1,32.6,18.1,2019
MCKEESPORT AREA SD,Literature,Historically Underperforming,135,0.7,34.1,38.5,26.7,2019
MCKEESPORT AREA TECH CTR,Algebra I,All Students,6,,,,,2019
MCKEESPORT AREA TECH CTR,Algebra I,Historically Underperforming,4,,,,,2019
MCKEESPORT AREA TECH CTR,Biology,All Students,6,,,,,2019
MCKEESPORT AREA TECH CTR,Biology,Historically Underperforming,4,,,,,2019
MCKEESPORT AREA TECH CTR,Literature,All Students,6,,,,,2019
MCKEESPORT AREA TECH CTR,Literature,Historically Underperforming,4,,,,,2019
MONTOUR SD,Algebra I,All Students,237,24.5,48.5,20.7,6.3,2019
MONTOUR SD,Algebra I,Historically Underperforming,79,13.9,36.7,31.6,17.7,2019
MONTOUR SD,Biology,All Students,238,29.8,38.7,23.1,8.4,2019
MONTOUR SD,Biology,Historically Underperforming,81,16,27.2,42,14.8,2019
MONTOUR SD,Literature,All Students,240,15.8,70.8,10,3.3,2019
MONTOUR SD,Literature,Historically Underperforming,82,11,59.8,20.7,8.5,2019
MOON AREA SD,Algebra I,All Students,267,30.7,52.1,14.2,3,2019
MOON AREA SD,Algebra I,Historically Underperforming,61,13.1,37.7,36.1,13.1,2019
MOON AREA SD,Biology,All Students,265,45.7,37.7,10.2,6.4,2019
MOON AREA SD,Biology,Historically Underperforming,60,18.3,41.7,13.3,26.7,2019
MOON AREA SD,Literature,All Students,266,23.3,65.8,7.1,3.8,2019
MOON AREA SD,Literature,Historically Underperforming,61,6.6,55.7,21.3,16.4,2019
MT LEBANON SD,Algebra I,All Students,422,45.7,44.5,8.8,0.9,2019
MT LEBANON SD,Algebra I,Historically Underperforming,95,22.1,44.2,29.5,4.2,2019
MT LEBANON SD,Biology,All Students,418,52.9,37.1,6.9,3.1,2019
MT LEBANON SD,Biology,Historically Underperforming,94,27.7,39.4,22.3,10.6,2019
MT LEBANON SD,Literature,All Students,421,32.5,61,5.2,1.2,2019
MT LEBANON SD,Literature,Historically Underperforming,94,12.8,64.9,18.1,4.3,2019
NORTH ALLEGHENY SD,Algebra I,All Students,639,47.7,37.9,11.6,2.8,2019
NORTH ALLEGHENY SD,Algebra I,Historically Underperforming,98,19.4,33.7,30.6,16.3,2019
NORTH ALLEGHENY SD,Biology,All Students,636,50.3,33.5,10.5,5.7,2019
NORTH ALLEGHENY SD,Biology,Historically Underperforming,95,17.9,32.6,20,29.5,2019
NORTH ALLEGHENY SD,Literature,All Students,635,35.4,56.2,6.3,2,2019
NORTH ALLEGHENY SD,Literature,Historically Underperforming,95,15.8,47.4,24.2,12.6,2019
NORTH HILLS SD,Algebra I,All Students,268,41,39.6,16.8,2.6,2019
NORTH HILLS SD,Algebra I,Historically Underperforming,74,23,36.5,32.4,8.1,2019
NORTH HILLS SD,Biology,All Students,269,34.9,39.8,20.1,5.2,2019
NORTH HILLS SD,Biology,Historically Underperforming,76,15.8,38.2,31.6,14.5,2019
NORTH HILLS SD,Literature,All Students,268,22.8,61.6,10.1,5.6,2019
NORTH HILLS SD,Literature,Historically Underperforming,76,9.2,53.9,19.7,17.1,2019
NORTHGATE SD,Algebra I,All Students,63,12.7,33.3,44.4,9.5,2019
NORTHGATE SD,Algebra I,Historically Underperforming,30,6.7,26.7,50,16.7,2019
NORTHGATE SD,Biology,All Students,64,12.5,50,32.8,4.7,2019
NORTHGATE SD,Biology,Historically Underperforming,31,6.5,41.9,41.9,9.7,2019
NORTHGATE SD,Literature,All Students,63,14.3,54,23.8,7.9,2019
NORTHGATE SD,Literature,Historically Underperforming,31,3.2,41.9,38.7,16.1,2019
PARKWAY WEST CTC,Algebra I,All Students,3,,,,,2019
PARKWAY WEST CTC,Algebra I,Historically Underperforming,2,,,,,2019
PARKWAY WEST CTC,Biology,All Students,3,,,,,2019
PARKWAY WEST CTC,Biology,Historically Underperforming,2,,,,,2019
PARKWAY WEST CTC,Literature,All Students,3,,,,,2019
PARKWAY WEST CTC,Literature,Historically Underperforming,2,,,,,2019
PENN HILLS SD,Algebra I,All Students,256,3.9,24.2,41.8,30.1,2019
PENN HILLS SD,Algebra I,Historically Underperforming,166,3,16.9,39.2,41,2019
PENN HILLS SD,Biology,All Students,256,8.2,30.5,25,36.3,2019
PENN HILLS SD,Biology,Historically Underperforming,162,4.3,21,27.8,46.9,2019
PENN HILLS SD,Literature,All Students,277,1.1,45.5,33.2,20.2,2019
PENN HILLS SD,Literature,Historically Underperforming,178,0.6,33.7,38.2,27.5,2019
PENNSYLVANIA DISTANCE LEARNING CS,Algebra I,All Students,64,6.3,18.8,43.8,31.3,2019
PENNSYLVANIA DISTANCE LEARNING CS,Algebra I,Historically Underperforming,24,0,16.7,37.5,45.8,2019
PENNSYLVANIA DISTANCE LEARNING CS,Biology,All Students,63,1.6,22.2,39.7,36.5,2019
PENNSYLVANIA DISTANCE LEARNING CS,Biology,Historically Underperforming,24,0,25,29.2,45.8,2019
PENNSYLVANIA DISTANCE LEARNING CS,Literature,All Students,63,3.2,44.4,30.2,22.2,2019
PENNSYLVANIA DISTANCE LEARNING CS,Literature,Historically Underperforming,24,0,41.7,25,33.3,2019
PINE-RICHLAND SD,Algebra I,All Students,343,41.7,49,7.9,1.5,2019
PINE-RICHLAND SD,Algebra I,Historically Underperforming,59,22,39,30.5,8.5,2019
PINE-RICHLAND SD,Biology,All Students,341,34.9,49.6,12,3.5,2019
PINE-RICHLAND SD,Biology,Historically Underperforming,58,22.4,32.8,25.9,19,2019
PINE-RICHLAND SD,Literature,All Students,342,18.7,73.4,6.7,1.2,2019
PINE-RICHLAND SD,Literature,Historically Underperforming,59,6.8,61,27.1,5.1,2019
PITTSBURGH SD,Algebra I,All Students,106,0,17.9,47.2,34.9,2019
PITTSBURGH SD,Algebra I,Historically Underperforming,100,0,16,48,36,2019
PITTSBURGH SD,Biology,All Students,99,0,10.1,28.3,61.6,2019
PITTSBURGH SD,Biology,Historically Underperforming,93,0,7.5,30.1,62.4,2019
PITTSBURGH SD,Literature,All Students,101,0,30.7,38.6,30.7,2019
PITTSBURGH SD,Literature,Historically Underperforming,95,0,28.4,40,31.6,2019
PITTSBURGH SD,Algebra I,All Students,334,20.7,42.8,29.9,6.6,2019
PITTSBURGH SD,Algebra I,Historically Underperforming,154,7.8,37.7,41.6,13,2019
PITTSBURGH SD,Biology,All Students,337,22.3,35.3,25.5,16.9,2019
PITTSBURGH SD,Biology,Historically Underperforming,158,7,26.6,36.7,29.7,2019
PITTSBURGH SD,Literature,All Students,338,11.2,58.3,24,6.5,2019
PITTSBURGH SD,Literature,Historically Underperforming,159,4.4,44,40.3,11.3,2019
PITTSBURGH SD,Algebra I,All Students,252,5.2,27.4,40.9,26.6,2019
PITTSBURGH SD,Algebra I,Historically Underperforming,192,3.6,21.9,41.7,32.8,2019
PITTSBURGH SD,Biology,All Students,252,0,21.4,31,47.6,2019
PITTSBURGH SD,Biology,Historically Underperforming,191,0,15.2,27.2,57.6,2019
PITTSBURGH SD,Literature,All Students,248,2.4,37.5,29,31,2019
PITTSBURGH SD,Literature,Historically Underperforming,189,0.5,31.7,27.5,40.2,2019
PITTSBURGH SD,Algebra I,All Students,128,26.6,47.7,21.9,3.9,2019
PITTSBURGH SD,Algebra I,Historically Underperforming,40,22.5,37.5,32.5,7.5,2019
PITTSBURGH SD,Biology,All Students,128,28.9,40.6,24.2,6.3,2019
PITTSBURGH SD,Biology,Historically Underperforming,39,15.4,35.9,38.5,10.3,2019
PITTSBURGH SD,Literature,All Students,128,34.4,59.4,6.3,0,2019
PITTSBURGH SD,Literature,Historically Underperforming,39,17.9,74.4,7.7,0,2019
PITTSBURGH SD,Algebra I,All Students,133,14.3,36.1,33.8,15.8,2019
PITTSBURGH SD,Algebra I,Historically Underperforming,85,5.9,31.8,40,22.4,2019
PITTSBURGH SD,Biology,All Students,129,6.2,21.7,36.4,35.7,2019
PITTSBURGH SD,Biology,Historically Underperforming,83,3.6,15.7,36.1,44.6,2019
PITTSBURGH SD,Literature,All Students,133,2.3,66.9,18,12.8,2019
PITTSBURGH SD,Literature,Historically Underperforming,86,0,57,24.4,18.6,2019
PITTSBURGH SD,Algebra I,All Students,45,2.2,22.2,42.2,33.3,2019
PITTSBURGH SD,Algebra I,Historically Underperforming,39,0,15.4,48.7,35.9,2019
PITTSBURGH SD,Biology,All Students,41,0,7.3,19.5,73.2,2019
PITTSBURGH SD,Biology,Historically Underperforming,36,0,5.6,16.7,77.8,2019
PITTSBURGH SD,Literature,All Students,45,0,26.7,40,33.3,2019
PITTSBURGH SD,Literature,Historically Underperforming,39,0,23.1,41,35.9,2019
PITTSBURGH SD,Algebra I,All Students,119,13.4,54.6,29.4,2.5,2019
PITTSBURGH SD,Algebra I,Historically Underperforming,50,8,38,50,4,2019
PITTSBURGH SD,Biology,All Students,119,14.3,40.3,35.3,10.1,2019
PITTSBURGH SD,Biology,Historically Underperforming,50,4,26,58,12,2019
PITTSBURGH SD,Literature,All Students,119,14.3,66.4,18.5,0.8,2019
PITTSBURGH SD,Literature,Historically Underperforming,50,6,68,24,2,2019
PITTSBURGH SD,Algebra I,All Students,3,,,,,2019
PITTSBURGH SD,Algebra I,Historically Underperforming,3,,,,,2019
PITTSBURGH SD,Biology,All Students,3,,,,,2019
PITTSBURGH SD,Biology,Historically Underperforming,3,,,,,2019
PITTSBURGH SD,Literature,All Students,4,,,,,2019
PITTSBURGH SD,Literature,Historically Underperforming,4,,,,,2019
PITTSBURGH SD,Algebra I,All Students,16,6.3,31.3,50,12.5,2019
PITTSBURGH SD,Algebra I,Historically Underperforming,5,,,,,2019
PITTSBURGH SD,Biology,All Students,16,0,31.3,37.5,31.3,2019
PITTSBURGH SD,Biology,Historically Underperforming,5,,,,,2019
PITTSBURGH SD,Literature,All Students,16,0,62.5,31.3,6.3,2019
PITTSBURGH SD,Literature,Historically Underperforming,5,,,,,2019
PITTSBURGH SD,Algebra I,All Students,80,1.3,20,45,33.8,2019
PITTSBURGH SD,Algebra I,Historically Underperforming,70,1.4,17.1,42.9,38.6,2019
PITTSBURGH SD,Biology,All Students,76,2.6,9.2,26.3,61.8,2019
PITTSBURGH SD,Biology,Historically Underperforming,66,3,7.6,24.2,65.2,2019
PITTSBURGH SD,Literature,All Students,75,0,33.3,42.7,24,2019
PITTSBURGH SD,Literature,Historically Underperforming,64,0,31.3,42.2,26.6,2019
PITTSBURGH SD,Algebra I,All Students,86,31.4,47.7,17.4,3.5,2019
PITTSBURGH SD,Algebra I,Historically Underperforming,42,19,47.6,26.2,7.1,2019
PITTSBURGH SD,Biology,All Students,86,25.6,55.8,17.4,1.2,2019
PITTSBURGH SD,Biology,Historically Underperforming,42,11.9,57.1,28.6,2.4,2019
PITTSBURGH SD,Literature,All Students,86,3.5,79.1,15.1,2.3,2019
PITTSBURGH SD,Literature,Historically Underperforming,42,2.4,69,23.8,4.8,2019
PLUM BOROUGH SD,Algebra I,All Students,284,28.9,45.1,22.9,3.2,2019
PLUM BOROUGH SD,Algebra I,Historically Underperforming,89,14.6,37.1,40.4,7.9,2019
PLUM BOROUGH SD,Biology,All Students,287,26.5,47.4,20.6,5.6,2019
PLUM BOROUGH SD,Biology,Historically Underperforming,91,14.3,37.4,37.4,11,2019
PLUM BOROUGH SD,Literature,All Students,285,14.4,69.1,14.4,2.1,2019
PLUM BOROUGH SD,Literature,Historically Underperforming,89,5.6,55.1,32.6,6.7,2019
PROPEL CS-BRADDOCK HILLS,Algebra I,All Students,62,8.1,22.6,40.3,29,2019
PROPEL CS-BRADDOCK HILLS,Algebra I,Historically Underperforming,50,2,22,46,30,2019
PROPEL CS-BRADDOCK HILLS,Biology,All Students,60,8.3,20,31.7,40,2019
PROPEL CS-BRADDOCK HILLS,Biology,Historically Underperforming,49,4.1,20.4,32.7,42.9,2019
PROPEL CS-BRADDOCK HILLS,Literature,All Students,56,0,55.4,28.6,16.1,2019
PROPEL CS-BRADDOCK HILLS,Literature,Historically Underperforming,45,0,53.3,28.9,17.8,2019
PROPEL CS-HOMESTEAD,Algebra I,All Students,30,6.7,20,46.7,26.7,2019
PROPEL CS-HOMESTEAD,Algebra I,Historically Underperforming,23,8.7,13,43.5,34.8,2019
PROPEL CS-HOMESTEAD,Biology,All Students,30,0,36.7,13.3,50,2019
PROPEL CS-HOMESTEAD,Biology,Historically Underperforming,23,0,34.8,13,52.2,2019
PROPEL CS-HOMESTEAD,Literature,All Students,31,0,29,45.2,25.8,2019
PROPEL CS-HOMESTEAD,Literature,Historically Underperforming,24,0,25,45.8,29.2,2019
PROPEL CS-MONTOUR,Algebra I,All Students,11,18.2,18.2,45.5,18.2,2019
PROPEL CS-MONTOUR,Algebra I,Historically Underperforming,8,,,,,2019
PROPEL CS-MONTOUR,Biology,All Students,11,9.1,9.1,45.5,36.4,2019
PROPEL CS-MONTOUR,Biology,Historically Underperforming,8,,,,,2019
PROPEL CS-MONTOUR,Literature,All Students,11,9.1,27.3,36.4,27.3,2019
PROPEL CS-MONTOUR,Literature,Historically Underperforming,8,,,,,2019
