INNOVATIVE ARTS ACADEMY CS,0,2735152.4,0,3041174.09,2735152.4,2016
INQUIRY CHARTER SCHOOL,163532.8,2280442.45,10144,2615915.14,2454119.25,2016
INTERBORO SD,1205950.52,40340361.02,21849228.91,64194704.93,63395540.45,2016
IROQUOIS SD,343829.12,6043464.19,12818829.96,19013697.72,19217370.27,2016
JAMESTOWN AREA SD,59350.55,3685125.35,5303798.9,8746368.96,9048274.8,2016
JEANNETTE CITY SD,1135842.6,5626426.22,13184701.88,19955229.69,19978970.7,2016
JEFFERSON COUNTY-DUBOIS AREA VOCATIONAL-TECHNICAL SCHOOL,411501.22,6087137.88,1091620.4,7565077.6,7590259.5,2016
JEFFERSON-MORGAN SD,394661.8,5033076.85,8948423.35,14990847.26,14376162,2016
JENKINTOWN SD,74760,12155250,3005268,15883921,15369916,2016
JERSEY SHORE AREA SD,653857.18,16868076.41,22639261.84,40616194.86,40161195.43,2016
JIM THORPE AREA SD,616255.23,31791296.43,9329997,44862470.47,44486505.08,2016
JOHN B. STETSON CHARTER SCHOOL,1621819.47,10807239.36,40365.81,12034827.98,12469424.64,2016
JOHNSONBURG AREA SD,184941.81,2701159.29,7800710.46,10829093.27,10686811.56,2016
JUNIATA COUNTY SD,1068557.06,17066858.52,18858752.91,36722768.84,36994168.49,2016
JUNIATA VALLEY SD,319624.29,4138965.08,7638547.07,11382341.74,12106594.97,2016
KIPP DUBOIS CHARTER SCHOOL,459891,6781930,122152,7702024,7363973,2016
KIPP PHILADELPHIA CHARTER SCHOOL,818231,10905208,124472,15970252,11847911,2016
KIPP WEST PHILADELPHIA CS,25606,1326621,12290,1566866,1364517,2016
KIPP WEST PHILADELPHIA PREPARATORY CHARTER SCHOOL,290114,3916448,86789,4249850,4293351,2016
KANE AREA SD,375942.63,4673645.69,12382963.26,17398519.53,17441406.58,2016
KARNS CITY AREA SD,3790.05,7679892.87,15913167,25012281.69,23599900.92,2016
KENNETT CONSOLIDATED SD,945652.02,64446850.9,16734074.53,81882128.82,82126577.45,2016
KEYSTONE  SD,335567.41,4907516.35,10712736.11,15498655.96,15955819.87,2016
KEYSTONE ACADEMY CHARTER SCHOOL,577580,7142353,121064,7187823,7840997,2016
KEYSTONE CENTRAL SD,2346729.74,31371054.54,38597799.8,76947075.25,72315584.08,2016
KEYSTONE EDUCATION CENTER CS,337888.43,3360002.45,57598.56,3974645.32,3755489.44,2016
KEYSTONE OAKS SD,634302.23,29960718.42,11343657.47,40295538.17,42323678.12,2016
KHEPERA CS,0,0,0,0,0,2016
KISKI AREA SD,1610578.48,25607195.65,30526598.64,55898863.31,57829069.95,2016
KUTZTOWN AREA SD,279894.08,22282510.01,8621721.84,51858334.67,51292943.43,2016
LA ACADEMIA PARTNERSHIP CHARTER SCHOOL,555866.48,2873724.19,35879.25,3531097.34,3465469.92,2016
LABORATORY CS,621583,5980903,139731,7171113,6755321,2016
LACKAWANNA TRAIL SD,352945.73,10062684.72,10761407.94,20386425.64,21837322.87,2016
LAKE-LEHMAN SD,469216.64,16108483.95,12884958.77,29633337.62,29462659.36,2016
LAKELAND SD,258645.79,12432402.39,10340823.14,21775955.54,23031871.32,2016
LAKEVIEW SD,630241.31,5104467.44,10787325.94,16267492.2,16522034.69,2016
LAMPETER-STRASBURG SD,490968.87,38490316.84,12405117.79,50841601.32,51390472,2016
LANCASTER COUNTY CAREER AND TECHNOLOGY CENTER,,,,,,2016
LANCASTER COUNTY CAREER AND TECHNOLOGY CENTER ,5227839.72,17773545.65,4259295.8,27249915.68,27271849.3,2016
LANCASTER SD,15402587,87731682,107058639,212198631,213207148,2016
LAUREL HIGHLANDS SD,1410854.49,21656703.57,25793322.63,47836998.27,48860880.69,2016
LAUREL SD,955443.9,5891313.97,11852054.1,18073871.86,18698811.97,2016
LAWRENCE COUNTY CAREER AND TECHNICAL CENTER,194250,5097451.86,1245432.89,6537130.22,6537134.75,2016
LEBANON COUNTY CAREER AND TECHNOLOGY CENTER,1622537.64,5561380.41,1485818.27,8748030.96,8669736.32,2016
LEBANON SD,4406702.81,21591023,44968417.69,73651350.12,70969386.71,2016
LEECHBURG AREA SD,247287.33,6782156.88,7650864.71,13641151.73,14682358.92,2016
LEHIGH CAREER AND TECHNICAL INSTITUTE,952801.03,23245857.2,5337115.01,29256833.53,29547013.96,2016
LEHIGH VALLEY ACADEMY REGIONAL CS,516291,20175342,206457,20547207,21066034,2016
LEHIGH VALLEY CHARTER HIGH SCHOOL FOR THE ARTS,136242.1,7928969.67,31083.38,8027701.74,8097796.15,2016
LEHIGH VALLEY DUAL LANGUAGE CHARTER SCHOOL,248285.16,5088873.23,64688.33,4739067.98,5401846.72,2016
LEHIGHTON AREA SD,448962.8,21426530.33,16273254.39,41478220.3,40578311.73,2016
LENAPE TECHNICAL SCHOOL,141876.3,6286950.24,1367217.85,8185566.44,7796044.39,2016
LEWISBURG AREA SD,528393.66,25304227.37,11287548.45,37683982.65,37860094.81,2016
LIGONIER VALLEY SD,586079.11,17288826.43,11338003.98,37387728.72,37984992.52,2016
LINCOLN CS,541665.12,7507511.26,171679,7556440.79,8220855.38,2016
LINCOLN LEADERSHIP ACADEMY CHARTER SCHOOL,580164.87,8004892.38,138963.3,7879040.3,8724020.55,2016
LINCOLN PARK PERFORMING ARTS CS,113153,9769265,244775,9254345.99,10127193,2016
LINE MOUNTAIN SD,386337.3,7791585.08,11418433.19,20534313.07,19615355.57,2016
LITTLESTOWN AREA SD,416149.92,18353363.14,12367376.4,30590458.16,31333708.46,2016
LOWER DAUPHIN SD,519245.33,38605520.9,20903964.91,59577386.54,60028731.14,2016
LOWER MERION SD,752934.59,216568717.4,35946210.31,253267862.3,253267862.3,2016
LOWER MORELAND TOWNSHIP SD,301622.6,37976058.59,8834443.13,47081049.78,47112124.32,2016
LOYALSOCK TOWNSHIP SD,373908.8,15171884.53,6892401.16,22223456.17,22966988.74,2016
LYCOMING CAREER AND TECHNOLOGY CENTER,90390,1337798.21,411304.21,1839492.42,1839492.42,2016
MAST COMMUNITY CS II,289803,5907791,53406,4727918,6251000,2016
MAHANOY AREA SD,642635.43,5425690.28,12073589.22,18131151.67,18143564.93,2016
MANCHESTER ACADEMIC CS,346294,5696846,43031,6382263,6086171,2016
MANHEIM CENTRAL SD,1548223.51,36299034.05,14662099.91,50875169.46,52509357.47,2016
MANHEIM TOWNSHIP SD,806601.98,71561157.17,19968214.7,92021050.04,92374535.61,2016
MARIANA BRACETTI ACADEMY CS,945035,14184614,312606,15682857,15442255,2016
MARION CENTER AREA SD,706923.58,7822136.97,15779251.63,24306675.77,24308312.18,2016
MARITIME ACADEMY CS,926956.84,8677815.01,64877.4,9517157.06,9669649.25,2016
MARPLE NEWTOWN SD,673862.52,67075409.01,13493691.38,78182919.06,81242962.91,2016
MARS AREA SD,15000,32362299.64,13179338.64,45183596.26,45556638.28,2016
MASTBAUM JULES E AREA VOCATIONAL-TECHNICAL SCHOOL,240797382.9,1303360171,1565568389,4072273193,4108843228,2016
MASTERY CHS - LENFEST CAMPUS,6633141,26315123,192767,32130268,33141031,2016
MASTERY CS - CLEVELAND ELEMENTARY,1139434,8634013,97618,9756923,9871065,2016
MASTERY CS - FRANCIS D. PASTORIUS ELEMENTARY,771571,7099268,23615,7525007,7894454,2016
MASTERY CS - HARDY WILLIAMS,3176300,13615868,277010,16751068,17069178,2016
MASTERY CS - MANN CAMPUS,677965,6359159,69395,7272739,7106519,2016
MASTERY CS - SHOEMAKER CAMPUS,599963,9997566,204229,10776311,10801758,2016
MASTERY CS -THOMAS CAMPUS,1052513,14928992,281715,16099132,16263220,2016
MASTERY CS JOHN WISTER ELEMENTARY,451327,6259356,5198,6928598,6715881,2016
MASTERY CS-CLYMER ELEMENTARY,434805,7276501,54307,7114788,7765613,2016
MASTERY CS-GRATZ CAMPUS,2963505,20046167,118786,24437676,23180113,2016
MASTERY CS-HARRITY CAMPUS,1161736,10054942,108562,11523757,11325240,2016
MASTERY CS-PICKETT CAMPUS,683084,10909094,225599,12027388,11817777,2016
MASTERY CS-SMEDLEY CAMPUS,1115554,9059773,93107,10149476,10268434,2016
MATH CIVICS AND SCIENCES CS,1293810.99,8904914,100759.55,9901636.78,10299484.54,2016
"MATHEMATICS, SCIENCE & TECHNOLOGY COMMUNITY CS",1085252,15614142,323248,16293394,17022642,2016
MCGUFFEY SD,378675.01,14009233.99,16793357.76,32021638.51,31401722.86,2016
MCKEESPORT AREA SD,4782569,16164166,40731265,59796384,61701511,2016
MECHANICSBURG AREA SD,602847.54,47688552.06,16033460.85,71528589.37,64324860.45,2016
MEMPHIS STREET ACADEMY CS @ JP JONES,1624383,10695718,71023,10193222,12391124,2016
MERCER AREA SD,8911.24,7887930.64,9460002.5,17383144.05,17356844.38,2016
MERCER COUNTY CAREER CENTER,290797.8,4370060.94,780648.3,5573196.53,5441507.04,2016
METHACTON SD,666223.39,81612630.46,22514305.84,103692679.6,104810743.2,2016
MEYERSDALE AREA SD,500879.45,2991858.93,10503613.31,14054857.97,13996351.69,2016
MID VALLEY SD,585086.16,17900374.44,9244060.31,24592127.01,27758834.34,2016
MIDD-WEST SD,1204588,17796285,19682232,39049641,38683105,2016
MIDDLE BUCKS INSTITUTE OF TECHNOLOGY,268272.47,8976151.63,1294809.14,10604465.35,10539233.24,2016
MIDDLETOWN AREA SD,763786.15,29601319.17,15465674.65,45476148.57,45966148.57,2016
MIDLAND BOROUGH SD,207177.9,1098660.37,4614910.86,5283312.13,5920749.13,2016
MIFFLIN COUNTY ACADEMY OF SCIENCE AND TECHNOLOGY,160453,2548948.37,602049.75,3153015.12,3311451.12,2016
MIFFLIN COUNTY SD,4222887.52,33694961.81,40139806.44,103049135.9,105128326.2,2016
MIFFLINBURG AREA SD,773001.07,15331656.08,14186758.28,29285496.38,30325305.75,2016
MILLCREEK TOWNSHIP SD,1955059.08,64763253.87,29788181.74,96031159.68,97448164.07,2016
MILLERSBURG AREA SD,190345.08,7684330.96,6431768.92,14024611.43,14306444.96,2016
MILLVILLE AREA SD,250755,5654855,6589222,12917161,13040941,2016
MILTON AREA SD,1457941.57,15167042.37,16526459.72,31886489.14,33151443.66,2016
MINERSVILLE AREA SD,415931.72,7888684.2,9274583.12,17408809.61,17579199.04,2016
MOHAWK AREA SD,428996.98,7336415,16281704.87,23166209,24049666.85,2016
MON VALLEY CAREER AND TECHNOLOGY CENTER,130857,2581596.59,655964.66,3328440.52,3376618.25,2016
MONESSEN CITY SD,538566.94,5141322.39,10027422.21,15497530.29,15707311.54,2016
MONITEAU SD,36419.76,6928037.75,13783655.06,20390646.35,20851431.09,2016
MONROE CAREER AND TECHNICAL INSTITUTE,544621.83,7826976.14,1832448.57,10097486.23,10204046.54,2016
MONTESSORI REGIONAL CS,226433,5008159,72434,5365722,5307026,2016
MONTGOMERY AREA SD,416555.11,5997279.96,8664679.06,15285191.64,15260307.13,2016
MONTOUR SD,639495.55,51778612.07,13183383.57,61656186.78,66411513.55,2016
MONTOURSVILLE AREA SD,360228.62,15557335.32,12439368.26,28675903.34,28356932.2,2016
MONTROSE AREA SD,584000.86,12576673.43,13689790.55,25245587.27,26850464.84,2016
MOON AREA SD,1385929,52145282,18558490,73626264.35,80258202,2016
MORRISVILLE BOROUGH SD,876461,12350622,7269704,20600464,20497354,2016
MOSHANNON VALLEY SD,376242.81,3745254.98,10681253.3,14340430.89,14806107.29,2016
MOUNT CARMEL AREA SD,805249.77,4922849.27,13405626.4,19635615.09,19133725.44,2016
MOUNT PLEASANT AREA SD,662862.96,16394598.94,16398666.52,33436697.86,33581959.86,2016
MOUNT UNION AREA SD,1997088.24,5647166.98,14317099.38,21982071.15,21961354.6,2016
MOUNTAIN VIEW SD,459271.05,9289832.37,10451893.97,20463180.55,20205576.4,2016
MT LEBANON SD,1005387.01,74421577.22,23456169.35,96069352.28,98883133.58,2016
MUHLENBERG SD,1223295,39642074,15917601,57647344,56782970,2016
MULTICULTURAL ACADEMY CS,207761,2806362,70543,3074053,3084666,2016
MUNCY SD,293948.26,9673242.95,6956490.56,17273288.15,16940913.13,2016
NAZARETH AREA SD,540846.23,60866091.68,20902687.49,81102111.65,82348910.14,2016
NESHAMINY SD,1263596.38,127206187.5,42343847.26,174898609.6,170816416.2,2016
NESHANNOCK TOWNSHIP SD,58843.19,12374479.5,6115976.43,17717554.47,18549299.12,2016
NEW BRIGHTON AREA SD,670059,6812962,16068953,27285180,27821974,2016
NEW CASTLE AREA SD,3915758.05,11176436.28,35833801.87,51677880.58,50929096.1,2016
NEW DAY CHARTER SCHOOL,122595.92,2260534.09,36006.16,2144130.64,2419136.17,2016
NEW FOUNDATIONS CS,1304321,14790139,338538,15549604,16432998,2016
NEW HOPE-SOLEBURY SD,146310.2,32974363.73,6337851.81,38785105,39481891.18,2016
NEW KENSINGTON-ARNOLD SD,2002720.69,11800060.46,21483987.89,36325000.38,35811004.04,2016
NEWPORT SD,422081.37,8421118.42,10449834.76,20065152.46,20400869.28,2016
NITTANY VALLEY CS,16097,697200,5814,649989,719111,2016
NORRISTOWN AREA SD,6708680.14,105177554,35151806.78,147551555.6,147089570,2016
NORTH ALLEGHENY SD,1073621.03,119460307.9,33135264.2,149789680.8,154026395,2016
NORTH CLARION COUNTY SD,253315.15,2976732.55,5755186.47,8572017.78,8985234.17,2016
NORTH EAST SD,704178.28,9337334.59,17540143.21,28112398.04,33467965.03,2016
NORTH HILLS SD,979826,56645575,18900187,76488531.09,76525588,2016
NORTH MONTCO TECHNICAL CAREER CENTER,337502.16,10416545.87,1678197.67,12120186.17,12432245.7,2016
NORTH PENN SD,3920948.88,195663474.8,49738162.15,264925128.9,269205740.6,2016
NORTH POCONO SD,690364.22,32085979.88,18289047.27,50613288.64,51065391.37,2016
NORTH SCHUYLKILL SD,743921.48,11981024.72,15984056.94,37037969.61,37054003.14,2016
NORTH STAR SD,813104.34,5457429.79,12326249.63,18938491.37,18596783.76,2016
NORTHAMPTON AREA SD,1388351.01,66545770.48,30496282.82,98335292.29,98437112.83,2016
NORTHEAST BRADFORD SD,338865.07,4362380.96,9386727.12,14715989.12,14087973.15,2016
NORTHEASTERN YORK SD,1171505.27,43142837.34,23247417.79,63785111.57,67568282.4,2016
NORTHERN BEDFORD COUNTY SD,321779.03,4119908.71,9039777.52,20749510.84,21608928.26,2016
NORTHERN CAMBRIA SD,391518.09,3599901.16,13252101.21,16806768.54,17247770.46,2016
NORTHERN LEBANON SD,560150,21003605.86,14438057.66,35457980.01,36004813.52,2016
NORTHERN LEHIGH SD,530419.64,17648711.38,13044242.48,30788301.4,31376696.5,2016
NORTHERN POTTER SD,305653.06,2913532.44,6691748.55,9556583.09,9910934.05,2016
NORTHERN TIER CAREER CENTER,142985,3284147.42,733003,4190011.21,4160135.42,2016
NORTHERN TIOGA SD,1013569.73,11471385.63,21507897.97,32921370.11,33992853.33,2016
NORTHERN WESTMORELAND CAREER & TECHNOLOGY CENTER,140071,2514565.58,569516.29,3260667.66,3224152.87,2016
NORTHERN YORK COUNTY SD,484783,29455951.74,15634839.81,45440887.37,46037741.55,2016
NORTHGATE SD,1134805,13787026,8474797,22450876,23908598,2016
NORTHUMBERLAND COUNTY CAREER AND TECHNOLOGY CENTER,93745,1576119.03,463331.77,2013326.13,2133195.8,2016
NORTHWEST AREA SD,459937.85,6776156.15,11386912.97,17646860.74,18623006.97,2016
NORTHWESTERN  SD,610654.08,5744423,14057636.2,18933397.58,20412713.28,2016
NORTHWESTERN LEHIGH SD,214173.05,27934520.9,12746699.35,40230910.98,40895393.3,2016
NORTHWOOD ACADEMY CS,737098.46,8719796.04,74366.28,9491296.85,9589429.78,2016
NORWIN SD,726804.91,38124986.37,30539820.12,68745185.6,70549880.68,2016
OCTORARA AREA SD,772230.03,35718053.35,14672921.61,51118710.57,51261523.35,2016
OIL CITY AREA SD,1512224.79,7107441.52,22866923.19,29873827.7,31486589.5,2016
OLD FORGE SD,224142.98,8041237.31,5117892.05,14040327.1,13383272.34,2016
OLEY VALLEY SD,366834.87,21317097.57,9838207.55,31931442.98,31522139.99,2016
OLNEY CHARTER HIGH SCHOOL,2961024.45,23452778.62,68885.41,27838002.1,26482688.48,2016
OSWAYO VALLEY SD,207595.75,2322098.7,5473462.01,7714972.11,8003156.46,2016
OTTO-ELDRED SD,815580.74,2019615.65,9228548.92,12303505.75,12063745.31,2016
OWEN J ROBERTS SD,906601.8,77989676.31,20889974.08,99785850.69,99815256.89,2016
OXFORD AREA SD,1116827.06,37930813.42,24282546.32,62404608.76,63330486.8,2016
PALISADES SD,421465.92,32169088.96,9498499.4,42027509.36,42089054.28,2016
PALMERTON AREA SD,478541.89,18650652,11727257.46,28340797.02,30856451.35,2016
PALMYRA AREA SD,1060742.12,33126007.41,13659792.62,46588727.11,47846542.15,2016
PAN AMERICAN ACADEMY CS,729537,8107070,175015,8741598,9011622,2016
PANTHER VALLEY SD,1081266.26,10866392.24,13782038.93,46919187.55,46801542.68,2016
PARKLAND SD,1584792,132966844,29821610,161509892.4,164379125,2016
PARKWAY WEST CAREER AND TECHNOLOGY CENTER,326366,5271600,971465,6502915,6650681,2016
PEN ARGYL AREA SD,267552.97,18569948.66,9801448.69,28788706.41,28638950.32,2016
PENN CAMBRIA SD,769419.25,7232609.44,16246521.54,24248549.23,24248550.23,2016
PENN HILLS CHARTER SCHOOL OF ENTREPRENEURSHIP,176221,5218579,75984,6349799.52,5470784,2016
PENN HILLS SD,4104218.39,45950576.23,34064705.74,88336602.28,84119500.36,2016
PENN MANOR SD,1041463,53455987,26354707,80497447,80896353,2016
PENN-DELCO SD,347835.08,40858909.91,16851364.41,59007182.17,58058109.4,2016
PENN-TRAFFORD SD,386921.2,28792632.89,26079700.51,53830721.37,55687164.21,2016
PENNCREST SD,2092798.51,17964212.05,30839775.17,49120328.71,50896785.73,2016
PENNRIDGE SD,1351330,101776279,31004440,134032414,134132049,2016
PENNS MANOR AREA SD,432741,4688389.54,11823694.96,16345019.78,16944825.5,2016
PENNS VALLEY AREA SD,700694.66,16551286.51,10408065.83,25510976.87,27746995.05,2016
PENNSBURY SD,1674668.29,146265924.8,47143124.86,204511562.5,204905613.2,2016
PENNSYLVANIA CYBER CS,2623951.15,136627074.4,1108167.93,131618961.9,140388565.5,2016
PENNSYLVANIA DISTANCE LEARNING CS,356420,8752048,19812,8648465,9128280,2016
PENNSYLVANIA LEADERSHIP CS,936365,34135110,60560,31711097,35132035,2016
PENNSYLVANIA VIRTUAL CS,685054.4,28234506.44,183199.92,30762001.79,30914298.76,2016
PEOPLE FOR PEOPLE CS,2512072,6735564,140951,9428374,9388587,2016
PEQUEA VALLEY SD,1378276.69,26401749.88,8495423.83,36954845.75,36317276.28,2016
PERKIOMEN VALLEY SD,741204.17,79319339.45,23267167.96,104551632.4,103327711.6,2016
PERSEUS HOUSE CS OF EXCELLENCE,849471.51,6888394.8,295886.37,7960426.88,8033752.68,2016
PETERS TOWNSHIP SD,266239.98,46659170.95,15002544.6,61677978.57,61929278.88,2016
PHILADELPHIA ACADEMY CS,1180083,14669048,274071,16643697,16123202,2016
PHILADELPHIA CITY SD,240797382.9,1303360171,1565568389,4072273193,4108843228,2016
PHILADELPHIA ELECTRICAL & TECHNOLOGY CHS,910565,6728746,158789,7750993,7798100,2016
PHILADELPHIA MONTESSORI CS,172321,2159765,38420,2293849,2370506,2016
PHILADELPHIA PERFORMING ARTS CS,1966219,26723775,515994,29308129,29606737,2016
PHILIPSBURG-OSCEOLA AREA SD,1263905.83,11328579.32,18786367.04,31496144.39,31378852.19,2016
PHOENIXVILLE AREA SD,648560.92,68948583.44,16678870.84,87943057.63,86276015.2,2016
PINE GROVE AREA SD,406119,10916541.18,11805860,24899500.19,23129762.18,2016
PINE-RICHLAND SD,389492,63942333,17207980,87520775,89576028,2016
PITTSBURGH SD,45172752.66,322380753.3,278486002.6,649523006.7,647523432.7,2016
PITTSTON AREA SD,1380695.11,27503882.76,19493145.77,45160955.83,48410363.54,2016
PLEASANT VALLEY SD,1898486.01,50918605.89,44741532.61,97953223.12,97561124.51,2016
PLUM BOROUGH SD,923898.83,33192707.99,28877563.41,69362844.08,76185970.23,2016
POCONO MOUNTAIN SD,4102474.2,141786850.5,62868264.86,221192993,208838345.5,2016
PORT ALLEGANY SD,867125.55,3226191.56,10789164.89,17611303.63,18185482,2016
PORTAGE AREA SD,333446,2721303.6,10112664.04,12799699.26,13167413.64,2016
POTTSGROVE SD,852464,44382832,19040570,63102422,64275866,2016
POTTSTOWN SD,1697514.53,34616355.53,25390913.5,61957598.57,61704783.56,2016
POTTSVILLE AREA SD,1269191.72,16641676.51,21217494.47,42026002.02,39467982.77,2016
PREMIER ARTS AND SCIENCE CHARTER SCHOOL,209293,3196976,22858,2716887,3429127,2016
"PREPARATORY CS OF MATHEMATICS, SCIENCE, TECH, AND CAREERS",496659,5764509,206752,5932543,6467920,2016
PROPEL CS - HAZELWOOD,167443,4645802,21726,4499789,4834971,2016
PROPEL CS-BRADDOCK HILLS,453385,13805274,148564,13902069,14407223,2016
PROPEL CS-EAST,145665,5203474,83700,5634707,5432839,2016
PROPEL CS-HOMESTEAD,361678,9314359,126661,10228283,9802698,2016
PROPEL CS-MCKEESPORT,255513,4890598,98172,5514275,5244283,2016
PROPEL CS-MONTOUR,273562,6022427,36085,6860532,6332074,2016
PROPEL CS-NORTHSIDE,225060,6679416,49897,7161168,6954373,2016
PROPEL CS-PITCAIRN,132554,5182815,32166,5697335,5347535,2016
PROVIDENT CS,19330,1923932,0,2250821,2143262,2016
PUNXSUTAWNEY AREA SD,1365707.83,11049508.93,25216819.46,39553801.32,37641029.16,2016
PURCHASE LINE SD,872793.7,3530069.75,13747483.38,17450517.26,18150346.83,2016
QUAKER VALLEY SD,750910,38061885,6986189,46040711,45798984,2016
QUAKERTOWN COMMUNITY SD,603520.68,75724000.21,26945414.02,104153489.3,104272838.5,2016
RADNOR TOWNSHIP SD,634342.61,77345414,14425515.14,91167781.26,92410775.22,2016
"RANDOLPH, A. PHILIP AREA VOCATIONAL-TECHNICAL HIGH SCHOOL",240797382.9,1303360171,1565568389,4072273193,4108843228,2016
REACH CYBER CS,215795.58,10000238.66,0,8083283,10216034.24,2016
READING MUHLENBERG CAREER AND TECHNOLOGY CENTER,579751.98,6756271.32,2259151.35,9576174.65,9595174.65,2016
READING SD,18382351.82,44625186.68,186440476.6,235977356.2,249486710,2016
RED LION AREA SD,1155283,52885338,31759029,118779825,119639557,2016
REDBANK VALLEY SD,341211.05,3625579.89,12953709.02,18078639.47,17000294.96,2016
RENAISSANCE ACADEMY CHARTER SCHOOL,170364,16231606,33473,15143827,16453943,2016
REYNOLDS SD,104853.65,6265886.15,13210614.72,19581354.52,19581354.52,2016
RICHARD ALLEN PREPARATORY CS,772038,5328656,152822,6243687,6253516,2016
RICHLAND SD,426640.47,14562956.37,6750983.36,21618834.2,21740580.2,2016
RIDGWAY AREA SD,86883.84,5218967.35,8023103.84,13000688.65,13328955.03,2016
RIDLEY SD,1003440.12,72568253.71,29456598.17,104020076.5,103028292,2016
RINGGOLD SD,789499.79,21427076.22,22369233.13,43523847.85,44594053.76,2016
RIVERSIDE BEAVER COUNTY SD,298615.16,9691683.27,13852328.6,23553351.63,23842627.03,2016
RIVERSIDE SD,545242.94,14437568.99,9201780.5,24106071.14,24184592.43,2016
RIVERVIEW SD,329408.19,15427362.64,6679846.75,22515157.14,22437019.58,2016
ROBERT BENJAMIN WILEY COMMUNITY CS,52711.45,4926936.79,86831,5074070.17,5066479.24,2016
ROBERTO CLEMENTE CS,639832,3458031,85459,3782686,4233922,2016
ROBERTO CLEMENTE ELEMENTARY CHARTER SCHOOL,698482,3046799,43557,3342198,3799016,2016
ROCHESTER AREA SD,482713.49,5814511.63,10739744.41,16349828.47,17036969.53,2016
ROCKWOOD AREA SD,211707.23,5635632.02,5495767.73,11461423.38,11343106.98,2016
ROSE TREE MEDIA SD,429092.6,73946696.88,15524519.72,88719319.2,89976662.94,2016
RUSSELL BYERS CS,436066.01,6179347.64,114123.48,6815952.76,6729537.13,2016
SUN AREA TECHNICAL INSTITUTE,172290,5416262.74,932474.58,6086599.42,6521027.32,2016
SAINT CLAIR AREA SD,255942.93,5460481.02,6007192.15,10323353.14,11762275.04,2016
SAINT MARYS AREA SD,534230.06,14780802.78,11787536.91,27434096.4,27102569.75,2016
SALISBURY TOWNSHIP SD,242424.89,27479477.85,7395979.91,35890345.52,35127357.65,2016
SALISBURY-ELK LICK SD,397731.73,1231058.96,2951667.2,4864953.24,4580457.89,2016
SANKOFA FREEDOM ACADEMY CHARTER SCHOOL,588599,7750189.02,48006,8019765.81,8386794.02,2016
SAUCON VALLEY SD,238733,34537841.49,9428474.14,46095021.87,44205048.63,2016
SAUL W B AGRICULTURAL SCHOOL,240797382.9,1303360171,1565568389,4072273193,4108843228,2016
SAYRE AREA SD,295243,8138424.87,10064140.21,19226136.33,18497808.08,2016
SCHOOL LANE CS,511332.15,17265485.57,44327.07,43406145.57,48752772.29,2016
SCHUYLKILL HAVEN AREA SD,359431.88,8339825.87,10678375.25,19329679.4,19383006.76,2016
SCHUYLKILL TECHNOLOGY CENTERS,255868.54,5922469.1,1463706.99,7597387.33,7644426.51,2016
SCHUYLKILL VALLEY SD,281514.23,27757064.17,8586793.12,37040247.18,36650406.26,2016
SCRANTON SD,5807324.35,63306605.48,77748613.29,155550756.3,147464285.1,2016
SELINSGROVE AREA SD,1746524.59,25004057.88,15293961.85,40646295.91,42047452.32,2016
SENECA HIGHLANDS CAREER AND TECHNICAL CENTER,0,1497997.03,540965.93,2145490,2038962.96,2016
SENECA VALLEY SD,445273.59,88450502.43,34860249.78,117918980.9,123756025.8,2016
SEVEN GENERATIONS CHARTER SCHOOL,286286,3780235,40261,4152803,4106782,2016
SHADE-CENTRAL CITY SD,188734.61,2407182.66,5975654.12,8576903.86,8571571.39,2016
SHALER AREA SD,812912.76,52084650.81,27303487,74254961.32,80201050.57,2016
SHAMOKIN AREA SD,1498287.67,7381520.97,19500599.05,28236343.35,28380407.69,2016
SHANKSVILLE-STONYCREEK SD,154748.49,3910801.03,2695625.82,6820777.15,6761175.34,2016
SHARON CITY SD,1248155.86,9326209.8,22983916.58,33456146.18,33588351.97,2016
SHARPSVILLE AREA SD,27588.94,6321027.64,10412058.51,25585557.72,25480675.09,2016
SHENANDOAH VALLEY SD,774599.12,4791260.09,12776470.51,16849139.72,18592329.72,2016
SHENANGO AREA SD,330439.2,5983015.74,11182745.35,17658240.95,17518763.89,2016
SHIKELLAMY SD,1647599.31,21713403.75,22343793.28,53416890.8,54493386.54,2016
SHIPPENSBURG AREA SD,1224583.45,27820198.26,18927675.88,46533303.19,47972457.59,2016
SLIPPERY ROCK AREA SD,0,16725405,15413045,30939107,32138450,2016
SMETHPORT AREA SD,358798.2,3967192.17,10404911.72,14789553.57,14730902.09,2016
SOLANCO SD,2039304.87,32280588.38,19527032.06,53345170.13,53850102.56,2016
SOMERSET AREA SD,825094.13,21335221.56,14531578.8,36467226.45,36691894.49,2016
SOMERSET COUNTY TECHNOLOGY CENTER,1036953.95,4011319.35,1080958.51,6147715.82,6144231.81,2016
SOUDERTON AREA SD,894083.53,91620319.76,29263881.61,126299711.6,121796880.5,2016
SOUDERTON CS COLLABORATIVE,35611,2964763,25246,3022239,3025620,2016
SOUTH ALLEGHENY SD,609409.89,7165960.37,15595856.71,23914806.57,23961226.97,2016
SOUTH BUTLER COUNTY SD,457120.65,20120029.98,14489172.19,33464213.24,35066322.82,2016
SOUTH EASTERN SD,514521,34041179.71,19304216.91,49019113.6,53859917.62,2016
SOUTH FAYETTE TOWNSHIP SD,1518597.75,39117718.41,11167924.71,50000653.77,52214910.87,2016
