DEEP ROOTS CHARTER SCHOOL,167929,3948084,39130,5018153,4873729,2018
DEER LAKES SD,363030.5,23285066,13454719,38000182,37102966,2018
DELAWARE COUNTY TECHNICAL HIGH SCHOOL-ASTON,1046470,13053265,2347007,16337447,16446742,2018
DELAWARE COUNTY TECHNICAL HIGH SCHOOL-FOLCROFT,1046470,13053265,2347007,16337447,16446742,2018
DELAWARE COUNTY TECHNICAL HIGH SCHOOL-MARPLE,1046470,13053265,2347007,16337447,16446742,2018
DELAWARE VALLEY SD,1687914,48070015,32009798,81767726,81767726,2018
DERRY AREA SD,1040061,14972130,20234118,35835402,36246310,2018
DERRY TOWNSHIP SD,972317.3,49497993,11734780,63047769,64059374,2018
DISCOVERY CHARTER SCHOOL,729286,7934998,69160,8199202,8733444,2018
DOBBINS AVT HS,273000000,1580000000,1650000000,3470000000,3500000000,2018
DONEGAL SD,1951025,33840326,16529711,52331792,52333191,2018
DOVER AREA SD,1140061,38286948,24659389,65011604,65322859,2018
DOWNINGTOWN AREA SD,3002677,172000000,50286113,225000000,226000000,2018
DR ROBERT KETTERER CS INC,721914,4746439,29819,4259850,5498172,2018
DUBOIS AREA SD,2203010,27077228,30332961,56942787,59621674,2018
DUNMORE SD,685864.2,12774890,8246102,21980972,21706856,2018
DUQUESNE CITY SD,1673479,2115025,16562128,20863835,20350632,2018
EAST ALLEGHENY SD,787812.8,17698184,16435890,34249434,34921887,2018
EAST LYCOMING SD,494582.3,11192435,14203581,26132974,26034622,2018
EAST PENN SD,1496746,113000000,34543741,148000000,149000000,2018
EAST PENNSBORO AREA SD,539177.1,29505741,12579677,42401059,42727644,2018
EAST STROUDSBURG AREA SD,4212248,106000000,46836047,162000000,162000000,2018
EASTERN CENTER FOR ARTS & TECHNOLOGY,1200246,7299943,1326259,9576079,9830073,2018
EASTERN LANCASTER COUNTY SD,1632304,42744051,14155754,59184803,58539115,2018
EASTERN LEBANON COUNTY SD,716391,29647528,12573835,42327421,43418322,2018
EASTERN UNIVERSITY ACADEMY CHARTER SCHOOL,0,0,0,0,0,2018
EASTERN WESTMORELAND CTC,96051,2997750,809158.8,3902960,3902960,2018
EASTERN YORK SD,739871.3,30575688,16637634,46922485,47972908,2018
EASTON AREA SD,3826279,113000000,48774158,165000000,166000000,2018
EASTON ARTS ACADEMY ELEMENTARY CS,173142,5505638,72598,5348804,5851378,2018
EDISON HS/FAREIRA SKILLS,273000000,1580000000,1650000000,3470000000,3500000000,2018
ELIZABETH FORWARD SD,437185.5,23184066,19454224,43761658,43075475,2018
ELIZABETHTOWN AREA SD,861425.2,43814192,19389792,62407921,64056969,2018
ELK LAKE SD,379278.6,8968993,11792537,20833056,21140808,2018
ELLWOOD CITY AREA SD,652729.4,9723474,17917805,28713093,28299349,2018
ENVIRONMENTAL CHARTER SCHOOL AT FRICK PARK,348751,12952896,50561,12665985,13352208,2018
EPHRATA AREA SD,1186725,47938941,20843661,69879369,70017548,2018
ERIE CITY SD,15379083,62995576,129000000,293000000,305000000,2018
ERIE COUNTY TECHNICAL SCHOOL,313277,5541928,1401952,7362743,7258533,2018
ERIE RISE LEADERSHIP ACADEMY CHARTER SCHOOL,1306132,5327757,113966,6824976,6747855,2018
ESPERANZA ACADEMY CHARTER SCHOOL,3113454,20669226,343296,24038894,24337247,2018
ESPERANZA CYBER CS,370105,5334908,15398,4644029,5720411,2018
EUGENIO MARIA DE HOSTOS CS,1421079,8361886,39722,8419354,9822687,2018
EVERETT AREA SD,893171.1,8966795,11178120,21163646,21069134,2018
EVERGREEN COMMUNITY CS,20568,1752131,12049,1731930,1784748,2018
EXECUTIVE EDUCATION ACADEMY CHARTER SCHOOL,891440,16235136,189335,17261206,17315911,2018
EXETER TOWNSHIP SD,894528.3,51903166,22395813,84175966,83519513,2018
FAIRFIELD AREA SD,188720,11927072,6992481,19643073,19108273,2018
FAIRVIEW SD,294891,19130133,7658092,26850560,27083116,2018
FANNETT-METAL SD,416276.9,3616629,4061637,7807518,8094693,2018
FARRELL AREA SD,1200311,4563577,12620700,18036266,18384588,2018
FAYETTE COUNTY CAREER & TECHNICAL INSTITUTE,1443749,4672136,1603801,7804699,7804700,2018
FELL CS,144865,2161573,15567,2254608,2322005,2018
FERNDALE AREA SD,395111.1,2688722,8387992,11272307,11471825,2018
FIRST PHILADELPHIA PREPARATORY CHARTER SCHOOL,1928348,24936368,375923,26521425,27240639,2018
FLEETWOOD AREA SD,628236.6,31200573,14982400,46502315,46816351,2018
FOLK ARTS-CULTURAL TREASURES CS,563760,6701425,51389,6802017,7316574,2018
FORBES ROAD CTC,389399,4539065,1346804,7082491,6275268,2018
FORBES ROAD SD,127202.5,2774415,4701792,7634866,7603409,2018
FOREST AREA SD,471643.6,7450992,5274249,12910111,13311676,2018
FOREST CITY REGIONAL SD,480433.9,7171371,8007730,14765094,15659535,2018
FOREST HILLS SD,685056.2,6126541,19450474,26116861,26792196,2018
FORT CHERRY SD,213498.2,8108226,10436080,18549574,18757804,2018
FORT LEBOEUF SD,646824,19731938,14562659,34678453,34973705,2018
FOX CHAPEL AREA SD,1064257,77902405,19296458,101000000,98700664,2018
FRANKLIN AREA SD,745317.1,12753017,19861093,32657351,33365183,2018
FRANKLIN COUNTY CTC,314470,6600596,1563795,8406227,8478861,2018
FRANKLIN REGIONAL SD,347276.4,41421455,16738133,57792397,58508820,2018
FRANKLIN TOWNE CHS,1377992,14966969,100243,14544996,16445204,2018
FRANKLIN TOWNE CHARTER ELEMENTARY SCHOOL,1069014,11834408,89180,10301375,12992602,2018
FRAZIER SD,367605.7,6819292,11253907,18346367,18599454,2018
FREDERICK DOUGLASS MASTERY CHARTER SCHOOL,1137819,9889120,84083,10643088,11111022,2018
FREEDOM AREA SD,508484.8,9876160,13232771,23759012,23628955,2018
FREEPORT AREA SD,405252.7,17824761,13263375,32241802,31497805,2018
FREIRE CS,1549496,13978875,228091,17108147,17542157,2018
FULTON COUNTY AVTS,28492,679367,251558,959417,959417,2018
GALETON AREA SD,134937,3624294,3632462,7511015,7391693,2018
GARNET VALLEY SD,378011,88976653,20157012,108000000,110000000,2018
GATEWAY SD,1315376,53211586,19500090,74488182,74027053,2018
GENERAL MCLANE SD,857971.7,15040060,17764770,33149837,33662802,2018
GETTYSBURG AREA SD,1060924,43527695,18311428,60853439,62924604,2018
GETTYSBURG MONTESSORI CHARTER SCHOOL,97930,2928679,10026,2685722,3036635,2018
GILLINGHAM CHARTER SCHOOL,219286,3583885,46730,3858426,3849901,2018
GIRARD SD,806171.3,10654458,15930013,27366353,27390642,2018
GLENDALE SD,382312.5,3683847,8904172,12817902,13072524,2018
GLOBAL LEADERSHIP ACADEMY CS,695373,8776572,69414,10038749,9681494,2018
GLOBAL LEADERSHIP ACADEMY CS SOUTHWEST AT HUEY,791715,7768978,10500,7798700,8571193,2018
GOVERNOR MIFFLIN SD,1052991,51464598,18520569,71066045,71066045,2018
GREAT VALLEY SD,1073636,88403480,15317462,104000000,106000000,2018
GREATER ALTOONA CTC,382533,6843061,2209329,9437803,9437803,2018
GREATER JOHNSTOWN CTC,148645,4691010,1516178,6313700,6355833,2018
GREATER JOHNSTOWN SD,4968809,12421254,33027925,48914816,50602694,2018
GREATER LATROBE SD,737004.9,35504748,20751171,58455157,58207480,2018
GREATER NANTICOKE AREA SD,1899552,9819446,19557215,31493420,31326212,2018
GREEN WOODS CS,717251,7977387,38575,7715783,8733213,2018
GREENCASTLE-ANTRIM SD,433472.1,26112040,13625365,40625632,40172123,2018
GREENE COUNTY CTC,394947,2558932,874280.7,3830101,3828160,2018
GREENSBURG SALEM SD,1446332,26027639,19575644,47917082,47049615,2018
GREENVILLE AREA SD,790246.7,7847271,12375312,21128527,21014579,2018
GREENWOOD SD,141407.9,7219417,7017708,14389292,14378532,2018
GROVE CITY AREA SD,1731174,22504128,16483244,40850177,40718547,2018
HOPE FOR HYNDMAN CS,248586,2175993,34928,2620082,2459507,2018
HALIFAX AREA SD,603511.5,9829889,10379540,29730363,29928099,2018
HAMBURG AREA SD,583320.1,26391312,14721524,42362871,41696709,2018
HAMPTON TOWNSHIP SD,286867.5,37349353,14330110,52616224,51970480,2018
HANOVER AREA SD,910009.3,15707715,15350049,32772525,31967774,2018
HANOVER PUBLIC SD,1053754,24741989,8769021,32904810,34564764,2018
HARAMBEE INSTITUTE OF SCIENCE AND TECHNOLOGY CS,888477,6050007,114510,6924593,7052994,2018
HARBOR CREEK SD,386808.4,18966307,16088229,35571566,35489755,2018
HARMONY AREA SD,447653.3,1485482,4306235,6259743,6239370,2018
HARRISBURG CITY SD,13350906,58119437,80292333,156000000,152000000,2018
HATBORO-HORSHAM SD,1565613,82943235,20702279,104000000,105000000,2018
HAVERFORD TOWNSHIP SD,946134.3,101000000,21549883,121000000,123000000,2018
HAZLETON AREA SD,8932456,64319745,83386047,152000000,157000000,2018
HEMPFIELD AREA SD,947816,61492496,35907808,95678791,98348120,2018
HEMPFIELD SD,1224424,88583443,32885880,122000000,123000000,2018
HERMITAGE SD,694574.8,19370583,12065087,32052084,32131377,2018
HIGHLANDS SD,1098631,22150450,22786811,43550062,46035892,2018
HILL HOUSE PASSPORT ACADEMY CHARTER SCHOOL,205380,3218531,12593,3113365,3436504,2018
HOLLIDAYSBURG AREA SD,1072276,26998214,21823130,50287300,49968408,2018
HOMER-CENTER SD,287899.5,6885377,9500968,16320931,16674244,2018
HOPEWELL AREA SD,390772.8,20442325,19091036,41241007,39932892,2018
HOWARD GARDNER MULTIPLE INTELLIGENCE CS,189499.9,3431547,12236.47,3401114,3633283,2018
HUNTINGDON AREA SD,957141.9,13177625,15133691,29269625,29268458,2018
HUNTINGDON COUNTY CTC,93612.8,1870977,580429.6,2545020,2545020,2018
I-LEAD CHARTER SCHOOL,814330,4888969,131540,6239330,5834839,2018
IMHOTEP INSTITUTE CHS,790074,7533010,69550,7778727,8392634,2018
INDEPENDENCE CS,1085172,11077899,195763,11784308,12358834,2018
INDEPENDENCE CS WEST,865479,7051444,69148,6985839,7986071,2018
INDIANA AREA SD,851906.9,35106778,18844146,54100651,54802831,2018
INDIANA COUNTY TECHNOLOGY CENTER,339456.2,4728621,1386958,6158702,6467016,2018
INFINITY CS,14051,2878546,4982,2397030,2897579,2018
INNOVATIVE ARTS ACADEMY CS,314730,7233665,0,7515336,7548395,2018
INQUIRY CHARTER SCHOOL,293769.4,4101256,10144,3890658,4474904,2018
INSIGHT PA CYBER CS,613346.3,25495186,13205.29,22168153,26121738,2018
INTERBORO SD,657995.9,43179369,22478736,67158450,66316100,2018
IROQUOIS SD,505919.9,6832328,13496689,20160045,20834937,2018
JAMESTOWN AREA SD,388163.1,3675571,5444736,9274388,9512470,2018
JEANNETTE CITY SD,836134.5,6195219,13097220,19291650,20128573,2018
JEFFERSON COUNTY-DUBOIS AVTS,525949,6364210,1213729,8083163,8103887,2018
JEFFERSON-MORGAN SD,344937.3,5425591,8852052,14434051,14622581,2018
JENKINTOWN SD,138506,12926366,3491704,16747465,16613592,2018
JERSEY SHORE AREA SD,672141.2,18377337,23527714,41520192,42619138,2018
JIM THORPE AREA SD,626015,33072479,11728939,45737776,45429173,2018
JOHN B. STETSON CHARTER SCHOOL,2160018,13843898,41470,14790828,16045386,2018
JOHNSONBURG AREA SD,26149,3014162,7612271,9586404,10652582,2018
JUNIATA COUNTY SD,1313077,17975014,19330106,39885259,38922938,2018
JUNIATA VALLEY SD,408487.6,4471356,7930375,12070198,12812387,2018
KIPP DUBOIS CHARTER SCHOOL,653922,7814127,95807,7906277,8563856,2018
KIPP NORTH PHILADELPHIA CS,205924,2565985,24012,3208169,2795921,2018
KIPP PHILADELPHIA CHARTER SCHOOL,1135113,12445500,93416,18048853,13753063,2018
KIPP WEST PHILADELPHIA CS,326677,4010490,39940,4904084,4377107,2018
KIPP WEST PHILADELPHIA PREPARATORY CHARTER SCHOOL,421762,4849981,86410,5521930,5358153,2018
KANE AREA SD,528934,5046836,12747364,18438193,18326344,2018
KARNS CITY AREA SD,73138.82,7868577,15820624,22761758,23762339,2018
KENNETT CONSOLIDATED SD,1123426,68529510,17844931,108000000,108000000,2018
KEYSTONE ACADEMY CHARTER SCHOOL,821852,9288016,148927,8261309,10258795,2018
KEYSTONE CENTRAL SD,1921388,34333705,38053294,72952489,74308388,2018
KEYSTONE EDUCATION CENTER CS,400949,3808288,51996.29,3617221,4261633,2018
KEYSTONE OAKS SD,675310,30556415,12326434,52978499,56017776,2018
KEYSTONE SD,343477.1,5250165,11139167,16447795,16732809,2018
KHEPERA CS,0,0,0,0,0,2018
KISKI AREA SD,1692144,27285165,29656496,58668270,58708992,2018
KUTZTOWN AREA SD,417749.7,23179304,9042308,32848254,32726203,2018
LA ACADEMIA PARTNERSHIP CHARTER SCHOOL,586223.8,3932655,51929.6,3798975,4570809,2018
LABORATORY CS,628172,6323298,112629,6678053,7076642,2018
LACKAWANNA TRAIL SD,413579,10784478,10756556,20482915,21969262,2018
LAKE-LEHMAN SD,356000.2,17117629,13344530,31830348,30825190,2018
LAKELAND SD,436532.2,12121906,10574867,23266056,23169843,2018
LAKEVIEW SD,660833.1,5458620,11060120,17366828,17188287,2018
LAMPETER-STRASBURG SD,528531,40426080,12675271,53037798,53629881,2018
LANCASTER COUNTY CTC-BROWNSTOWN CAMPUS,4407228,19288091,4551050,28254012,28249903,2018
LANCASTER COUNTY CTC-MT JOY CAMPUS,4407228,19288091,4551050,28254012,28249903,2018
LANCASTER COUNTY CTC-WILLOW ST CAMPUS,4407228,19288091,4551050,28254012,28249903,2018
LANCASTER SD,16731424,91653842,114000000,226000000,227000000,2018
LAUREL HIGHLANDS SD,1750309,22815866,24967650,48948660,49533825,2018
LAUREL SD,308025.4,6335461,11876667,17986580,18521848,2018
LAWRENCE COUNTY CTC,226834.1,5161928,1304021,6697872,6697871,2018
LEBANON COUNTY CTC,1912971,5597998,1838861,9413558,9400079,2018
LEBANON SD,5462492,22683677,48016291,72009637,76162461,2018
LEECHBURG AREA SD,278147.4,7028839,7719199,14605777,15042135,2018
LEHIGH CAREER & TECHNICAL INSTITUTE,1004702,24338786,5756501,31099467,31173293,2018
LEHIGH VALLEY ACADEMY REGIONAL CS,753837,24414323,220466,22485392,25565920,2018
LEHIGH VALLEY CHARTER HIGH SCHOOL FOR THE ARTS,123361.2,9071356,164056.5,9152573,9419609,2018
LEHIGH VALLEY DUAL LANGUAGE CHARTER SCHOOL,287238,5464651,65664.67,5653707,5817554,2018
LEHIGHTON AREA SD,917920.6,21357295,19147948,43901735,42125218,2018
LENAPE TECH,139775.4,7292457,1577790,9314079,9010022,2018
