CONEMAUGH VALLEY SD,776010.22,3294869.83,9505079.91,14560421.69,13575959.96,2021
CONESTOGA VALLEY SD,3491351.42,58644661.03,15806363.40,77191833.62,77964837.35,2021
CONEWAGO VALLEY SD,1513603.66,43255142.84,22517270.11,74408868.00,74573016.61,2021
CONNEAUT SD,4348023.45,17210747.51,21124842.52,43551534.02,42683683.48,2021
CONNELLSVILLE AREA CAREER & TECHNICAL CE,279055.49,NULL,NULL,4738868.59,4738868.59,2021
CONNELLSVILLE AREA CAREER & TECHNICAL CENTER,NULL,3031969.87,1427843.23,NULL,NULL,2021
CONNELLSVILLE AREA SD,15112388.83,21027023.98,52183025.00,80385840.41,88413662.81,2021
CONRAD WEISER AREA SD,3730163.23,36690097.81,16456992.75,54868277.48,56877253.79,2021
CORNELL SD,1865062.00,10686506.00,4447202.00,17337487.00,17062022.00,2021
CORNWALL-LEBANON SD,4700890.22,61463085.81,26764068.54,87984019.33,93378191.60,2021
CORRY AREA SD,2974054.49,9856215.48,23758963.60,35982453.53,36699613.42,2021
COUDERSPORT AREA SD,1972316.94,5814320.02,7637192.79,16426943.20,17246860.75,2021
COUNCIL ROCK SD,3014004.07,200689659.30,55477609.13,271345199.30,259181272.50,2021
CRANBERRY AREA SD,480695.80,7914815.08,12120941.34,20352784.56,20516452.22,2021
CRAWFORD CENTRAL SD,6751607.32,28201789.61,31988519.03,68234028.61,66967126.96,2021
CRAWFORD COUNTY CTC,NULL,NULL,1293614.25,7330130.55,7363701.08,2021
CRAWFORD COUNTY CAREER AND TECHNICAL CENTER,905370.00,5164716.83,NULL,NULL,NULL,2021
CRESTWOOD SD,2201136.11,26784984.67,15705853.11,77620194.14,75962373.89,2021
CRISPUS ATTUCKS CS,985321.25,1141463.40,80430.00,2227590.00,2207214.65,2021
CUMBERLAND PERRY AVTS,739868.37,7391141.78,1973305.71,NULL,10109504.54,2021
CUMBERLAND PERRY AREA VOCATIONAL TECHNICAL SCHOOL,NULL,NULL,NULL,10758408.86,NULL,2021
CUMBERLAND VALLEY SD,1530268.00,122209646.00,34154956.00,158811895.00,158135439.00,2021
CURWENSVILLE AREA SD,806681.08,4833260.50,12839744.99,21132593.60,18479686.57,2021
DALLAS SD,3714978.79,26790558.07,13557829.50,46213927.25,44063366.36,2021
DALLASTOWN AREA SD,2040207.31,85795144.11,31444928.18,117089157.20,120209136.40,2021
DANIEL BOONE AREA SD,2057725.69,41427789.98,19553481.51,63242353.60,63038997.18,2021
DANVILLE AREA SD,2563431.43,25997455.15,16024785.71,51760382.68,52528616.94,2021
DAUPHIN COUNTY TECHNICAL SCHOOL,1124586.50,17563461.74,3338645.60,22043346.14,22048673.84,2021
DEEP ROOTS CS,2614148.00,5456439.00,56742.00,7950299.00,8127329.00,2021
DEER LAKES SD,1459288.11,23876960.97,13822028.91,39155296.23,39320452.94,2021
DELAWARE COUNTY TECHNICAL HIGH SCHOOL - ASTON,NULL,NULL,NULL,NULL,18920685.00,2021
DELAWARE COUNTY TECHNICAL HIGH SCHOOL-AS,1777735.00,14365743.00,2777207.00,18765757.24,NULL,2021
DELAWARE VALLEY SD,4768179.99,51225350.73,34004859.24,88964331.55,89998389.96,2021
DERRY AREA SD,2653350.13,16338719.78,20266444.46,37435520.04,39284286.37,2021
DERRY TOWNSHIP SD,3243819.41,51516988.40,12647977.48,68232390.42,71153698.46,2021
